"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별(통계표기준)","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","내급비","소득","직접생산비","간접생산비","생산비 합계_ha당","순수익","총 평가액_ha당","특대 수량_ha당","대 수량_ha당","중 수량_ha당","소 수량_ha당","특대 평가액_ha당","대 평가액_ha당","중 평가액_ha당","소 평가액_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별 및 포장_시간_ha당","수확_시간_ha당","시비_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","세척_시간_ha당","운반 및 저장_시간_ha당","기타_시간_ha당","가중치"
4,0,0,0,1023000,0,0,0,0,0,0,5679000,99,4,264842,1,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,32,1,278.333333333333,1117000,170500,946500,0,0,0,170500,0,0,0,0,0,0,946500,215833.333333333,135166.666666667,766.666666666667,0,1666.66666666667,0,0,270833.333333333,48499.4444444444,109650,158149.444444444,91180.5555555556,0,263833.333333333,263833.333333333,2110843.83333333,1955022.5,82166.6666666667,4148033,4513803.34483495,55556.5544555555,97762.3744666667,153318.928922222,2306820.58408727,13780963.3218317,6403471.66666667,417152.262255555,6820623.92892222,11474142.7377444,18294766.6666667,1509.83333333333,2572.33333333333,962,101,6620966.66666667,9361100,2165600,147100,0,0,0,0,266.666666666667,0,0,266.666666666667,0,0,0,0,1333.33333333333,1333.33333333333,51.1666666666667,21.6666666666667,30.6666666666667,87.5,36.8333333333333,0,227.833333333333,0,0,0,0,0,0,17.6666666666667,0.833333333333333,44.3333333333333,95,11.1666666666667,0,0,0,0,43.8333333333333,2,0,13,0,0,0,0,0,0,0,0,0,6.90909090909091
4,0,0,0,1033000,0,0,0,0,0,0,0,34,2,289401,2,2.6,0,0,2.6,0,0,0,0,0,0,2.6,0,0,2.6,0,2.6,0,0,2.6,0,0,0,0,0,0,2.6,0,0,2.6,0,31,2,307.692307692308,397307.692307692,397307.692307692,0,0,0,0,397307.692307692,0,0,0,0,0,0,0,40769.2307692308,106923.076923077,884.615384615385,41538.4615384615,6538.46153846154,30384.6153846154,164615.384615385,40769.2307692308,40711.5384615385,6590.76923076923,47302.3076923077,338782.051282051,0,341153.846153846,341153.846153846,4357006.92307692,279530.769230769,0,4636537.69230769,2125900.74358974,36574.9519589744,90740.0564615385,127315.008420513,4484321.93149744,-488362.282051282,6141753.82051282,468468.854574359,6610222.67508718,-4972684.21354872,1637538.46153846,160.384615384615,315.769230769231,126.153846153846,63.0769230769231,545307.692307692,821000,214461.538461538,56769.2307692308,134.615384615385,0,0,0,512.692307692308,0,0,512.692307692308,0,0,0,0,0,0,86.1538461538462,62.6923076923077,3.84615384615385,10.7692307692308,79.6153846153846,1.53846153846154,244.615384615385,0,0,0,0,0,0,0,0,5,133.076923076923,0,0,0,0,1.53846153846154,36.5384615384615,12.6923076923077,0,49.6153846153846,0,0,0,5.76923076923077,0,0,0,0,0.384615384615385,16.3541666666667
4,0,0,0,1054000,0,0,0,0,0,0,0,34,4,289401,2,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,29,2,208.333333333333,175666.666666667,175666.666666667,0,0,0,0,175666.666666667,0,0,0,0,0,0,0,117333.333333333,62333.3333333333,49833.3333333333,38833.3333333333,1000,29000,3566666.66666667,41166.6666666667,0,0,0,0,0,316500,316500,1408511.16666667,1793867.16666667,34000,3236378.33333333,6500647.18333848,0,121482.313666667,121482.313666667,1544947.79699486,-130980.516671809,7607612.66666667,437982.313666667,8045594.98033333,-1675928.31366667,6369666.66666667,628.333333333333,1135.16666666667,561.333333333333,113.166666666667,2136333.33333333,3064950,1066533.33333333,101850,330.166666666667,0,0,0,266.666666666667,0,0,266.666666666667,0,0,0,0,0,0,0,29.5,60.5,27,42.3333333333333,11,170.333333333333,0,0,0,0,0,0,3.5,0.5,0,89,9,0,0,0,4.5,40,0,0,9.5,0,0,0,3.33333333333333,0,0,0,0,11,7.3
4,0,0,0,124000,0,0,0,0,741000,0,0,34,1,289401,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,30,2,230,865000,124000,741000,0,0,0,124000,0,0,0,0,741000,0,0,11000,140000,1000,0,60000,0,0,0,491750,0,491750,0,0,99000,99000,4368073,0,0,4368073,1957151,-13622.375,90388.2118,76765.8368,4444838.8368,-853851,6226224,175765.8368,6401989.8368,-5298689.8368,1103300,61,219,124,0,254200,627800,221300,0,0,0,0,0,200,0,0,200,0,0,750,0,0,750,107,0,0,0,103,0,210,0,0,0,0,0,0,0,0,0,26,17,0,0,0,9,39,7,0,112,0,0,0,0,0,0,0,0,0,28.2903225806452
4,0,0,0,130000,0,0,0,0,0,0,0,38,2,292048,2,2.62,0,0,2.62,0,2.62,0,0,2.62,0,0,0,0,0,0,2.62,0,0,2.62,0,2.62,0,0,2.62,0,0,0,0,0,0,22,2,181.297709923664,49618.320610687,49618.320610687,0,0,0,0,49618.320610687,0,0,0,0,0,0,0,0,112977.099236641,0,0,27862.5954198473,0,0,0,89166.6666666667,0,89166.6666666667,0,220907.251908397,0,220907.251908397,3229053.4351145,0,0,3229053.4351145,571672.681933842,10040.4867684478,56763.8900763359,66804.3768447837,3516765.06386768,316686.096692112,3800726.11704835,287711.628753181,4088437.74580153,-3200078.96717557,888358.778625954,0,104.580152671756,390.839694656489,0,0,355572.51908397,532786.259541985,0,0,0,0,0,178.24427480916,0,0,178.24427480916,0,0,0,0,0,0,72.9007633587786,55.3435114503817,0,0,46.1832061068702,0,174.427480916031,3.81679389312977,0,0,0,0,0,0,5.34351145038168,23.6641221374046,87.7862595419847,6.48854961832061,0,0,0,0,10.3053435114504,0,0,37.0229007633588,0,0,0,0,0,0,0,0,0,16.75
4,0,0,0,134000,0,0,0,0,0,0,0,38,2,292048,2,3.6,0,0,3.6,0,3.6,0,0,3.6,0,0,0,0,0,0,2.7,0,0,2.7,0,2.7,0,0,2.7,0,0,0,0,0,0,28.25,2,136.666666666667,49629.6296296296,49629.6296296296,0,0,0,0,49629.6296296296,0,0,0,0,0,0,0,0,40000,0,0,13333.3333333333,0,0,7222.22222222222,29348.4567901235,0,29348.4567901235,0,478111.111111111,0,478111.111111111,1761915.18518519,0,0,1761915.18518519,431581.641975309,3616.53901851852,31076.8661481482,34693.4051666667,2274719.70146296,-167914.975308642,2193496.82716049,512804.516277778,2706301.34343827,-2442634.67677161,263666.666666667,0,125.555555555556,0,0,0,263666.666666667,0,0,0,0,0,0,98.8888888888889,0,0,98.8888888888889,0,0,0,0,0,0,33.3333333333333,35.1851851851852,0,0,27.4074074074074,0,95.9259259259259,14.4444444444444,0,0,0,0,0,0,0,11.4814814814815,42.962962962963,9.62962962962963,0,0,0,0,0,0,0,11.8518518518519,0,0,0,0,0,0,0,0,1.11111111111111,16.75
4,0,0,0,136000,0,0,0,0,0,0,0,38,1,292048,2,1.73,0,0,1.73,0,0.09,0,0,0.09,0,1.64,0,0,1.64,0,1.73,0,0,1.73,0,0.09,0,0,0.09,0,1.64,0,0,1.64,0,16,2,277.456647398844,78612.7167630058,78612.7167630058,0,0,0,0,78612.7167630058,0,0,0,0,0,0,0,0,123699.421965318,0,0,52601.1560693642,0,0,7514.45086705202,35782.2736030828,0,35782.2736030828,0,13812.1387283237,159537.572254335,173349.710982659,5027833.52601156,0,0,5027833.52601156,749795.591522158,-1983.18504816956,87818.3371098266,85835.152061657,5127480.81680154,1130493.42581888,5618091.54527938,259184.863044316,5877276.4083237,-3996987.39098266,1880289.01734104,42.7745664739884,136.416184971098,226.011560693642,491.329479768786,175375.722543353,463815.028901734,700635.838150289,540462.427745665,0,0,0,0,123.699421965318,0,0,123.699421965318,0,0,0,0,0,0,118.49710982659,69.9421965317919,0,0,78.0346820809249,0,266.473988439306,11.5606936416185,0,0,0,0,0,0,0,70.5202312138728,106.936416184971,10.9826589595376,0,0,0,0,0,0,0,66.4739884393064,0,0,0,0,0,0,0,0,0,32.1666666666667
4,0,0,0,1441000,0,0,0,0,0,0,0,34,4,289401,2,5.6,0,0,5.6,0,0,0,0,0,0,5.6,0,0,5.6,0,5.6,0,0,5.6,0,0,0,0,0,0,5.6,0,0,5.6,0,28,2,285.714285714286,257321.428571429,257321.428571429,0,0,0,0,257321.428571429,0,0,0,0,0,0,0,26607.1428571429,13392.8571428571,0,0,0,0,0,0,18803.5714285714,0,18803.5714285714,0,0,128571.428571429,128571.428571429,1261366.60714286,435535.714285714,25000,1721902.32142857,1176049.77198166,854.247857142857,33519.11425,34373.3621071429,1314323.34012548,1302485.94230405,2327428.32142857,162944.790678571,2490373.11210714,-11837.3978214287,2478535.71428571,93.0357142857143,465,371.964285714286,46.4285714285714,400053.571428571,1329928.57142857,706767.857142857,41785.7142857143,0,0,0,0,357.142857142857,0,0,357.142857142857,0,0,0,0,0,0,49.6428571428571,20.5357142857143,10.7142857142857,8.21428571428572,1.60714285714286,5.89285714285714,96.6071428571429,0,0,0,0,0,0,4.10714285714286,0,8.39285714285714,67.6785714285714,3.21428571428571,0,0,0,1.96428571428571,6.60714285714286,0,0,3.21428571428571,0,0,0,1.42857142857143,0,0,0,0,0,7.3
4,0,0,0,1466000,0,0,0,0,0,0,0,34,3,289401,2,3.97,0,0,3.97,0,3.97,0,0,3.97,0,0,0,0,0,0,3.97,0,0,3.97,0,3.97,0,0,3.97,0,0,0,0,0,0,20,2,327.455919395466,369269.521410579,369269.521410579,0,0,0,0,369269.521410579,0,0,0,0,0,0,0,206045.340050378,167758.186397985,1158.69017632242,47103.274559194,29219.1435768262,49874.0554156171,0,31234.2569269521,42550.3778337531,5845.08816120907,48395.4659949622,158480.26868178,537793.702770781,0,537793.702770781,3745023.92947103,1062860.4534005,33249.3702770781,4841133.75314861,2468149.96661392,22355.0360201511,95330.417279597,117685.453299748,4426402.14579582,-1150568.10263407,6239072.95633921,655479.156070529,6894552.11240974,-5576970.24842989,1317581.86397985,108.816120906801,299.244332493703,49.8740554156171,49.8740554156171,369974.811083123,807959.697732997,94760.7052896725,44886.6498740554,50.3778337531486,0,0,0,570.780856423174,0,0,570.780856423174,0,0,0,0,0,0,89.9244332493703,48.8664987405542,32.9974811083123,7.05289672544081,59.4458438287154,12.0906801007557,250.377833753149,0,0,0,0,0,0,9.31989924433249,4.78589420654912,0,113.098236775819,19.647355163728,0,0,0,73.8035264483627,0,6.29722921914358,0,19.647355163728,0,0,0,3.77833753148615,0,0,0,0,0,16.3541666666667
4,0,0,0,1550000,0,0,0,0,0,0,71000,34,4,289401,1,6,0,0,6,0,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,6,0,0,6,0,0,0,0,0,0,31.4,2,333.333333333333,270166.666666667,258333.333333333,11833.3333333333,0,0,0,258333.333333333,0,0,0,0,0,0,11833.3333333333,79333.3333333333,23333.3333333333,8100,28166.6666666667,7666.66666666667,0,428000,142516.666666667,413373.958333333,10174.5,423548.458333333,19758.3333333333,537833.333333333,0,537833.333333333,1796159.83333333,1204685.66666667,32333.3333333333,3033178.83333333,2937656.96782776,90867.8662869444,66739.6719666667,157607.538253611,2510953.86209252,4699709.69883891,4753169.95833333,695440.871586944,5448610.82992028,2188755.83674639,7637366.66666667,607.5,1545,788.333333333333,105.833333333333,2065500,4100316.66666667,1376300,95250,0,0,0,0,266.666666666667,0,0,266.666666666667,0,0,0,0,1.66666666666667,1.66666666666667,25.3333333333333,33.1666666666667,45,26.1666666666667,36.6666666666667,0,166.333333333333,0,0,0,0,0,0,2,3.16666666666667,0,72.1666666666667,3,0,0,0,0,38,2,0,12.6666666666667,0,0,0,0,0,0,0,0,33.3333333333333,7.3
4,0,0,0,165000,0,0,0,0,0,0,0,38,4,292048,2,5.6,0,0,5.6,0,5.6,0,0,5.6,0,0,0,0,0,0,5.6,0,0,5.6,0,5.6,0,0,5.6,0,0,0,0,0,0,29,2,166.071428571429,29464.2857142857,29464.2857142857,0,0,0,0,29464.2857142857,0,0,0,0,0,0,0,0,24464.2857142857,0,0,11785.7142857143,0,0,2321.42857142857,44954.7619047619,0,44954.7619047619,24424.1071428571,189638.571428571,0,189638.571428571,788748.035714286,0,0,788748.035714286,429462.583333333,9070.67970238095,14222.61025,23293.289952381,1001679.89709524,-376587.583333333,1218210.61904762,212931.861380952,1431142.48042857,-1378267.48042857,52875,0,0,25.1785714285714,0,0,0,52875,0,0,0,0,0,95.1785714285714,0,0,95.1785714285714,0,0,0,0,0,0,10.8928571428571,0,0,0,25.3571428571429,0,36.25,10,0,0,0,0,0,0,0,0.178571428571429,9.10714285714286,1.60714285714286,0,0,0,0,0,0,0,15.3571428571429,0,0,0,0,0,0,0,0,0,4.71428571428571
4,0,0,0,19000,0,0,129000,0,0,0,0,34,1,289401,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,22,2,500,148000,19000,129000,0,0,0,19000,0,0,129000,0,0,0,0,31000,295000,10400,0,6000,0,0,103000,68213.3333333333,29499.4736842105,97712.8070175439,262600,0,340000,340000,5105739,637648,0,5743387,2220761.80701754,92344.144077193,105190.6642,197534.808277193,5303273.80827719,-377761.807017544,6986500.80701754,537534.808277193,7524035.61529474,-5681035.61529474,1843000,68,344,177,68,252000,1082000,427000,82000,0,0,0,0,40,0,0,40,2000,0,0,0,0,2000,151,105,20,18,33,0,327,7,0,0,0,0,0,12,7,0,242,26,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,16,28.2903225806452
4,0,0,0,191000,0,0,0,0,0,0,0,34,1,289401,2,1.2,0,0,1.2,0,1.2,0,0,1.2,0,0,0,0,0,0,1.2,0,0,1.2,0,1.2,0,0,1.2,0,0,0,0,0,0,24,1,329.166666666667,159166.666666667,159166.666666667,0,0,0,0,159166.666666667,0,0,0,0,0,0,0,0,25833.3333333333,0,0,0,0,0,0,43811.1111111111,0,43811.1111111111,0,286333.333333333,0,286333.333333333,1742523.33333333,2099166.66666667,241666.666666667,4083356.66666667,2749429.67493791,3036.22761111111,70854.7206666667,73890.9482777778,2212363.38445098,-2524096.34160458,4601568.77777778,360224.281611111,4961793.05938889,-4736459.72605556,225333.333333333,0,86.6666666666667,0,0,0,225333.333333333,0,0,0,0,0,0,222.5,0,0,222.5,0,0,0,0,0,0,94.1666666666667,0,85,0,0,0,179.166666666667,0,0,0,0,0,0,0,0,0,45,2.5,0,0,0,0,105,0,0,26.6666666666667,0,0,0,0,0,0,0,0,0,28.2903225806452
4,0,0,0,1976000,0,0,0,0,0,0,0,34,3,289401,2,3.97,0,0,3.97,0,3.97,0,0,3.97,0,0,0,0,0,0,3.97,0,0,3.97,0,3.97,0,0,3.97,0,0,0,0,0,0,11.6666666666667,2,302.267002518892,497732.997481108,497732.997481108,0,0,0,0,497732.997481108,0,0,0,0,0,0,0,94458.4382871537,135516.37279597,0,45591.9395465995,44332.4937027708,153652.392947103,0,31234.2569269521,84149.0344248531,0,84149.0344248531,110243.49286314,604534.005037783,0,604534.005037783,3753629.97481108,1470788.66498741,21158.6901763224,5245577.32997481,2963057.72025561,24982.4390008396,103718.397279597,128700.836280437,4502066.87001307,-1549682.40539415,6731889.74895046,733234.84131822,7465124.59026868,-6051749.27540722,1413375.31486146,121.158690176322,283.375314861461,141.813602015113,26.1964735516373,411939.546599496,736775.818639799,241083.123425693,23576.8261964736,120.906801007557,0,0,0,571.03274559194,0,0,571.03274559194,0,0,0,0,0,0,90.6801007556675,33.5012594458438,36.272040302267,37.0277078085642,69.0176322418136,7.80856423173804,274.307304785894,0,0,0,0,0,0,8.81612090680101,6.80100755667506,0.503778337531486,106.045340050378,17.632241813602,0,0,0,23.4256926952141,36.0201511335013,0,0,43.0730478589421,0,0,0,7.55667506297229,0,0,0,0,24.4332493702771,16.3541666666667
4,0,0,0,198000,0,0,0,0,0,0,0,34,1,289401,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,8,2,300,198000,198000,0,0,0,0,198000,0,0,0,0,0,0,0,74000,275000,8100,0,6000,0,0,428000,57791.6666666667,32881.5789473684,90673.2456140351,656500,0,190000,190000,5582817,0,0,5582817,2215674.24561404,112709.050578947,109093.8222,221802.872778947,5804619.87277895,-266174.245614035,7608491.24561404,411802.872778947,8020294.11839298,-6070794.11839298,1949500,125,260,52,26,610500,1118000,176800,44200,20,0,0,0,400,0,0,400,0,0,0,0,0,0,161,109,0,0,43,0,313,30,0,0,0,0,0,9,0,0,204,9,0,0,0,18,0,0,0,43,0,0,0,0,0,0,0,0,0,28.2903225806452
4,0,0,0,201000,0,0,0,0,0,0,0,38,2,292048,2,2.8,0,0,2.8,0,1.08,0,0,1.08,0,1.72,0,0,1.72,0,2.8,0,0,2.8,0,1.08,0,0,1.08,0,1.72,0,0,1.72,0,29,2,214.285714285714,71785.7142857143,71785.7142857143,0,0,0,0,71785.7142857143,0,0,0,0,0,0,0,0,21428.5714285714,0,0,0,0,0,0,60654.7619047619,0,60654.7619047619,0,48428.5714285714,36785.7142857143,85214.2857142857,1219884.28571429,0,0,1219884.28571429,482702.761904762,5709.68857142857,21797.4362857143,27507.1248571429,1295819.982,28868.6666666667,1665801.33333333,112721.410571429,1778522.74390476,-1266951.31533333,511571.428571429,7.14285714285714,58.2142857142857,68.9285714285714,96.0714285714286,28571.4285714286,203750,144750,134500,0,0,0,0,142.857142857143,0,0,142.857142857143,0,0,0,0,0,0,28.2142857142857,27.8571428571429,0,0,12.5,0,68.5714285714286,0,0,0,0,0,0,0,0,0,49.2857142857143,6.42857142857143,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0.357142857142857,16.75
4,0,0,0,217000,0,0,0,0,0,0,0,36,1,280285,2,9,0,0,9,0,0,0,0,0,0,9,0,0,9,0,1.97,0,0,1.97,0,0,0,0,0,0,1.97,0,0,1.97,0,25.5,2,106.598984771574,110152.284263959,110152.284263959,0,0,0,0,110152.284263959,0,0,0,0,0,0,0,0,7106.59898477157,0,0,7614.21319796954,0,0,6091.37055837563,205684.856175973,4435.07881378573,210119.934989759,1832.48730964467,0,591370.558375634,591370.558375634,1102264.46700508,0,0,1102264.46700508,1214572.44768011,-11377.7040664797,20471.6003045685,9093.89623808887,1111358.36324316,-605841.483213109,1725466.35630956,600464.454613723,2325930.81092328,-1717199.84645627,608730.964467005,18.7817258883249,315.228426395939,0,0,41319.7969543147,567411.16751269,0,0,0,0,0,0,135.532994923858,0,0,135.532994923858,0,0,0,0,0,0,26.9035532994924,24.3654822335025,0,0,10.6598984771574,0,61.9289340101523,0,0,0,0,0,0,0,0,2.03045685279188,46.7005076142132,2.53807106598985,0,0,0,0,0,0,0,10.6598984771574,0,0,0,0,0,0,0,0,0,36.5555555555556
4,0,0,0,232000,0,0,0,0,0,0,790000,38,1,292048,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,38.6666666666667,2,290,1022000,232000,790000,0,0,0,232000,0,0,0,0,0,0,790000,136000,366000,0,0,62000,0,0,0,339038.333333333,0,339038.333333333,0,265494,0,265494,6923069,1859536,106000,8888605,4099065.65350998,-13035.5345666667,173878.443,160842.908433333,7432962.58825669,-2773965.65350998,11105691.3333333,426336.908433333,11532028.2417667,-10206928.2417667,1325100,0,0,0,631,0,0,0,1325100,0,0,0,0,400,0,0,400,0,0,0,0,1000,1000,139,3,24,28,186,40,420,90,0,0,0,0,0,0,14,0,23,54,0,0,0,44,0,16,0,179,0,0,0,0,0,0,0,0,0,32.1666666666667
4,0,0,0,2324000,0,0,0,0,0,0,0,34,4,289401,2,6.94,0,0,6.94,0,6.94,0,0,6.94,0,0,0,0,0,0,6.94,0,0,6.94,0,6.94,0,0,6.94,0,0,0,0,0,0,40,2,36.0230547550432,334870.317002882,334870.317002882,0,0,0,0,334870.317002882,0,0,0,0,0,0,0,69740.6340057637,420605.187319885,3314.12103746398,53170.0288184438,7636.88760806917,114121.037463977,154178.674351585,0,19651.7771373679,12860.2305475504,32512.0076849183,63064.3611911624,537793.948126801,0,537793.948126801,396873.198847262,3512824.2074928,204466.858789625,4114164.26512968,5239149.90159907,30135.7970701249,87511.8991354467,117647.696205572,1073070.26434714,-1932204.65664229,5656778.52161383,655441.644332373,6312220.16594621,-3005274.92098943,3306945.24495677,67.4351585014409,994.380403458213,210.086455331412,150.14409221902,229279.538904899,2585389.04899135,357146.974063401,135129.682997118,302.593659942363,0,0,0,576.368876080692,0,0,576.368876080692,0,0,0,0,0,0,4.32276657060519,0,114.553314121037,26.0806916426513,13.6887608069164,42.507204610951,201.152737752161,0,0,0,0,0,0,0,0,0,110.662824207493,3.89048991354467,0,0,0,0,34.0057636887608,26.0806916426513,0,22.1902017291066,0,0,0,4.32276657060519,0,0,0,0,0,7.3
4,0,0,0,236000,650000,0,680000,0,0,0,0,34,1,289401,2,1.67,0,0,1.67,0,1.67,0,0,1.67,0,0,0,0,0,0,1.67,0,0,1.67,0,1.67,0,0,1.67,0,0,0,0,0,0,10.2,2,179.640718562874,937724.550898204,530538.922155689,407185.628742515,0,0,0,141317.365269461,389221.556886228,0,407185.628742515,0,0,0,0,211976.047904192,247904.191616766,701017.964071856,143113.77245509,25748.502994012,318562.874251497,0,19760.4790419162,75271.4570858283,14964.0718562874,90235.5289421158,327604.790419162,537793.413173653,0,537793.413173653,12042395.8083832,985832.335329341,80239.5209580838,13108467.6646707,4304953.67817018,91442.2431137724,260856.98239521,352299.225508982,13006656.3277779,-2627648.28894862,16421517.3672655,890092.638682635,17311610.0059481,-15634304.6167265,1677305.38922156,141.916167664671,314.37125748503,44.311377245509,44.311377245509,525089.820359281,1005988.0239521,97485.0299401198,48742.5149700599,95.8083832335329,0,0,0,215.568862275449,239.520958083832,0,455.089820359281,3149.70059880239,0,0,0,0,3149.70059880239,303.592814371257,261.676646706587,11.377245508982,0,116.167664670659,29.940119760479,722.754491017964,0,0,0,0,0,0.598802395209581,10.1796407185629,42.5149700598802,4.79041916167665,151.497005988024,137.125748502994,0,0,0,102.395209580838,113.77245508982,22.7544910179641,0,86.8263473053892,0,0,0,5.98802395209581,0,0,0,0,44.311377245509,28.2903225806452
4,0,0,0,250000,0,0,0,0,0,0,0,34,1,289401,2,1.83,0,0,1.83,0,1.83,0,0,1.83,0,0,0,0,0,0,1.83,0,0,1.83,0,1.83,0,0,1.83,0,0,0,0,0,0,9,1,355.191256830601,136612.021857923,136612.021857923,0,0,0,0,136612.021857923,0,0,0,0,0,0,0,0,16939.8907103825,0,0,0,0,0,0,20021.8579234973,15567.5409836066,35589.3989071038,82595.6284153005,299945.355191257,0,299945.355191257,3224450.81967213,0,0,3224450.81967213,561137.93989071,33619.805473224,56074.8453551913,89694.6508284153,3614090.8256918,-313924.825136612,3785588.75956284,389640.006019672,4175228.76558251,-3928015.65082841,247213.114754098,0,0,85.2459016393443,0,0,0,247213.114754098,0,0,0,0,0,160.109289617486,0,0,160.109289617486,0,0,0,0,0,0,87.431693989071,93.4426229508197,0,0,10.3825136612022,0,191.256830601093,0,0,0,0,0,0,0,0,0,168.306010928962,3.27868852459016,0,0,0,0,19.672131147541,0,0,0,0,0,0,0,0,0,0,0,0,28.2903225806452
4,0,0,0,254000,0,0,0,0,0,0,0,34,1,289401,2,1.5,0,0,1.5,0,1.5,0,0,1.5,0,0,0,0,0,0,1.5,0,0,1.5,0,1.5,0,0,1.5,0,0,0,0,0,0,5.66666666666667,2,533.333333333333,169333.333333333,169333.333333333,0,0,0,0,169333.333333333,0,0,0,0,0,0,0,218000,139333.333333333,0,62666.6666666667,38666.6666666667,77333.3333333333,0,0,941485,107100,1048585,455916.666666667,600000,0,600000,2163996,2625416,202666.666666667,4992078.66666667,5235747.9569428,263831.480266667,94577.0392,358408.519466667,3213975.22919053,-3282014.62360947,7491314.66666667,958408.519466667,8449723.18613333,-6495989.8528,1953733.33333333,134.666666666667,349.333333333333,93.3333333333333,20,538666.666666667,1187733.33333333,205333.333333333,22000,0,0,0,0,266.666666666667,0,0,266.666666666667,0,0,0,0,0,0,10,108,46.6666666666667,76.6666666666667,17.3333333333333,26.6666666666667,285.333333333333,0,0,0,0,0,0,0.666666666666667,0,5.33333333333333,220,6,0,0,0,0,19.3333333333333,0,0,12,0,0,0,22,0,0,0,0,0,28.2903225806452
