"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별(통계표기준)","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","기타재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","내급비","소득","직접생산비","간접생산비","생산비 합계_ha당","순수익","총 평가액_ha당","생대추 수량_ha당","건대추_찍초 수량_ha당","건대추_소계 수량_ha당","총 생산량(건대추 기준)_ha당","생대추 평가액_ha당","건대추_소계 평가액_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별 및 포장_시간_ha당","수확_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","세척_시간_ha당","운반 및 저장_시간_ha당","기타_시간_ha당","가중치"
3,0,0,0,250000,0,0,0,0,0,0,0,99,2,441890,2,0.49,0.49,0,0,0,0.49,0.49,0,0,0,0,0,0,0,0,0.49,0.49,0,0,0,0.49,0.49,0,0,0,0,0,0,0,0,30,2,1244.89795918367,510204.081632653,510204.081632653,0,0,0,0,510204.081632653,0,0,0,0,0,0,0,2179591.83673469,1164489.79591837,0,0,348979.591836735,0,0,2997959.18367347,1712989.79591837,258348.012889366,1971337.80880773,0,2479591.83673469,0,2479591.83673469,10298459.1836735,1470763.26530612,0,11769222.4489796,11085215.5639098,512081.772854458,382254.505816327,894336.278670784,13672387.2990789,17915008.9258861,21383674.7475832,3373928.11540548,24757602.8629887,4242621.6268072,29000224.4897959,0,530.612244897959,3551.02040816327,3551.02040816327,0,29000224.4897959,0,0,0,0,897.959183673469,0,0,897.959183673469,0,0,0,0,0,0,324.489795918367,116.326530612245,208.163265306122,55.1020408163265,8.16326530612245,46.9387755102041,230.612244897959,24.4897959183673,634.69387755102,0,12.2448979591837,0,0,0,0,0,69.3877551020408,0,153.061224489796,146.938775510204,10.2040816326531,0,0,0,0,0,59.1836734693878,0,0,157.142857142857,0,0,0,0,0,0,0,0,0,0,26.530612244898,28.4
3,0,0,0,262000,0,35000,0,0,0,0,0,99,3,441890,2,0.6,0.6,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,36,2,1000,495000,495000,0,0,0,0,436666.666666667,0,58333.3333333333,0,0,0,0,0,1926666.66666667,1113000,0,0,165000,0,0,2843333.33333333,975004.861111111,120900.526315789,1095905.3874269,250555.555555556,0,2365000,2365000,12038038.3333333,3398515,0,15436553.3333333,14094865.9429825,247421.596195431,442887.999666667,690309.595862098,12728347.9291954,8235134.05701754,23767904.2763158,3055309.5958621,26823213.8721779,-4493213.87217789,22330000,50,766.666666666667,3533.33333333333,3552.33333333333,340000,21990000,0,0,0,0,850,0,5,855,0,0,0,0,0,0,523.333333333333,191.666666666667,331.666666666667,183.333333333333,5,178.333333333333,160,31.6666666666667,898.333333333333,0,20,0,0,0,0,0,46.6666666666667,0,175,163.333333333333,88.3333333333333,0,0,233.333333333333,0,0,36.6666666666667,0,0,135,0,0,0,0,0,0,0,0,0,0,0,8
3,0,0,0,262000,0,60000,209000,0,0,0,135000,34,2,405317,2,0.46,0.4,0.06,0,0,0.46,0.4,0.06,0,0,0,0,0,0,0,0.36,0.3,0.06,0,0,0.36,0.3,0.06,0,0,0,0,0,0,0,8,2,3333.33333333333,1850000,894444.444444444,955555.555555556,0,0,0,727777.777777778,0,166666.666666667,580555.555555556,0,0,0,375000,1597222.22222222,125000,441666.666666667,0,0,0,0,1500000,310000,1902275,2212275,0,4863888.88888889,0,4863888.88888889,14058750,6452777.77777778,730555.555555556,21242083.3333333,14814086.1424839,252324.524111111,539132.840277778,791457.364388889,20214824.3330161,-6814641.69803942,29373564.2222222,5655346.25327778,35028910.4755,-27029466.0310556,7999444.44444444,1038.88888888889,0,0,394.777777777778,7999444.44444444,0,0,0,0,0,944.444444444444,0,0.277777777777778,944.722222222222,8666.66666666667,0,0,0,61.1111111111111,8727.77777777778,866.666666666667,255.555555555556,611.111111111111,361.111111111111,277.777777777778,83.3333333333333,0,0,1227.77777777778,0,0,0,11.1111111111111,0,0,0,75,0,222.222222222222,583.333333333333,52.7777777777778,0,0,0,0,0,200,0,0,0,0,0,0,36.1111111111111,0,0,0,0,0,0,47.2222222222222,28
3,0,0,0,272000,0,779000,0,0,0,314000,1541000,37,4,427338,2,1.99,0,1.99,0,0,0,0,0,0,0,1.99,0,1.99,0,0,1.99,0,1.99,0,0,0,0,0,0,0,1.99,0,1.99,0,0,21,2,489.949748743719,1460301.50753769,528140.703517588,932160.804020101,0,0,0,136683.417085427,0,391457.286432161,0,0,0,157788.944723618,774371.859296483,2348241.20603015,2232663.31658291,0,0,456281.407035176,28643.216080402,0,0,786780.150753769,13893.149960328,800673.300714097,159673.366834171,0,2786934.67336683,2786934.67336683,15369333.1658291,10688062.8140704,711055.27638191,26768451.2562814,21680469.0990073,203116.061154071,670885.825477387,874001.886631458,16662734.038087,28619417.835666,34682266.577096,3660936.55999829,38343203.1370943,11956683.7975791,50299886.9346734,0,703.517587939699,7110.5527638191,7110.5527638191,0,50299886.9346734,0,0,0,0,221.105527638191,0,2.01005025125628,223.115577889447,0,0,0,7537.68844221106,2296.4824120603,9834.17085427136,767.336683417086,642.211055276382,125.125628140704,569.849246231156,406.030150753769,163.819095477387,60.3015075376885,39.6984924623116,1437.18592964824,0,77.3869346733668,0,20.1005025125628,0,0,0,10.5527638190955,0,0,207.537688442211,34.1708542713568,0,0,789.949748743719,0,0,243.21608040201,0,0,54.2713567839196,0,0,0,0,0,0,0,0,0,0,0,2.07142857142857
3,0,0,0,278000,0,0,448000,0,0,0,0,33,2,454036,2,0.48,0.38,0.05,0,0.05,0.48,0.38,0.05,0,0.05,0,0,0,0,0,0.48,0.38,0.05,0,0.05,0.48,0.38,0.05,0,0.05,0,0,0,0,0,15,2,2083.33333333333,1512500,579166.666666667,933333.333333333,0,0,0,579166.666666667,0,0,933333.333333333,0,0,0,0,1593750,875000,0,0,0,0,0,0,447467.881944444,4491.66666666667,451959.548611111,889756.944444444,5495833.33333333,0,5495833.33333333,24034156.25,0,0,24034156.25,5777002.49305556,52440.0353185764,564510.4359375,616950.471256076,30146940.0545894,13488622.5069444,29811158.7430556,6112783.80458941,35923942.547645,-16658317.547645,19265625,0,583.333333333333,1687.5,1687.5,0,19265625,0,0,0,0,62.5,0,0,62.5,41.6666666666667,0,0,0,0,41.6666666666667,1085.41666666667,775,310.416666666667,0,0,0,216.666666666667,0,1302.08333333333,0,16.6666666666667,0,10.4166666666667,0,0,0,70.8333333333333,0,250,370.833333333333,39.5833333333333,0,0,0,0,0,397.916666666667,0,0,145.833333333333,0,0,0,0,0,0,0,0,0,0,0,28.3529411764706
3,0,0,0,278000,0,35000,948000,0,0,0,0,33,3,454036,2,0.6,0,0.6,0,0,0.6,0,0.6,0,0,0,0,0,0,0,0.6,0,0.6,0,0,0.6,0,0.6,0,0,0,0,0,0,0,17.5,1,750,2101666.66666667,521666.666666667,1580000,0,0,0,463333.333333333,0,58333.3333333333,1580000,0,0,0,0,426666.666666667,303333.333333333,0,0,0,0,0,660000,811798.611111111,120500,932298.611111111,147638.888888889,180000,0,180000,4733693.33333333,31720,0,4765413.33333333,5057360.16666667,-11958.7451388889,166380.162,154421.416861111,5068114.75019444,4099206.5,9791053.5,334421.416861111,10125474.9168611,-968908.250194445,9156566.66666667,0,500,1033.33333333333,1033.33333333333,0,9156566.66666666,0,0,0,0,966.666666666667,0,0.166666666666667,966.833333333333,12950,0,0,0,0,12950,206.666666666667,206.666666666667,0,1.66666666666667,1.66666666666667,0,38.3333333333333,0,246.666666666667,0,8.33333333333333,0,1.66666666666667,0,0,0,15,0,0,30,23.3333333333333,0,0,0,0,0,146.666666666667,0,0,21.6666666666667,0,0,0,0,0,0,0,0,0,0,0,7.72413793103448
3,0,0,0,28000,0,0,0,0,0,0,0,37,1,427338,2,0.18,0,0.18,0,0,0.05,0,0.05,0,0,0.13,0,0.13,0,0,0.18,0,0.18,0,0,0.05,0,0.05,0,0,0.13,0,0.13,0,0,13,2,472.222222222222,155555.555555556,155555.555555556,0,0,0,0,155555.555555556,0,0,0,0,0,0,0,1405555.55555556,833333.333333333,0,0,13350000,0,0,277777.777777778,1109444.44444444,179181.286549708,1288625.73099415,1081944.44444444,72222.2222222222,222222.222222222,294444.444444444,19352494.4444444,0,0,19352494.4444444,19042352.619883,550595.085292398,712800.540833333,1263395.62612573,20688112.2927924,-13208685.9532164,38172624.8421053,1557840.07057018,39730464.9126754,-33896798.2460088,5833666.66666667,0,55.5555555555556,822.222222222222,822.222222222222,0,5833666.66666667,0,0,0,0,333.333333333333,0,0,333.333333333333,0,0,0,0,0,0,872.222222222222,755.555555555556,116.666666666667,0,0,0,150,0,1022.22222222222,0,5.55555555555556,0,16.6666666666667,0,0,0,66.6666666666667,0,55.5555555555556,166.666666666667,5.55555555555556,0,0,488.888888888889,0,0,50,0,0,155.555555555556,0,0,0,0,0,0,0,0,0,0,11.1111111111111,55.0555555555556
3,0,0,0,292000,0,0,0,0,0,0,78000,99,3,441890,2,0.59,0.59,0,0,0,0.28,0.28,0,0,0,0.31,0.31,0,0,0,0.59,0.59,0,0,0,0.28,0.28,0,0,0,0.31,0.31,0,0,0,26,2,1118.64406779661,627118.644067797,494915.254237288,132203.389830508,0,0,0,494915.254237288,0,0,0,0,0,0,132203.389830508,1810169.49152542,1507118.6440678,0,0,240677.966101695,77966.1016949152,0,2876271.18644068,3330697.0338983,40938.0909901873,3371635.12488849,463276.836158192,723728.813559322,1030508.47457627,1754237.28813559,14818984.7457627,5799357.62711864,0,20618342.3728814,18245990.0966399,449873.469385482,559316.93779661,1009190.40718209,16551903.9665041,17677823.4626821,32034466.3678263,2763427.69531768,34797894.063144,1125919.496178,35923813.559322,0,2203.38983050847,6661.01694915254,6661.01694915254,0,35923813.559322,0,0,0,0,847.457627118644,0,0,847.457627118644,0,0,0,0,372.881355932203,372.881355932203,505.084745762712,215.254237288136,289.830508474576,322.033898305085,50.8474576271186,271.186440677966,298.305084745763,37.2881355932203,1162.71186440678,0,16.9491525423729,0,0,0,0,0,69.4915254237288,0,135.593220338983,264.406779661017,61.0169491525424,0,0,398.305084745763,0,0,74.5762711864407,0,0,138.983050847458,0,0,0,0,0,0,0,0,0,0,3.38983050847458,8
3,0,0,0,30000,0,111000,0,0,0,0,0,49,1,425934,1,0.2,0,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0,0,12,2,800,705000,705000,0,0,0,0,150000,0,555000,0,0,0,0,0,1335000,472500,0,0,0,0,0,145000,946552.083333333,303105.263157895,1249657.34649123,249500,2905000,0,2905000,16872940,0,0,16872940,4582591.34649123,622483.265197368,393538.366,1016021.63119737,20793961.6311974,29217408.6535088,21455531.3464912,3921021.63119737,25376552.9776886,8423447.0223114,33800000,2600,0,0,988,33800000,0,0,0,0,0,300,0,801,1101,0,0,0,0,0,0,840,655,185,0,0,0,80,0,920,0,0,0,0,0,0,0,75,0,75,300,5,0,0,0,0,0,360,25,0,80,0,0,0,0,0,0,0,0,0,0,0,57.1538461538462
3,0,0,0,301000,0,574000,95000,0,0,0,321000,31,3,443278,2,0.99,0.63,0.36,0,0,0.94,0.63,0.31,0,0,0.05,0,0.05,0,0,0.73,0.5,0.23,0,0,0.7,0.5,0.2,0,0,0.03,0,0.03,0,0,5.25,2,1136.98630136986,1768493.15068493,1198630.1369863,569863.01369863,0,0,0,412328.767123288,0,786301.369863014,130136.98630137,0,0,0,439726.02739726,2228767.12328767,4060273.97260274,2186301.36986301,0,547945.205479452,0,0,1052054.79452055,14270402.3972603,210264.383561644,14480666.7808219,561643.835616438,2894520.54794521,250684.931506849,3145205.47945205,18983483.5616438,1000857.53424658,289041.095890411,20273382.1917808,28595442.4803004,895469.371674657,647161.938835616,1542631.31051027,23695200.7343194,13960721.9032612,47602806.4246575,4687836.78996233,52290643.2146199,-9734478.83105821,42556164.3835616,4767.12328767123,0,150.684931506849,1962.19178082192,40235616.4383562,2320547.94520548,0,0,0,0,1986.30136986301,0,45.2054794520548,2031.50684931507,849.315068493151,0,0,0,1561.64383561644,2410.95890410959,1054.79452054795,604.109589041096,450.684931506849,71.2328767123288,4.10958904109589,67.1232876712329,34.2465753424657,0,1160.27397260274,0,20.5479452054795,0,1.36986301369863,0,0,0,276.712328767123,0,164.383561643836,328.767123287671,36.986301369863,0,0,41.0958904109589,0,5.47945205479452,147.945205479452,0,0,94.5205479452055,0,0,0,0,0,8.21917808219178,0,0,0,0,34.2465753424657,10.6
3,0,0,0,328000,0,0,1293000,0,0,0,0,33,3,454036,2,0.85,0.02,0.78,0.05,0,0.85,0.02,0.78,0.05,0,0,0,0,0,0,0.85,0.02,0.78,0.05,0,0.85,0.02,0.78,0.05,0,0,0,0,0,0,13.6,2,1388.23529411765,1907058.82352941,385882.352941176,1521176.47058824,0,0,0,385882.352941176,0,0,1521176.47058824,0,0,0,0,1245882.35294118,583529.411764706,0,0,0,0,0,0,1124411.76470588,1960200,3084611.76470588,502450.980392157,2630588.23529412,0,2630588.23529412,21129348.2352941,6707903.52941176,0,27837251.7647059,14485472.8627451,181339.269137255,636210.505411765,817549.77454902,24577486.2451373,11681585.9607843,35614821.0980392,3448138.00984314,39062959.1078824,-12895900.2843529,26167058.8235294,1116.47058823529,105.882352941176,729.411764705882,1153.67058823529,14514117.6470588,11652941.1764706,0,0,0,0,35.2941176470588,0,0,35.2941176470588,47.0588235294118,0,0,0,0,47.0588235294118,1042.35294117647,545.882352941176,496.470588235294,449.411764705882,0,449.411764705882,156.470588235294,0,1648.23529411765,0,7.05882352941176,0,2.35294117647059,0,0,0,105.882352941176,0,176.470588235294,560,68.2352941176471,0,0,0,0,0,583.529411764706,0,0,144.705882352941,0,0,0,0,0,0,0,0,0,0,0,7.72413793103448
3,0,0,0,334000,0,82000,0,0,0,0,1783000,99,4,441890,2,1.81,0,0,1.81,0,1.81,0,0,1.81,0,0,0,0,0,0,1.81,0,0,1.81,0,1.81,0,0,1.81,0,0,0,0,0,0,37,2,758.563535911602,1214917.12707182,229834.254143646,985082.872928177,0,0,0,184530.386740332,0,45303.8674033149,0,0,0,0,985082.872928177,1704419.88950276,661325.966850829,0,0,0,0,0,0,973335.635359116,70081.2736260541,1043416.90898517,237845.303867403,1010497.23756906,0,1010497.23756906,5581492.81767956,2568534.25414365,806629.834254144,8956656.90607735,8126564.11025497,208843.150957279,252626.995773481,461470.14673076,7605875.37640019,17329010.4753804,14260472.1023553,1471967.38429982,15732439.4866552,9723135.0989802,25455574.5856354,0,1618.78453038674,3806.62983425414,3806.62983425414,0,25455574.5856354,0,0,0,0,320.441988950276,0,121.546961325967,441.988950276243,0,0,0,0,3165.74585635359,3165.74585635359,181.767955801105,149.723756906077,32.0441988950276,146.961325966851,109.39226519337,37.5690607734807,104.972375690608,0,433.701657458564,0,6.62983425414365,0,0,0,0,0,48.6187845303867,0,116.022099447514,132.044198895028,26.5193370165746,0,0,0,0,0,17.1270718232044,0,0,64.6408839779006,0,0,0,0,0,19.8895027624309,0,0,0,0,2.20994475138122,1.53846153846154
3,0,0,0,349000,0,0,0,0,0,0,428000,34,4,405317,2,1.16,1.16,0,0,0,1.16,1.16,0,0,0,0,0,0,0,0,1.16,1.16,0,0,0,1.16,1.16,0,0,0,0,0,0,0,0,5,2,1724.13793103448,669827.586206897,300862.068965517,368965.517241379,0,0,0,300862.068965517,0,0,0,0,0,0,368965.517241379,629310.344827586,38793.1034482759,607758.620689655,0,0,0,0,2586206.89655172,483984.913793103,2850172.4137931,3334157.32758621,194396.551724138,4250000,0,4250000,10580210.3448276,4143103.44827586,0,14723313.7931034,12608870.8793103,-204162.614051724,387992.488448276,183829.874396552,15014040.2192241,14462508.4310345,23189081.2241379,4433829.87439655,27622911.0985345,-551531.788189657,27071379.3103448,4101.72413793103,0,0,1558.65517241379,27071379.3103448,0,0,0,0,0,405.172413793103,0,0,405.172413793103,0,0,0,0,43.1034482758621,43.1034482758621,612.931034482759,352.586206896552,260.344827586207,263.793103448276,154.310344827586,109.48275862069,0,0,876.724137931035,0,0,0,3.44827586206897,0,0,0,171.551724137931,0,96.551724137931,354.310344827586,8.62068965517241,0,0,0,0,0,124.137931034483,0,0,0,0,0,0,22.4137931034483,88.7931034482759,0,0,0,0,0,6.89655172413793,7.3
3,0,0,0,37000,0,0,0,0,0,0,0,99,4,441890,2,1.84,1.84,0,0,0,0,0,0,0,0,1.84,1.84,0,0,0,1.84,1.84,0,0,0,0,0,0,0,0,1.84,1.84,0,0,0,22,2,326.086956521739,20108.6956521739,20108.6956521739,0,0,0,0,20108.6956521739,0,0,0,0,0,0,0,843478.260869565,375652.173913044,0,0,42391.3043478261,0,0,645108.695652174,292070.878623188,2855.4347826087,294926.313405797,0,0,1377173.91304348,1377173.91304348,6950202.17391304,1832452.17391304,0,8782654.34782609,5873181.5307971,23080.1015726902,215794.278586957,238874.380159647,7189076.55407269,7915405.42572464,11446209.7916667,1616048.29320313,13062258.0848698,726328.871651947,13788586.9565217,0,353.260869565217,2135.86956521739,2135.86956521739,0,13788586.9565217,0,0,0,0,32.6086956521739,0,0,32.6086956521739,0,0,0,0,0,0,282.065217391304,234.239130434783,47.8260869565217,105.978260869565,34.7826086956522,71.195652173913,82.6086956521739,0,470.652173913043,0,8.69565217391304,0,0,0,0,0,41.304347826087,0,57.0652173913044,123.913043478261,2.71739130434783,0,0,127.173913043478,0,0,29.3478260869565,0,0,80.4347826086957,0,0,0,0,0,0,0,0,0,0,0,1.53846153846154
3,0,0,0,408000,0,0,190000,0,0,0,0,37,3,427338,2,0.62,0,0.62,0,0,0.62,0,0.62,0,0,0,0,0,0,0,0.62,0,0.62,0,0,0.62,0,0.62,0,0,0,0,0,0,0,31.6666666666667,2,451.612903225806,964516.129032258,658064.516129032,306451.612903226,0,0,0,658064.516129032,0,0,306451.612903226,0,0,0,0,4751612.90322581,4046774.19354839,0,0,0,367741.935483871,0,0,3361798.38709677,45187.0967741935,3406985.48387097,440860.215053764,1969354.83870968,0,1969354.83870968,21062738.7096774,26520666.1290323,2850000,50433404.8387097,42514945.8099472,570318.101166667,1220365.6075,1790683.70866667,26084326.4363539,14407473.5448915,64839233.6989247,3760038.54737634,68599272.2463011,-11676852.8914624,56922419.3548387,0,2258.06451612903,8898.38709677419,8898.38709677419,0,56922419.3548387,0,0,0,0,935.483870967742,0,0,935.483870967742,5032.25806451613,0,0,0,0,5032.25806451613,446.774193548387,106.451612903226,340.322580645161,1485.48387096774,756.451612903226,729.032258064516,650,0,2582.25806451613,0,3.2258064516129,0,0,0,0,0,351.612903225806,0,335.483870967742,808.064516129032,74.1935483870968,0,0,730.645161290323,0,0,159.677419354839,0,0,119.354838709677,0,0,0,0,0,0,0,0,0,0,0,9.65116279069767
3,0,0,0,44000,0,0,42000,0,0,0,306000,34,1,405317,1,0.29,0.29,0,0,0,0.29,0.29,0,0,0,0,0,0,0,0,0.29,0.29,0,0,0,0.29,0.29,0,0,0,0,0,0,0,0,7,2,1793.10344827586,1351724.13793103,151724.137931034,1200000,0,0,0,151724.137931034,0,0,144827.586206897,0,0,0,1055172.4137931,1682758.62068965,155172.413793103,1906896.55172414,0,0,0,0,655172.413793103,558000,2850344.82758621,3408344.82758621,518390.804597701,4248275.86206897,0,4248275.86206897,41181451.7241379,0,0,41181451.7241379,10083776.7701149,126345.132183908,945703.49362069,1072048.6258046,46501776.2120115,82297257.7126437,51265228.4942529,5320324.48787356,56585552.9821264,35795481.5006322,92381034.4827586,9879.31034482759,0,0,3754.13793103448,92381034.4827586,0,0,0,0,0,206.896551724138,0,0,206.896551724138,2137.93103448276,0,0,0,137.931034482759,2275.86206896552,2396.55172413793,1310.34482758621,1086.20689655172,0,0,0,0,0,2396.55172413793,0,0,0,13.7931034482759,0,0,0,127.586206896552,0,275.862068965517,1441.37931034483,34.4827586206897,0,0,0,0,0,248.275862068965,0,0,0,0,0,0,0,179.310344827586,0,0,0,0,0,75.8620689655172,28
3,0,0,0,44000,0,0,9000,0,0,0,93000,49,1,425934,2,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,4,2,1500,1460000,440000,1020000,0,0,0,440000,0,0,90000,0,0,0,930000,1990000,162000,450000,0,0,0,0,0,13190500,2394736.84210526,15585236.8421053,2562500,2400000,0,2400000,47271960,0,0,47271960,22635670.8421053,5359548.70065789,1034379.294,6393927.99465789,56065887.9946579,-8335670.84210526,69907630.8421053,8793927.99465789,78701558.8367632,-64401558.8367632,14300000,1100,0,0,418,14300000,0,0,0,0,0,600,0,0,600,1100,0,0,0,130,1230,2610,1420,1190,0,0,0,120,0,2730,0,0,0,30,0,0,0,130,0,200,1320,50,0,0,0,0,0,640,0,0,240,0,0,0,0,0,0,0,0,0,0,120,57.1538461538462
3,0,0,0,445000,0,1447000,0,0,0,0,0,49,4,425934,2,1.83,0.69,1.14,0,0,1.83,0.69,1.14,0,0,0,0,0,0,0,1.83,0.69,1.14,0,0,1.83,0.69,1.14,0,0,0,0,0,0,0,30,2,386.338797814208,1033879.78142077,1033879.78142077,0,0,0,0,243169.398907104,0,790710.382513661,0,0,0,0,0,1421311.47540984,2521475.40983607,0,45355.1912568306,0,0,0,16939.8907103825,362424.408014572,29667.8170836928,392092.225098265,67759.5628415301,1596721.31147541,0,1596721.31147541,8861390.71038251,6467486.33879782,259562.841530055,15588439.8907104,12501747.3854785,85304.2754841338,415642.143032787,500946.418516921,11109107.7717978,13984591.4123357,21513187.4272841,2097667.72999233,23610855.1572764,2875483.64053782,26486338.7978142,0,1098.3606557377,4568.30601092896,4568.30601092896,0,26486338.7978142,0,0,0,0,475.409836065574,0,880.874316939891,1356.28415300546,0,0,0,0,0,0,324.043715846995,175.409836065574,148.633879781421,383.060109289618,165.027322404372,218.032786885246,154.644808743169,0,861.748633879781,0,3.82513661202186,0,0.546448087431694,0,0,0,95.0819672131148,0,21.8579234972678,68.3060109289618,10.9289617486339,0,0,416.939890710383,0,0,177.049180327869,0,0,59.5628415300546,0,0,0,0,0,0,0,0,0,0,7.65027322404372,2
3,0,0,0,45000,0,0,263000,0,0,0,0,37,2,427338,2,0.32,0,0.32,0,0,0.32,0,0.32,0,0,0,0,0,0,0,0.32,0,0.32,0,0,0.32,0,0.32,0,0,0,0,0,0,0,30,2,484.375,962500,140625,821875,0,0,0,140625,0,0,821875,0,0,0,0,1412500,1350000,0,518750,0,0,0,159375,2226251.30208333,28500,2254751.30208333,1739296.875,2437500,0,2437500,17773831.25,4842593.75,0,22616425,13667104.9270833,280242.773450521,544443.9325,824686.705950521,21036017.9559505,21377426.3229167,31440936.1770833,3262186.70595052,34703122.8830339,341408.366966143,35044531.25,2637.5,250,2953.125,3955.375,14242500,20802031.25,0,0,0,0,281.25,0,0,281.25,3437.5,0,0,0,0,3437.5,818.75,737.5,81.25,309.375,121.875,187.5,118.75,0,1246.875,0,9.375,0,0,0,0,0,43.75,0,62.5,403.125,165.625,0,0,184.375,0,0,209.375,0,0,162.5,0,0,0,0,0,0,0,0,0,0,6.25,32.0769230769231
3,0,0,0,46000,0,0,0,0,0,0,121000,37,2,427338,2,0.33,0,0.33,0,0,0.33,0,0.33,0,0,0,0,0,0,0,0.33,0,0.33,0,0,0.33,0,0.33,0,0,0,0,0,0,0,28,2,818.181818181818,506060.606060606,139393.939393939,366666.666666667,0,0,0,139393.939393939,0,0,0,0,0,0,366666.666666667,193939.393939394,24242.4242424242,0,0,0,0,0,0,540277.777777778,139633.1738437,679910.951621478,207070.707070707,1403030.3030303,0,1403030.3030303,13194366.6666667,699351.515151515,0,13893718.1818182,2737913.59808612,304803.037137161,294551.906212121,599354.943349282,15196751.9130463,2491931.85645933,15932280.2647528,2002385.24637959,17934665.5111324,-12704820.0565869,5229845.45454545,1027.27272727273,0,0,390.363636363636,5229845.45454545,0,0,0,0,0,4393.93939393939,0,0,4393.93939393939,0,0,0,0,1424.24242424242,1424.24242424242,766.666666666667,430.30303030303,336.363636363636,42.4242424242424,15.1515151515152,27.2727272727273,0,0,809.090909090909,0,0,0,0,0,0,0,54.5454545454545,0,0,321.212121212121,15.1515151515152,0,0,0,0,0,236.363636363636,0,0,181.818181818182,0,0,0,0,0,0,0,0,0,0,0,32.0769230769231
