"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별(통계표기준)","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","내급비","소득","직접생산비","간접생산비","생산비 합계_ha당","순수익","총 평가액_ha당","생대추 수량_ha당","건대추_찍초 수량_ha당","건대추_소계 수량_ha당","총 생산량(건대추 기준)_ha당","생대추 평가액_ha당","건대추_소계 평가액_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별 및 포장_시간_ha당","수확_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","세척_시간_ha당","운반 및 저장_시간_ha당","기타_시간_ha당","가중치"
4,0,0,0,0,0,0,0,0,0,0,0,37,1,421160,2,0.3,0,0.3,0,0,0.3,0,0.3,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0.25,0,0.25,0,0,0,0,0,0,0,30,2,2680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471200,47200,0,0,0,0,0,0,800320,0,800320,0,4468000,0,4468000,15031312,1752696,0,16784008,3492576,-64916.1813333333,287219.9728,222303.791466667,19721615.7914667,6871368,18523888,4690303.79146667,23214191.7914667,-12850247.7914667,10363944,0,24,1516,1516,0,10363944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,288,612,104,80,24,36,0,1040,0,0,0,0,0,0,0,64,0,0,156,0,0,0,0,0,0,176,0,0,628,0,0,0,0,0,0,0,0,0,0,16,33.36
4,0,0,0,0,0,0,0,0,0,0,0,37,1,421160,2,0.33,0.33,0,0,0,0.33,0.33,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,28,2,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215600,14800,0,0,0,0,0,0,586483.333333333,0,586483.333333333,0,1148000,0,1148000,18718332,3481056,0,22199388,4719099.33333333,25842.3266666667,372334.4808,398176.807466667,20264508.8074667,27637624.6666667,23437431.3333333,1546176.80746667,24983608.1408,7373115.8592,32356724,644,832,4312,4556.72,2951452,29405272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144,392,752,212,124,88,24,0,1380,0,0,0,0,0,0,0,32,0,0,516,0,0,0,0,0,0,344,0,0,488,0,0,0,0,0,0,0,0,0,0,0,33.36
4,0,0,0,0,0,0,0,0,0,0,0,37,2,421160,2,0.31,0.17,0.07,0,0.07,0.31,0.17,0.07,0,0.07,0,0,0,0,0,0.31,0.17,0.07,0,0.07,0.31,0.17,0.07,0,0.07,0,0,0,0,0,21.6666666666667,2,1129.03225806452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737096.774193548,45161.2903225806,0,0,0,0,0,0,529018.817204301,158977.079796265,687995.897000566,0,2022580.64516129,0,2022580.64516129,10748183.8709677,8946596.77419355,0,19694780.6451613,10838010.7357102,222138.501443124,339918.842580645,562057.344023769,13332821.8601528,21489966.6836446,21586194.606678,2584637.98918506,24170832.595863,8157144.8234918,32327977.4193548,641.935483870968,832.258064516129,4309.67741935484,4553.61290322581,2941990.32258064,29385987.0967742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.225806451613,316.129032258064,287.096774193548,493.548387096774,454.838709677419,38.7096774193548,32.258064516129,0,1129.03225806452,0,0,0,0,0,0,0,51.6129032258064,0,0,464.516129032258,0,0,0,0,0,0,200,0,0,406.451612903226,0,0,0,0,0,0,0,0,0,0,6.45161290322581,33.36
4,0,0,0,0,0,0,0,0,0,0,0,37,2,421160,2,0.31,0.2,0.11,0,0,0.31,0.2,0.11,0,0,0,0,0,0,0,0.31,0.2,0.11,0,0,0.31,0.2,0.11,0,0,0,0,0,0,0,27,2,780.645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682258.064516129,910967.741935484,0,0,0,0,0,0,2752466.39784946,285703.225806452,3038169.62365591,190322.580645161,2658064.51612903,0,2658064.51612903,24106951.6129032,3119651.61290323,0,27226603.2258065,8362529.62365591,708427.638919355,478409.161935484,1186836.80085484,27951852.9298871,19673599.4086021,32469481.2365591,3844901.31698387,36314382.553543,-8278253.52128495,28036129.0322581,0,400,3764.51612903226,3764.51612903226,0,28036129.0322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393.54838709677,812.903225806452,580.645161290323,187.096774193548,93.5483870967742,93.5483870967742,25.8064516129032,0,1606.45161290323,0,19.3548387096774,0,0,0,0,0,90.3225806451613,0,116.129032258065,703.225806451613,0,0,0,0,0,0,500,0,0,170.967741935484,0,0,0,0,0,0,0,0,0,0,6.45161290322581,33.36
4,0,0,0,0,0,0,0,0,0,0,0,37,2,421160,2,0.37,0,0.37,0,0,0.37,0,0.37,0,0,0,0,0,0,0,0.35,0,0.35,0,0,0.35,0,0.35,0,0,0,0,0,0,0,23,2,971.428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159714.285714286,644571.428571429,0,0,0,0,0,0,1417204.76190476,0,1417204.76190476,0,3085714.28571429,0,3085714.28571429,13066602.8571429,1841348.57142857,0,14907951.4285714,4483999.04761905,11122.7588571429,260823.136571429,271945.895428571,16424263.0382857,15466000.952381,17550601.9047619,3357660.18114286,20908262.0859048,-958262.085904762,19950000,0,0,2660,2660,0,19950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717.142857142857,577.142857142857,140,114.285714285714,65.7142857142857,48.5714285714286,14.2857142857143,0,845.714285714286,0,0,0,0,0,0,0,22.8571428571429,0,0,277.142857142857,0,0,0,0,0,0,271.428571428571,0,0,274.285714285714,0,0,0,0,0,0,0,0,0,0,0,33.36
4,0,0,0,0,0,0,0,0,0,0,0,37,3,421160,1,0.65,0.32,0.33,0,0,0.65,0.32,0.33,0,0,0,0,0,0,0,0.58,0.32,0.26,0,0,0.58,0.32,0.26,0,0,0,0,0,0,0,22.3333333333333,2,396.551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443965.517241379,384137.931034483,12068.9655172414,0,72413.7931034483,0,0,0,385183.908045977,52313.9745916515,437497.882637629,211853.448275862,1027586.20689655,0,1027586.20689655,11718429.3103448,2012379.31034483,0,13730808.6206897,3995476.84815487,93661.5277495463,243080.354137931,336741.881887477,13082757.3991289,33837626.600121,15713906.1584997,1364328.08878403,17078234.2472837,20754869.2009921,37833103.4482759,0,300,4924.13793103448,4924.13793103448,0,37833103.4482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613.793103448276,574.137931034483,39.6551724137931,120.689655172414,60.3448275862069,60.3448275862069,20.6896551724138,0,755.172413793103,0,20.6896551724138,0,0,0,0,0,41.3793103448276,0,124.137931034483,258.620689655172,0,0,0,0,0,0,150,0,0,153.448275862069,0,0,0,0,0,0,0,0,0,0,6.89655172413793,9.22222222222222
4,0,0,0,0,0,0,0,0,0,0,0,37,3,421160,1,0.83,0,0.83,0,0,0.83,0,0.83,0,0,0,0,0,0,0,0.67,0,0.67,0,0,0.67,0,0.67,0,0,0,0,0,0,0,32.5,1,746.268656716418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326119.402985075,599104.47761194,0,0,37313.4328358209,0,0,0,1031097.01492537,57359.0381426202,1088456.05306799,652139.303482587,1943283.58208955,0,1943283.58208955,16935835.8208955,0,0,16935835.8208955,3124292.66998342,78788.6763515754,297112.994029851,375901.670381426,19255021.0733665,32096602.8524046,20060128.4908789,2319185.25247098,22379313.7433499,12841581.7790381,35220895.522388,0,926.865671641791,4634.32835820895,4634.32835820895,0,35220895.5223881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.44776119403,505.970149253731,504.477611940298,0,0,0,11.9402985074627,0,1022.38805970149,0,17.910447761194,0,0,0,0,0,23.8805970149254,0,53.7313432835821,238.805970149254,0,0,0,0,0,0,361.194029850746,0,0,323.880597014925,0,0,0,0,0,0,0,0,0,0,2.98507462686567,9.22222222222222
4,0,0,0,0,0,0,0,0,0,0,0,37,3,421160,2,0.58,0.36,0.22,0,0,0.58,0.36,0.22,0,0,0,0,0,0,0,0.58,0.36,0.22,0,0,0.58,0.36,0.22,0,0,0,0,0,0,0,13.5,2,551.724137931035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447241.379310345,754310.344827586,0,0,0,0,0,660172.413793104,601073.275862069,0,601073.275862069,169540.229885057,2051724.13793103,0,2051724.13793103,42809908.6206897,0,0,42809908.6206897,3053497.64367816,17434.4409770115,741549.103793103,758983.544770115,45620616.3033908,-956601.091954023,45863406.2643678,2810707.68270115,48674113.947069,-46577217.3953448,2096896.55172414,0,170.689655172414,363.793103448276,363.793103448276,0,2096896.55172414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2584.48275862069,1256.89655172414,1327.58620689655,0,0,0,17.2413793103448,0,2601.72413793103,0,12.0689655172414,0,0,0,0,0,34.4827586206897,0,124.137931034483,68.9655172413793,0,0,0,937.931034482759,0,0,862.068965517241,0,0,553.448275862069,0,0,0,0,8.62068965517241,0,0,0,0,0,0,9.22222222222222
4,0,0,0,0,0,0,0,0,0,0,0,37,3,421160,2,0.59,0,0.59,0,0,0.59,0,0.59,0,0,0,0,0,0,0,0.59,0,0.59,0,0,0.59,0,0.59,0,0,0,0,0,0,0,25,1,830.508474576271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392033.898305085,376271.186440678,0,0,0,0,0,0,1584620.05649718,216041.480820696,1800661.53731787,0,1672881.3559322,0,1672881.3559322,11848310.1694915,791308.474576271,0,12639618.6440678,3781435.09663991,184897.938789771,222571.533898305,407469.472688076,13928660.9981118,20655005.5813262,15629745.2661314,2080350.82862028,17710096.0947517,6726344.58321439,24436440.6779661,0,589.830508474576,3832.20338983051,3832.20338983051,0,24436440.6779661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677.966101694915,415.254237288136,262.71186440678,47.4576271186441,23.728813559322,23.728813559322,13.5593220338983,0,738.983050847458,0,40.6779661016949,0,0,0,0,0,27.1186440677966,0,61.0169491525424,237.28813559322,0,0,0,0,0,0,176.271186440678,0,0,189.830508474576,0,0,0,0,0,0,0,0,0,0,6.77966101694915,9.22222222222222
4,0,0,0,0,0,0,0,0,0,0,0,37,3,421160,2,0.59,0.19,0.4,0,0,0.59,0.19,0.4,0,0,0,0,0,0,0,0.59,0.19,0.4,0,0,0.59,0.19,0.4,0,0,0,0,0,0,0,23,1,1405.08474576271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295593.220338983,459661.016949152,0,0,0,0,0,0,449029.661016949,0,449029.661016949,0,2562711.86440678,0,2562711.86440678,13960096.6101695,0,0,13960096.6101695,1625443.89830508,34455.0866101695,244274.824067797,278729.910677966,16801538.3852542,21599640.8474576,15585540.5084746,2841441.77508475,18426982.2835593,4798102.46220339,23225084.7457627,0,357.627118644068,2883.05084745763,2883.05084745763,0,23225084.7457627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781.35593220339,488.135593220339,293.220338983051,0,0,0,28.8135593220339,0,810.169491525424,0,20.3389830508475,0,0,0,0,0,57.6271186440678,0,30.5084745762712,203.389830508475,0,0,0,0,0,0,364.406779661017,0,0,125.423728813559,0,0,0,0,0,0,0,0,0,0,8.47457627118644,9.22222222222222
4,0,0,0,0,0,0,0,0,0,0,0,37,3,421160,2,0.6,0,0.6,0,0,0.6,0,0.6,0,0,0,0,0,0,0,0.6,0,0.6,0,0,0.6,0,0.6,0,0,0,0,0,0,0,25.3333333333333,2,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466666.666666667,378833.333333333,66666.6666666667,0,0,120000,0,0,462979.166666667,106782.407407407,569761.574074074,0,1136666.66666667,0,1136666.66666667,5123293.33333333,2708170,0,7831463.33333333,4731258.24074074,55310.0856481481,147136.258,202446.343648148,6462406.34364815,14275908.4259259,9854551.57407407,1339113.01031481,11193664.5843889,7813502.08227778,19007166.6666667,0,203.333333333333,2811.66666666667,2811.66666666667,0,19007166.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.333333333333,28.3333333333333,295,145,78.3333333333333,66.6666666666667,13.3333333333333,10,491.666666666667,0,0,0,0,0,0,0,38.3333333333333,0,60,203.333333333333,0,0,0,0,0,0,68.3333333333333,0,0,115,0,0,0,0,0,0,0,0,0,0,6.66666666666667,9.22222222222222
4,0,0,0,0,0,0,0,0,0,0,0,37,3,421160,2,0.72,0,0.72,0,0,0.72,0,0.72,0,0,0,0,0,0,0,0.6,0,0.6,0,0,0.6,0,0.6,0,0,0,0,0,0,0,16.6666666666667,2,483.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274333.333333333,36666.6666666667,0,0,0,0,0,0,820397.222222222,153763.888888889,974161.111111111,0,1080000,0,1080000,15375405,6751136.66666667,0,22126541.6666667,8457457.77777778,182840.183555556,372463.191666667,555303.375222222,17010708.3752222,19542542.2222222,23832862.7777778,1635303.37522222,25468166.153,2531833.847,28000000,8000,0,0,3040,28000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883.333333333333,481.666666666667,401.666666666667,405,261.666666666667,143.333333333333,25,0,1313.33333333333,0,0,0,0,0,0,0,38.3333333333333,0,0,856.666666666667,0,0,0,0,0,0,196.666666666667,0,0,216.666666666667,0,0,0,0,0,0,0,0,0,0,5,9.22222222222222
4,0,0,0,0,0,0,0,0,0,0,0,37,4,421160,2,1.83,0,1.83,0,0,1.83,0,1.83,0,0,0,0,0,0,0,1.83,0,1.83,0,0,1.83,0,1.83,0,0,0,0,0,0,0,24,2,153.005464480874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409890.710382514,411092.896174863,0,0,0,0,0,24808.7431693989,88544.6265938069,5248.17850637523,93792.8051001821,53734.0619307832,463387.978142076,0,463387.978142076,13952840.4371585,0,0,13952840.4371585,1414479.21675774,18752.402413479,245657.304262295,264409.706675774,14680638.1219763,852406.029143898,15367319.6539162,727797.684817851,16095117.3387341,-13828232.0928324,2266885.24590164,0,132.24043715847,386.885245901639,386.885245901639,0,2266885.24590164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837.704918032787,417.486338797814,420.218579234973,0,0,0,6.55737704918033,0,844.262295081967,0,2.18579234972678,0,0,0,0,0,13.1147540983607,0,78.6885245901639,26.2295081967213,0,0,0,297.267759562841,0,0,244.808743169399,0,0,180.327868852459,0,0,0,0,1.63934426229508,0,0,0,0,0,0,1.93333333333333
4,0,0,0,0,0,0,0,0,0,0,0,37,4,421160,2,1.87,0,1.87,0,0,1.87,0,1.87,0,0,0,0,0,0,0,1.87,0,1.87,0,0,1.87,0,1.87,0,0,0,0,0,0,0,28.8333333333333,1,331.550802139037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228181.818181818,253101.604278075,0,0,0,0,0,0,1163439.83957219,0,1163439.83957219,197125.668449198,693048.128342246,0,693048.128342246,5037073.26203209,635294.117647059,0,5672367.37967914,2898303.04812834,18008.6601693405,102150.603315508,120159.263484848,5850280.65385918,-1057875.24064171,7935376.31016043,813207.391827094,8748583.70198752,-6908155.89450089,1840427.80748663,0,146.524064171123,332.620320855615,332.620320855615,0,1840427.80748663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.486631016043,113.368983957219,194.117647058824,37.4331550802139,18.716577540107,18.716577540107,4.27807486631016,0,349.197860962567,0,12.8342245989305,0,0,0,0,0,10.6951871657754,0,38.5026737967914,122.994652406417,0,0,0,0,0,0,93.048128342246,0,0,68.9839572192513,0,0,0,0,0,0,0,0,0,0,2.13903743315508,1.93333333333333
4,0,0,0,0,0,0,0,0,0,0,0,99,1,432825,2,0.35,0,0.35,0,0,0.35,0,0.35,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,31,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,110000,0,0,0,0,0,0,842766.666666667,47310,890076.666666667,0,1120000,0,1120000,2120960,185840,0,2306800,1868741.66666667,199120.5856,44268.88,243389.4656,3484349.4656,4788258.33333333,3989701.66666667,1363389.4656,5353091.13226667,1303908.86773333,6657000,330,0,590,715.4,2013000,4644000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,60,40,10,10,0,20,0,130,0,60,0,0,0,0,0,30,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.1333333333333
4,0,0,0,0,0,0,0,0,0,0,0,99,4,432825,2,1.86,0,1.86,0,0,1.86,0,1.86,0,0,0,0,0,0,0,1.86,0,1.86,0,0,1.86,0,1.86,0,0,0,0,0,0,0,14.8,1,429.032258064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263763.440860215,79354.8387096774,0,5376.34408602151,549462.365591398,0,0,0,366387.992831541,851918.279569893,1218306.27240143,411111.111111111,1085483.87096774,0,1085483.87096774,4610641.93548387,825188.172043011,0,5435830.10752688,3785387.54480287,124278.48162724,105140.865806452,229419.347433692,5925545.1538853,-2285172.49103943,8396029.48028674,1314903.21840143,9710932.69868817,-8210717.64492473,1500215.05376344,137.634408602151,0,0,52.3010752688172,1500215.05376344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.516129032258,131.182795698925,33.3333333333333,53.2258064516129,34.9462365591398,18.2795698924731,80.6451612903226,0,298.387096774194,0,0,0,6.98924731182796,0,0,0,89.7849462365592,0,15.0537634408602,25.8064516129032,0,0,0,0,0,0,123.655913978495,0,0,37.0967741935484,0,0,0,0,0,0,0,0,0,0,0,1.81818181818182
4,0,0,0,0,0,0,0,0,0,0,120000,99,1,432825,2,0.16,0,0.16,0,0,0.16,0,0.16,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0.16,0,0.16,0,0,0,0,0,0,0,16,2,437.5,750000,0,750000,0,0,0,0,0,0,0,0,0,0,750000,2230625,466875,0,0,0,0,0,0,1511187.5,0,1511187.5,0,1681250,0,1681250,8741500,2033800,0,10775300,7425312.5,144916.02875,236098.48,381014.50875,10803764.50875,7465937.5,16166812.5,2062264.50875,18229077.00875,-3337827.00875,14891250,0,1143.75,2256.25,2256.25,0,14891250,0,0,0,0,0,0,0,0,0,0,0,0,2400,2400,425,281.25,143.75,125,50,75,68.75,0,618.75,0,6.25,0,0,0,0,0,137.5,0,0,225,12.5,0,0,62.5,0,0,100,0,0,75,0,0,0,0,0,0,0,0,0,0,0,56.1333333333333
4,0,0,0,0,0,0,0,0,0,0,144000,99,1,432825,1,0.29,0.29,0,0,0,0.29,0.29,0,0,0,0,0,0,0,0,0.29,0.29,0,0,0,0.29,0.29,0,0,0,0,0,0,0,0,40,2,993.103448275862,496551.724137931,0,496551.724137931,0,0,0,0,0,0,0,0,0,0,496551.724137931,1802068.96551724,2884137.93103448,0,0,0,155172.413793103,0,0,2170729.88505747,0,2170729.88505747,0,2368965.51724138,0,2368965.51724138,14057831.0344828,2675862.06896552,193103.448275862,16926796.5517241,10648226.8978674,20652.06,369594.477931034,390246.537931034,16979267.6285693,45198669.6538567,24868282.4712644,2759212.05517241,27627494.5264368,28219402.0252873,55846896.5517241,0,8831.03448275862,14134.4827586207,14134.4827586207,0,55846896.5517241,0,0,0,0,0,0,0,0,0,0,0,0,1765.51724137931,1765.51724137931,700,400,300,165.51724137931,0,165.51724137931,106.896551724138,44.8275862068965,1017.24137931034,0,117.241379310345,0,0,0,0,0,117.241379310345,0,186.206896551724,186.206896551724,27.5862068965517,0,0,268.965517241379,0,0,55.1724137931034,0,0,51.7241379310345,0,0,0,6.89655172413793,0,0,0,0,0,0,0,26.625
4,0,0,0,0,0,0,0,0,0,0,160000,37,3,421160,1,0.6,0,0.6,0,0,0,0,0,0,0,0.6,0,0.6,0,0,0.6,0,0.6,0,0,0,0,0,0,0,0.6,0,0.6,0,0,13,2,250,266666.666666667,0,266666.666666667,0,0,0,0,0,0,0,0,0,0,266666.666666667,1490500,1092333.33333333,0,0,3616666.66666667,0,0,248000,980981.25,40456.1403508772,1021437.39035088,24600,0,1728333.33333333,1728333.33333333,27166511.6666667,2376666.66666667,0,29543178.3333333,12286364.0570175,127908.719173246,601871.927,729780.646173246,27896292.3128399,29582302.6096491,37724542.3903509,2458113.97950658,40182656.3698575,1686010.29680921,41868666.6666667,800,1211.66666666667,5248.33333333333,5552.33333333333,3760000,38108666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,213.333333333333,213.333333333333,1470,1118.33333333333,351.666666666667,183.333333333333,25,158.333333333333,60,0,1713.33333333333,0,48.3333333333333,0,0,0,0,0,56.6666666666667,0,450,416.666666666667,16.6666666666667,0,0,456.666666666667,0,0,180,0,0,68.3333333333333,0,0,0,0,0,0,0,0,0,0,20,9.22222222222222
4,0,0,0,0,0,0,0,0,0,0,160000,99,3,432825,2,0.68,0.29,0.39,0,0,0.68,0.29,0.39,0,0,0,0,0,0,0,0.68,0.29,0.39,0,0,0.68,0.29,0.39,0,0,0,0,0,0,0,35,2,772.058823529412,235294.117647059,0,235294.117647059,0,0,0,0,0,0,0,0,0,0,235294.117647059,1609558.82352941,1208823.52941176,0,0,185294.117647059,14705.8823529412,0,5361764.70588235,4485313.7254902,99080.8823529412,4584394.60784314,0,2298529.41176471,0,2298529.41176471,19190645.5882353,2211229.41176471,0,21401875,15843890.1960784,-706947.991960784,498287.448529412,-208660.543431373,21280514.4565686,12286109.8039216,35034535.7843137,2089868.86833333,37124404.6526471,-8994404.65264706,28130000,0,1126.47058823529,4501.47058823529,4501.47058823529,0,28130000,0,0,0,0,0,0,0,0,0,0,0,0,752.941176470588,752.941176470588,1033.82352941176,520.588235294118,513.235294117647,129.411764705882,77.9411764705882,51.4705882352941,98.5294117647059,0,1261.76470588235,0,52.9411764705882,0,0,0,0,0,27.9411764705882,0,158.823529411765,200,29.4117647058824,0,0,650,0,0,91.1764705882353,0,0,51.4705882352941,0,0,0,0,0,0,0,0,0,0,0,8
4,0,0,0,0,0,0,0,0,0,0,170000,37,1,421160,1,0.23,0,0.23,0,0,0.23,0,0.23,0,0,0,0,0,0,0,0.17,0,0.17,0,0,0.17,0,0.17,0,0,0,0,0,0,0,70,2,247.058823529412,1000000,0,1000000,0,0,0,0,0,0,0,0,0,0,1000000,293529.411764706,1030000,0,0,0,0,0,0,1940156.8627451,357043.343653251,2297200.20639835,827117.647058824,1705882.35294118,0,1705882.35294118,27787388.2352941,3727129.41176471,0,31514517.6470588,9596136.67698658,655851.325531476,561711.581176471,1217562.90670795,30710833.4949432,39540333.9112487,37383524.9122807,2923445.25964912,40306970.1719298,8829500.41630547,49136470.5882353,0,1464.70588235294,6582.35294117647,6582.35294117647,0,49136470.5882353,0,0,0,0,0,0,0,0,0,0,0,0,3764.70588235294,3764.70588235294,1829.41176470588,152.941176470588,1676.47058823529,223.529411764706,111.764705882353,111.764705882353,23.5294117647059,0,2076.47058823529,0,52.9411764705882,0,0,0,0,0,47.0588235294118,0,211.764705882353,694.117647058824,88.2352941176471,0,0,0,0,0,352.941176470588,0,0,611.764705882353,0,0,0,0,0,0,0,0,0,0,17.6470588235294,58.2941176470588
4,0,0,0,0,0,0,0,0,0,0,170000,37,1,421160,2,0.17,0,0.17,0,0,0.17,0,0.17,0,0,0,0,0,0,0,0.17,0,0.17,0,0,0.17,0,0.17,0,0,0,0,0,0,0,25.5,2,1176.47058823529,1000000,0,1000000,0,0,0,0,0,0,0,0,0,0,1000000,404705.882352941,95294.1176470588,0,0,0,0,0,0,10520406.8627451,11348.0392156863,10531754.9019608,0,2635294.11764706,0,2635294.11764706,36182205.8823529,3720423.52941176,0,39902629.4117647,16173338.4313725,-687165.137254902,687283.648235294,118.510980391991,38817618.5109804,16911367.4509804,52355544.3137255,2635412.62862745,54990956.9423529,-21906251.06,33084705.8823529,0,876.470588235294,5264.70588235294,5264.70588235294,0,33084705.8823529,0,0,0,0,0,0,0,0,0,0,0,0,12047.0588235294,12047.0588235294,2100,1194.11764705882,905.882352941176,229.411764705882,135.294117647059,94.1176470588235,41.1764705882353,0,2370.58823529412,0,0,0,0,0,0,0,70.5882352941176,0,0,552.941176470588,70.5882352941176,0,0,0,0,0,964.705882352941,0,0,711.764705882353,0,0,0,0,0,0,0,0,0,0,0,58.2941176470588
