"임가번호","연령별","지역별","전/겸업별","업종별","가구원수별","임지규모별","임가소득","경상소득","임가순소득","임업소득","임업외소득","이전소득","비경상소득","가계지출","소비지출","비소비지출","임가처분가능소득","임가경제잉여","임업총수입","임업경영비","겸업소득","겸업수입","겸업지출","사업외소득","사업외수입","사업외지출","재산적 수입","재산적 지출","기초_자본(순재산)","기말_자본(순재산)","연초보유","연말보유","가중치"
16790,2,36,3,7,4,1,74837330,73037330,49202450,-3266050,52468500,23834880,1800000,36282856,36272106,10750,74826580,38554474,0,3266050,14668500,17770850,3102350,37800000,37800000,0,0,8749180,500844460,402889600,2307560,800000,28.2686567164179
16791,4,36,2,7,1,1,65562531,65562531,45641381,43771276,1870105,19921150,0,36350012,29694392,6655620,58906911,29212519,69547000,25775724,-3466135,2598075,6064210,5336240,5336240,0,15090000,4020000,597484359,585734400,1719759,700000,28.2686567164179
16795,5,36,2,4,2,1,116468044,109654102,92370092,785282,91584810,17284010,6813942,69103093,57065168,12037925,104430119,47364951,25812679,25027397,80935091,96896526,15961435,10649719,10649719,0,79877749,143161180,470048757,492225100,1655508,800000,91.7272727272727
16796,4,36,3,4,1,1,13380175,6085175,-8560575,-4403530,-4157045,14645750,7295000,27946560,25615260,2331300,11048875,-14566385,2081500,6485030,-4157045,2213350,6370395,0,0,0,0,2400000,119498830,103514400,1324630,400000,85.1578947368421
16797,5,36,2,7,1,1,90004910,76404910,38503430,32944880,5558550,37901480,13600000,35375310,31914560,3460750,86544160,54629600,46860500,13915620,-248350,101200,349550,5806900,6420000,613100,14000000,60300000,425381190,463708800,1811190,1500000,28.2686567164179
16798,5,36,2,7,1,1,103781520,90681520,80912362,11931110,68981252,9769158,13100000,42576567,39220807,3355760,100425760,61204953,38796000,26864890,38731990,49016256,10284266,30249262,30249262,0,15240500,12345000,1173185080,1154701000,2387380,800000,28.2686567164179
16799,5,36,2,7,1,1,38258258,33819936,18778666,13107420,5671246,15041270,4438322,24751488,24630738,120750,38137508,13506770,20117500,7010080,1522585,3148575,1625990,4148661,4148661,0,9896330,47330000,239521138,243502599,1935430,5798799,28.2686567164179
16800,4,36,3,7,1,1,25953842,23218748,10393398,12898090,-2504692,12825350,2735094,18562150,17801360,760790,25193052,7391692,16400000,3501910,-2504692,10648385,13153077,0,0,0,16362780,0,214335405,188029096,1771025,4958696,28.2686567164179
16802,5,36,3,8,1,1,39790112,37324534,18140664,5608694,12531970,19183870,2465578,20004576,18476076,1528500,38261612,19785536,7837074,2228380,12421870,13737870,1316000,110100,110100,0,0,4400840,211241880,203674380,7000000,500000,88.2826086956522
16803,5,36,3,3,1,3,22925443,20628947,7247247,7411893,-164646,13381700,2296496,13389545,9559805,3829740,19095703,9535898,9237032,1825139,-408351,765583,1173934,243705,243705,0,43281826,341522000,116603940,299507400,7100000,4500000,15.5
16804,5,36,2,3,1,1,31864483,30264483,16273803,14476883,1796920,13990680,1600000,22813566,21773366,1040200,30824283,9050917,18616483,4139600,-1014080,599970,1614050,2811000,2811000,0,5630000,11322000,245617000,241020200,6200000,700000,49
16805,4,36,3,2,2,2,269396417,265613839,208184239,-14433588,222617827,57429600,3782578,46056917,42696177,3360740,266035677,223339500,10161000,24594588,213036859,248866759,35829900,9580968,9580968,0,111360827,157253807,1122508220,1112968036,1953864,500000,134.571428571429
16806,5,36,3,2,1,1,32911908,30781266,16741716,12250915,4490801,14039550,2130642,32332138,32300278,31860,32880048,579770,15793075,3542160,1250801,6576245,5325444,3240000,3240000,0,0,5715000,287251692,268029492,8260000,1000000,134.571428571429
16807,5,36,2,8,1,3,30835524,30802724,15593904,6956650,8637254,15208820,32800,17061255,15689395,1371860,29463664,13774269,10628000,3671350,2797254,5793000,2995746,5840000,5840000,0,880000,2830000,525045500,502903700,7360600,200000,84.9420289855072
16808,5,36,3,1,1,1,26273414,26273414,4115190,4836890,-721700,22158224,0,21664309,20304309,1360000,24913414,4609105,13487100,8650210,-721700,1681200,2402900,0,0,0,0,1105000,277442372,256010272,1000000,500000,41.5
16809,4,36,3,2,1,3,52156446,44070170,36926311,1591768,35334543,7143859,8086276,62856120,42012086,20844034,31312412,-10699674,5899000,4307232,15180032,18572500,3392468,20154511,20154511,0,600000,74037000,434260100,492250700,0,500000,134.571428571429
16811,4,36,3,1,1,5,28535574,28235574,4321324,3936178,385146,23914250,300000,42401154,39611154,2790000,25745574,-13865580,36288000,32351822,119500,1267500,1148000,265646,265646,0,0,700000,561149608,510499508,1249400,700000,33
16812,5,36,2,8,1,1,17924702,17524702,3724702,2232110,1492592,13800000,400000,6960324,6810324,150000,17774702,10964378,3334750,1102640,1492592,2399800,907208,0,0,0,0,2400000,125535100,122475400,7300000,5000000,30.1282051282051
16813,4,36,3,2,1,1,24514884,24514884,18914884,-499258,19414142,5600000,0,33281244,25639074,7642170,16872714,-8766360,4850000,5349258,13454142,40783500,27329358,5960000,5960000,0,0,1708200,145616600,126544200,6932000,500000,134.571428571429
16815,3,36,3,2,1,1,30223220,30223220,27956220,400000,27556220,2267000,0,46030710,44380710,1650000,28573220,-15807490,1400000,1000000,27556220,43103500,15547280,0,0,0,24000000,8500000,162763600,148701600,5791500,590000,134.571428571429
16817,4,36,3,3,2,2,43575560,42879560,27957560,-1714640,29672200,14922000,696000,41734624,33305397,8429227,35146333,1840936,1865000,3579640,12199200,24222400,12023200,17473000,17473000,0,0,3072000,192711420,181840820,1796400,3500000,15.5
16818,5,36,2,3,1,3,20181485,20181485,4993495,81695,4911800,15187990,0,17144770,14979000,2165770,18015715,3036715,5996600,5914905,4911800,5337100,425300,0,0,0,0,0,340938230,336396700,5076730,5000000,15.5
16819,5,36,3,3,1,4,36477771,35301444,25124764,19162504,5962260,10176680,1176327,54805737,50583787,4221950,32255821,-18327966,28435592,9273088,5903224,11500000,5596776,59036,59036,0,0,2580000,702362068,678174700,2814968,500000,49
16820,4,36,3,8,1,4,49416081,48479255,38887187,2072615,36814572,9592068,936826,27943244,23821280,4121964,45294117,21472837,4225000,2152385,36814572,52530796,15716224,0,0,0,3270000,3500000,181587981,156704160,1828021,50000,93.9411764705882
16821,5,36,3,5,1,2,20111871,20111871,13403731,2046000,11357731,6708140,0,12054920,11841420,213500,19898371,8056951,2405000,359000,5865731,9441756,3576025,5492000,5492000,0,46740,450000,398976848,388511708,4560000,4000000,27.4
16824,5,36,3,1,1,2,-7649981,-7649981,-15792221,-14973338,-818883,8142240,0,41433826,36434656,4999170,-12649151,-49083807,40191782,55165120,-818883,2980300,3799183,0,0,0,0,0,616352700,579964300,2000000,800000,33
16827,4,36,2,7,1,1,-1502205,-2062205,-16102485,-28595260,12492775,14040280,560000,25150600,21123940,4026660,-5528865,-26652805,14320500,42915760,12492775,33071455,20578680,0,0,0,0,4800000,586098300,508073600,1300000,150000,23.625
16828,4,36,2,4,2,1,19318199,19318199,19318199,-2082346,21400545,0,0,17299350,16929230,370120,18948079,2018849,7658368,9740714,21400545,22862335,1461790,0,0,0,0,0,366266600,341774300,5500000,400000,85.1578947368421
16830,4,36,3,4,1,1,42705051,42305051,36590361,4588780,32001581,5714690,400000,22112940,19987260,2125680,40579371,20592111,11155000,6566220,27221581,27596111,374530,4780000,4780000,0,0,15280000,366721300,361000300,3000000,500000,85.1578947368421
16831,5,36,2,4,2,1,13392885,12992885,2994925,3205730,-210805,9997960,400000,25940180,25195050,745130,12647755,-12547295,6900000,3694270,-210805,1400100,1610905,0,0,0,0,3160000,298075637,279719100,1842037,300000,91.7272727272727
16832,4,36,3,4,1,1,39499642,27155642,20739972,-2153248,22893220,6415670,12344000,24092288,20475188,3617100,35882542,15407354,6000850,8154098,17431220,21940050,4508830,5462000,5462000,0,0,9310000,368634200,361511300,2500000,400000,85.1578947368421
16833,5,36,3,4,2,1,42004343,37404343,32863900,3523500,29340400,4540443,4600000,36575160,29935160,6640000,35364343,5429183,6900000,3376500,-296600,583750,880350,29637000,31300000,1663000,500000,82000000,715365380,698322500,1361880,900000,85.1578947368421
16834,5,40,2,7,1,1,57107444,44907444,23695294,15674500,8020794,21212150,12200000,19973583,18095083,1878500,55228944,37133861,18500000,2825500,5050594,6155147,1104553,2970200,2970200,0,300000,13000000,404332000,419899600,2000000,1000000,28.2686567164179
16836,5,40,2,7,1,1,19278370,19278370,7634870,6680940,953930,11643500,0,15228150,14835850,392300,18886070,4050220,10000000,3319060,953930,1110300,156370,0,0,0,0,2400000,339356600,323478900,1742300,1000000,28.2686567164179
16837,5,40,3,7,1,1,39497090,39497090,24957080,8674820,16282260,14540010,0,20401970,20087970,314000,39183090,19095120,12000000,3325180,4182260,5385850,1203590,12100000,12100000,0,0,1040000,908479190,888139200,1898490,400000,28.2686567164179
16838,5,40,2,7,1,1,31896165,31896165,19927835,8488660,11439175,11968330,0,24862550,23823100,1039450,30856715,7033615,14000000,5511340,-1310825,535950,1846775,12750000,12750000,0,0,16480000,676476850,606106600,1965150,100000,28.2686567164179
16839,5,40,3,7,3,1,46392270,44392270,37000770,7027360,29973410,7391500,2000000,24712040,22622040,2090000,44302270,21680230,8847000,1819640,-326590,0,326590,30300000,30300000,0,0,900000,546356260,528971560,5300000,200000,28.2686567164179
16840,5,40,2,7,1,1,10711650,10711650,4993250,3083650,1909600,5718400,0,9143280,8704070,439210,10272440,1568370,7000000,3916350,-1330400,0,1330400,3240000,3240000,0,0,20000,145937500,137277200,3000000,2500000,28.2686567164179
16841,5,40,2,7,1,1,42036434,41989474,27210674,20863680,6346994,14778800,46960,14637132,14557132,80000,41956434,27399302,27628000,6764320,946994,2564000,1617006,5400000,5400000,0,0,20000,426462440,410738940,6400000,500000,28.2686567164179
16842,5,40,2,7,2,1,37613955,36413955,27254975,21694300,5560675,9158980,1200000,31086980,30156980,930000,36683955,6526975,25000000,3305700,5360675,5435675,75000,200000,200000,0,0,0,688023200,673889900,2000000,1000000,28.2686567164179
16845,5,36,3,5,1,1,25003500,25003500,5982620,7915930,-1933310,19020880,0,21325219,19946729,1378490,23625010,3678281,8600000,684070,-1933310,2300000,4233310,0,0,0,1000000,350000,356512731,338402200,1764631,1000000,27.4
16846,3,36,2,4,1,1,66304537,50612238,50312238,36016194,14296044,300000,15692299,57840180,54552980,3287200,63017337,8464357,48763274,12747080,-99590,1724250,1823840,14395634,14395634,0,0,33510000,346120980,330404900,1772480,500000,85.1578947368421
16847,5,36,3,8,2,2,14665459,12165459,1272289,1311719,-39430,10893170,2500000,10482522,9959222,523300,14142159,4182937,4598215,3286496,-909430,552000,1461430,870000,870000,0,600000,650000,235520900,229099400,5970000,3500000,88.2826086956522
16848,3,36,2,4,2,1,8308045,7008045,-226955,-865000,638045,7235000,1300000,26674020,26624020,50000,8258045,-18365975,6900000,7765000,-141955,0,141955,780000,780000,0,0,120000,151696000,138183500,600000,200000,91.7272727272727
16850,5,36,1,4,1,1,12020450,10840450,-1522990,-2369700,846710,12363440,1180000,18947940,18060710,887230,11133220,-6927490,5272750,7642450,846710,1810750,964040,0,0,0,0,2840000,246721400,232350600,2596700,500000,91.7272727272727
16853,5,36,2,8,1,1,19056417,15456417,4026297,2787950,1238347,11430120,3600000,13100240,13049490,50750,19005667,5956177,3687750,899800,112347,2891485,2779138,1126000,1126000,0,0,2400000,283639659,281257000,2460659,1000000,88.2826086956522
16857,3,36,1,6,1,1,22609878,22609878,22609878,22670608,-60730,0,0,39559581,32132988,7426593,15183285,-16949703,480903627,458233019,-60730,0,60730,0,0,0,0,3455060,972317000,873395700,2000000,1000000,23.3
16859,4,36,2,7,4,2,53490270,53490270,42397640,10643900,31753740,11092630,0,31242440,27864890,3377550,50112720,22247830,31798000,21154100,5808740,6991850,1183110,25945000,25945000,0,2000000,21500000,679376300,664828100,0,800000,152.666666666667
16860,4,36,2,8,2,5,82376190,82376190,37741530,18816180,18925350,44634660,0,37973693,34433693,3540000,78836190,44402497,45895000,27078820,1125350,1300000,174650,17800000,17800000,0,0,0,302291490,257879400,1423190,500000,17.9545454545455
16861,4,36,2,7,1,1,91631350,91631350,86151350,71781750,14369600,5480000,0,34344204,29440420,4903784,86727566,57287146,90673500,18891750,-30400,269100,299500,14400000,14400000,0,0,1708000,645204230,623385900,1488830,800000,233.5
16862,5,36,2,7,1,1,26722446,25405046,8032676,6807320,1225356,17372370,1317400,38162628,32077248,6085380,20637066,-11440182,16455000,9647680,208125,1767600,1559475,1017231,1017231,0,775990,732990,352761760,335620600,1715660,1300000,28.2686567164179
16863,3,36,2,8,1,2,125328010,106429068,92854768,72691724,20163044,13574300,18898942,68756965,51195035,17561930,107766080,56571045,82833188,10141464,11127564,21441599,10314035,9035480,9035480,0,76749500,21160000,522056642,498209452,1455190,5000000,88.2826086956522
16864,5,36,2,4,1,2,26646054,24150054,13861604,13014630,846974,10288450,2496000,6467649,6256359,211290,26434764,20178405,17847500,4832870,-318751,2915200,3233951,1165725,1165725,0,29350029,43751000,407045029,412337860,0,981960,91.7272727272727
16865,5,36,2,4,1,2,44407979,40051827,23466017,14263267,9202750,16585810,4356152,25894906,25535296,359610,44048369,18513073,18970825,4707558,8606638,12572570,3965932,596112,596112,0,18300000,23410000,525418900,519983134,0,638034,91.7272727272727
16866,5,40,1,7,1,1,13056500,13056500,6146500,6155000,-8500,6910000,0,5160300,5160300,0,13056500,7896200,7590000,1435000,-8500,0,8500,0,0,0,0,0,210378000,208184200,4150000,4000000,28.2686567164179
16867,5,36,3,4,1,2,9167725,8767725,-204405,-387180,182775,8972130,400000,19011449,17881399,1130050,8037675,-9843724,1403000,1790180,182775,3099850,2917075,0,0,0,200000,0,301741319,287532300,1972219,100000,91.7272727272727
16868,5,36,2,8,1,2,122929990,122929990,106340870,99477700,6863170,16589120,0,39664500,37371780,2292720,120637270,83265490,100786000,1308300,263170,1909450,1646280,6600000,6600000,0,2520000,1900000,535150240,515775500,1557540,500000,84.9420289855072
16869,4,36,3,1,1,1,145038490.28125,32718192.78125,27810302.25,-6939681.625,34749983.875,4907890.53125,112320297.5,40139432.28125,36152489.5625,3986942.71875,141051547.5625,104899058,21252798.15625,28192479.78125,25549062,33794458.5,8245396.5,9200921.875,9201250,328.125,81424140.59375,76938521.875,218398258.09375,233404200,0,100000,2.4375
16870,4,36,3,1,1,1,15557290,15557290,2674040,-3522760,6196800,12883250,0,39148906,36865056,2283850,13273440,-23591616,0,3522760,-3703200,0,3703200,9900000,9900000,0,0,0,283247648,245067848,7800000,500000,11.8
16871,4,36,3,1,1,2,2328920,2328920,-1080,-14759600,14758520,2330000,0,13905820,12475220,1430600,898320,-11576900,29440000,44199600,10558520,49610000,39051480,4200000,4200000,0,0,3500000,72258500,70201900,4150000,1200000,11.8
16872,5,36,3,1,1,2,43240050,37820050,22330750,1777700,20553050,15489300,5420000,35198760,33188490,2010270,41229780,8041290,2376000,598300,20553050,25966500,5413450,0,0,0,2469900,3100000,657684660,639265460,2024000,500000,11.8
16876,4,36,2,7,1,1,137890603,133599547,119213437,72171650,47041787,14386110,4291056,33464815,30348565,3116250,134774353,104425788,82227500,10055850,11236015,12679550,1443535,35805772,35805772,0,84938386,142436440,103082022,250633286,1845250,200000,28.2686567164179
16877,3,36,3,6,1,1,53967517,47820797,43581997,814670,42767327,4238800,6146720,42300264,27783764,14516500,39451017,11667253,12721750,11907080,23562327,46019612,22457285,19205000,19205000,0,638700,9374500,518448700,494306500,0,1000000,10.0769230769231
16878,3,36,3,7,1,1,-181066,-981066,-11817160,-6612360,-5204800,10836094,800000,21565510,18727910,2837600,-3018666,-21746576,5847000,12459360,-5204800,5483150,10687950,0,0,0,20800000,22921000,289707300,290203300,0,1000000,36.7142857142857
16879,4,36,2,6,1,3,99528372,38170372,31035372,16088992,14946380,7135000,61358000,64023899,58506339,5517560,94010812,35504473,35595000,19506008,13346380,14841650,1495270,1600000,1600000,0,5000000,120000,436500200,313505400,1500000,300000,22.4444444444444
16880,5,36,3,8,1,1,13102204,13102204,2511394,-209400,2720794,10590810,0,7706550,7548920,157630,12944574,5395654,242000,451400,290794,1280750,989956,2430000,2430000,0,0,1200000,138165000,134944000,1650400,300000,17.9545454545455
16884,5,36,2,7,2,1,13322350,13322350,1047600,-1805300,2852900,12274750,0,35292196,27868136,7424060,5898290,-21969846,0,1805300,2852900,3097400,244500,0,0,0,0,0,435232330,424478200,1820030,500000,28.2686567164179
16885,5,40,2,7,1,1,12123885,12118545,-3651245,-3260480,-390765,15769790,5340,22479723,15912243,6567480,5556405,-10355838,0,3260480,-390765,1054100,1444865,0,0,0,0,0,289427000,284638000,300000,300000,28.2686567164179
16886,5,40,3,7,1,2,5670177,5670177,-9049193,-8221530,-827663,14719370,0,18640073,17863323,776750,4893427,-12969896,2000,8223530,-1637663,1757200,3394863,810000,810000,0,0,50000,744414200,730119200,500000,500000,28.2686567164179
16887,4,40,2,7,1,1,28048945,25448945,10204175,2292200,7911975,15244770,2600000,22962840,19712280,3250560,24798385,5086105,8454000,6161800,851975,4161345,3309370,7060000,7060000,0,0,6550000,337587000,366847600,400000,400000,28.2686567164179
16888,5,40,2,7,1,1,11902710,11302710,1512710,-315280,1827990,9790000,600000,12230660,11960660,270000,11632710,-327950,3000000,3315280,-1142010,0,1142010,2970000,2970000,0,5310780,40000,346976080,338086900,100000,100000,28.2686567164179
16889,5,40,1,7,1,1,30585095,30585095,16473495,16602750,-129255,14111600,0,16625380,15711390,913990,29671105,13959715,22000000,5397250,-129255,0,129255,0,0,0,0,0,131478600,128372300,300000,300000,28.2686567164179
16890,5,40,2,7,1,3,48394386,46394386,23333516,10462500,12871016,23060870,2000000,21799838,21549618,250220,48144166,26594548,12960000,2497500,6931016,7372916,441900,5940000,5940000,0,900000,7350000,1457005800,1469266000,4000000,4000000,23.625
16891,4,40,2,7,1,1,51829586,45829586,40137126,41117832,-980706,5692460,6000000,47523542,38244382,9279160,42550426,4306044,60098000,18980168,-980706,2100000,3080706,0,0,0,6000000,2840000,767091100,748529500,500000,500000,23.625
16892,5,40,2,7,1,1,11306245,11306245,4615245,-878200,5493445,6691000,0,19134330,18799440,334890,10971355,-7828085,10000000,10878200,-606555,0,606555,6100000,6100000,0,1468000,1088000,293198600,282675900,2000000,2000000,23.625
16894,4,40,2,7,1,1,52013737,50225817,33075854,26368220,6707634,17149963,1787920,38537245,30423815,8113430,43900307,13476492,39400000,13031780,-10019366,4174880,14194246,16727000,16727000,0,106067378,122971200,920859378,744398900,1500000,1500000,23.625
16897,5,40,2,7,1,1,7281275,7281275,3173775,530600,2643175,4107500,0,5771420,5771420,0,7281275,1509855,4500000,3969400,-326825,0,326825,2970000,2970000,0,150000,0,32523200,29657400,450000,450000,23.625
16898,3,36,3,5,1,1,38134430,32794430,30506430,-399850,30906280,2288000,5340000,23530914,19348894,4182020,33952410,14603516,0,399850,3124980,3399800,274820,27781300,27781300,0,972830,700000,105322330,101556200,4000000,4000000,27.4
16899,3,36,3,8,1,1,16896815,16096815,14251815,323730,13928085,1845000,800000,18018121,17883121,135000,16761815,-1121306,3822730,3499000,13928085,34762985,20834900,0,0,0,900000,4900000,120995000,88130700,3000000,3000000,30.1282051282051
16900,5,36,3,5,1,3,8054894,8038894,3053454,132200,2921254,4985440,16000,6127150,6127150,0,8054894,1927744,476000,343800,-48746,236000,284746,2970000,2970000,0,0,0,160645200,157736700,1000000,1000000,27.4
16901,4,36,1,1,1,2,5539537,5539537,-2428393,-2372530,-55863,7967930,0,28796430,27327270,1469160,4070377,-23256893,130815280,133187810,-55863,0,55863,0,0,0,10128370,14077440,134904490,133897960,2089000,700000,11.8
16902,4,36,1,1,1,1,7495400,7495400,3405400,3405400,0,4090000,0,12623580,12623580,0,7495400,-5128180,94500000,91094600,0,0,0,0,0,0,8000000,0,16246600,6600000,1000000,2000000,11.8
16903,4,36,3,5,1,1,33329465,32529465,19745885,12313960,7431925,12783580,800000,22123908,20430296,1693612,31635853,11205557,18382500,6068540,5661925,7452000,1790075,1770000,1770000,0,0,0,205234560,198689460,2000000,2000000,27.4
16904,3,36,2,8,4,2,56568050,53768050,48034050,21354250,26679800,5734000,2800000,24681562,24161562,520000,56048050,31886488,22598700,1244450,2679800,4149000,1469200,24000000,24000000,0,153850,0,203072600,192006100,500000,500000,84.9420289855072
16905,4,36,3,8,1,3,31940387,30628747,20040647,-3663295,23703942,10588100,1311640,46493624,43322249,3171375,28769012,-14553237,6161110,9824405,-836979,2045700,2882679,24540921,24595991,55070,4715176,500000,189287376,164765700,300000,300000,84.9420289855072
16906,5,36,3,1,1,4,17271435,17271435,155445,0,155445,17115990,0,28000792,26725892,1274900,15996535,-10729357,0,0,155445,9327980,9172535,0,0,0,0,2040000,476658536,446311436,600000,600000,41.5
16907,5,36,2,8,1,1,22246800,22246800,2912000,2046000,866000,19334800,0,11887390,11887390,0,22246800,10359410,2046000,0,866000,925500,59500,0,0,0,30000,0,22462900,20432900,500000,500000,84.9420289855072
16908,3,36,2,8,1,2,35529775,35529775,32366325,29277505,3088820,3163450,0,31391612,31022612,369000,35160775,4138163,42679533,13402028,3088820,4299400,1210580,0,0,0,0,5050000,194468400,188858400,1000000,1000000,84.9420289855072
16909,5,36,3,8,1,1,39933541,28915355,9154995,6276130,2878865,19760360,11018186,47957018,46326748,1630270,38303271,-8023477,6791750,515620,2037865,11132350,9094485,841000,841000,0,15000000,27750000,342592500,333102700,1000000,1000000,84.9420289855072
16911,5,36,2,3,1,1,19511750,19505350,10135990,2852270,7283720,9369360,6400,13806370,13314270,492100,19019650,5705380,3610600,758330,7082455,8660450,1577995,201265,201265,0,4000000,530000,237860590,229852390,348890,348890,49
16912,4,36,2,3,1,2,36986602,36986602,31679602,26153400,5526202,5307000,0,20223486,17732886,2490600,34496002,16763116,35562900,9409500,3861990,4081350,219360,1664212,1664212,0,1000000,0,123586930,113007530,214830,214830,15.5
16913,4,36,3,8,2,1,66950955,61330955,48407325,17357590,31049735,12923630,5620000,42498421,37953830,4544591,62406364,24452534,20948300,3590710,17779735,22658040,4878305,13270000,13770000,500000,4800000,3300000,312023700,302080100,1000000,1000000,63.7142857142857
16915,5,36,2,2,1,1,30365348,29875348,15844258,12451618,3392640,14031090,490000,42295882,34333102,7962780,22402568,-11930534,25423500,12971882,582640,1863050,1280410,2810000,2810000,0,9700000,13600000,559411400,639524900,700000,700000,100.45
16918,3,36,3,2,2,5,214573801,212733801,192013101,51718990,140294111,20720700,1840000,83162921,61624323,21538598,193035203,131410880,105552300,53833310,139494111,187423150,47929039,800000,800000,0,8000000,57873000,1114006800,1052172500,204300,204300,28.8545454545455
16919,5,36,2,4,1,2,24652600,24279897,11112217,7329327,3782890,13167680,372703,20986650,20156260,830390,23822210,3665950,9407662,2078335,3782890,5173100,1390210,0,0,0,9400000,1700000,207034000,194998900,400000,400000,91.7272727272727
16920,5,36,3,4,2,1,66207717,58001630,-572020,1201114,-1773134,58573650,8206087,60659398,52992938,7666460,58541257,5548319,10956000,9754886,-17596226,8503310,26099536,15823092,15823092,0,59659873,17026200,1868578373,1789921700,100000,100000,85.1578947368421
16921,5,36,3,7,1,1,9242292,8542292,-1551708,-770200,-781508,10094000,700000,17772210,17318770,453440,8788852,-8529918,0,770200,-781508,322000,1103508,0,0,0,0,7478000,385523700,382450100,1500000,400000,36.7142857142857
16922,5,36,3,7,1,1,14611436,14611436,-2368564,-589700,-1778864,16980000,0,31277085,25723175,5553910,9057526,-16665649,0,589700,-4208864,759200,4968064,2430000,2430000,0,240000,3610400,177095900,169519600,3500000,600000,36.7142857142857
16923,5,36,3,7,1,1,5223265,5223265,-647495,-827850,180355,5870760,0,12466419,12386979,79440,5143825,-7243154,0,827850,180355,442750,262395,0,0,0,0,0,144673800,140647200,600000,300000,36.7142857142857
16924,5,36,3,7,1,1,8861130,8861130,1421130,-437000,1858130,7440000,0,47842200,46542200,1300000,7561130,-38981070,0,437000,-421870,336900,758770,2280000,2280000,0,0,440000,532658780,507077900,1369780,1000000,233.5
16925,5,36,3,7,1,1,3790445,3790445,-1729555,-1291500,-438055,5520000,0,23905310,23504860,400450,3389995,-20114865,0,1291500,-438055,155250,593305,0,0,0,0,0,135802700,126597500,800000,600000,36.7142857142857
16926,4,36,3,7,5,1,36954850,36954850,36954850,-4036300,40991150,0,0,45980730,41260730,4720000,32234850,-9025880,0,4036300,-468850,588650,1057500,41460000,41460000,0,0,0,178424750,147665600,2067550,500000,36.7142857142857
16927,5,36,2,7,1,1,-35561140,-35561140,-43735600,-45251300,1515700,8174460,0,14997350,14827350,170000,-35731140,-50558490,-4442500,40808800,1515700,2606800,1091100,0,0,0,0,631000,654805400,603732500,1000000,1000000,36.7142857142857
16928,3,36,2,7,1,1,37480975,36940975,29543475,27582350,1961125,7397500,540000,11359700,11228140,131560,37349415,26121275,36238500,8656150,1961125,3188250,1227125,0,0,0,0,2200000,428354000,417449200,0,500000,152.666666666667
16929,5,36,2,7,1,1,51409012,51009012,40540550,39742130,798420,10468462,400000,24971402,24660502,310900,51098112,26437610,45960000,6217870,798420,1054550,256130,0,0,0,0,5478140,267389200,274585900,0,800000,351
16930,3,36,3,8,1,2,63733707,59433707,57138237,3741510,53396727,2295470,4300000,37680070,30472780,7207290,56526417,26053637,4552000,810490,10704047,12294850,1590803,42692680,42692680,0,700000,7800000,246099200,234234300,950000,950000,84.9420289855072
16931,5,36,3,8,1,1,11581614,10581614,2476810,910010,1566800,8104804,1000000,12646360,11573360,1073000,10508614,-1064746,1174000,263990,1566800,3229050,1662250,0,0,0,0,0,110284100,104865600,500000,500000,84.9420289855072
16932,5,36,3,1,1,2,31281420,31261500,24183550,1724950,22458600,7077950,19920,26101219,24322719,1778500,29502920,5180201,3770000,2045050,22458600,22458600,0,0,0,0,517080,0,283694300,271894400,1701220,200000,41.5
16933,5,36,3,4,1,2,25173405,24573405,11288015,-1750450,13038465,13285390,600000,43451400,39065700,4385700,20787705,-18277995,2465500,4215950,10038465,11899225,1860760,3000000,3000000,0,200000,45060000,552833678,564121300,1287578,250000,91.7272727272727
16934,4,36,2,3,1,2,12671274,12335274,-784800,-1149000,364200,13120074,336000,19413520,17184770,2228750,10442524,-6742246,633000,1782000,364200,1387600,1023400,0,0,0,0,0,111115200,106480800,500000,400000,49
16935,3,36,2,7,2,2,223842259,223842259,219320229,178237050,41083179,4522030,0,50457340,47598920,2858420,220983839,173384919,182000000,3762950,183179,974800,791621,40900000,40900000,0,0,11523000,432332300,612685700,0,500000,36.7142857142857
16936,3,36,3,7,4,2,38870402,38870402,9522962,3475060,6047902,29347440,0,29926760,27902010,2024750,36845652,8943642,6496000,3020940,1307902,8058323,6750421,4740000,4740000,0,0,3950000,-191296600,-215997500,200000,200000,36.7142857142857
16937,5,36,3,7,1,1,17948580,17948580,12384060,-1949490,14333550,5564520,0,28888870,27555720,1333150,16615430,-10940290,0,1949490,-266450,753200,1019650,14600000,14600000,0,0,1370000,183398300,172652900,2600000,700000,233.5
16938,4,36,2,7,1,1,3540655,3540655,3540655,-6877420,10418075,0,0,32737430,29581830,3155600,385055,-29196775,6000000,12877420,4750075,5000000,249925,5668000,5668000,0,0,2530000,283292100,272507200,500000,700000,36.7142857142857
16939,4,36,2,4,1,1,13322340,13322340,9626660,193300,9433360,3695680,0,11410340,11375340,35000,13287340,1912000,2470000,2276700,-1366640,47500,1414140,10800000,10800000,0,0,0,120737650,117595500,1915850,600000,85.1578947368421
16940,3,36,1,4,1,1,-1346000,-1746000,-1746000,-27365310,25619310,0,400000,69602600,65112600,4490000,-5836000,-70948600,1081000,28446310,1319310,1378000,58690,24300000,24300000,0,0,1090000,706061800,685846100,1000000,1000000,85.1578947368421
16941,3,36,2,4,3,1,103840775,103440775,103440775,73427600,30013175,0,400000,27626390,23650230,3976160,99864615,76214385,76015000,2587400,30013175,30034000,20825,0,0,0,0,1200000,111568100,104080100,900000,900000,85.1578947368421
