"임가번호","연령별","지역별","전/겸업별","업종별","가구원수별","임지규모별","임가소득","경상소득","임가순소득","임업소득","임외소득","이전소득","비경상소득","가계지출","소비지출","비소비지출","임가처분가능소득","임가경제잉여","임업총수입","임업경영비","겸업소득","겸업수입","겸업지출","사업외소득","사업외수입","사업외지출","재산적 수입","재산적 지출","경지면적_총합","자본","연초보유 현금","연말보유 현금","가중치"
6038,3,36,2,6,1,1,81846113,80846113,80846113,55590692,25255421,0,1000000,39802350,24654630,15147720,66698393,42043763,72476382,16885690,-2047730,0,2047730,27303151,27303151,0,5000000,2790000,8100,540290700,3000000,1763900,32.4545454545455
6039,4,36,3,6,2,1,3821650,3821650,2513570,-24703170,27216740,1308080,0,36816670,28976020,7840650,-4019000,-32995020,13106000,37809170,387740,750500,362760,26829000,26829000,0,4000000,0,18100,178414100,2000000,1378000,49.6
6040,4,36,2,6,1,4,18942059,17942059,9279106,8103422,1175684,8662953,1000000,26596556,21672192,4924364,14017695,-7654497,13980692,5877270,880660,1391000,510340,295024,295024,0,17396471,1530000,34000,808407491,1414680,1540500,32.4545454545455
6041,5,36,2,6,1,2,39600352,37544985,19337578,5668206,13669372,18207407,2055367,12082480,12035980,46500,39553852,27517872,14201566,8533360,11384148,16803930,5419782,2285224,2285224,0,3040000,2200000,9906,632585500,1204200,1699000,32.4545454545455
6043,4,36,3,7,1,2,-4676790,-6176790,-7642590,-8529940,887350,1465800,1500000,134792690,32714910,102077780,-106754570,-139469480,4150000,12679940,887350,39518800,38631450,0,0,0,643860000,83372000,5279,1556317150,954150,1633200,38.68
6044,5,36,3,7,1,1,40633361,39133361,24303050,12570110,11732940,14830311,1500000,14290956,14290956,0,40633361,26342405,14859000,2288890,11287440,13574850,2287410,445500,445500,0,1500000,0,2633,201554600,1649100,1589400,38.68
6045,4,36,3,7,1,1,92220600,86570600,67078600,11133150,55945450,19492000,5650000,39607420,36123420,3484000,88736600,52613180,18760000,7626850,52082450,62008050,9925600,3863000,3863000,0,2000000,59400000,1618,427728960,1090060,1688000,38.68
6046,3,36,3,7,2,2,-248066513,-259278084,-322927344,-11200573,-311726771,63649260,11211571,134246500,95230670,39015830,-287082343,-382313013,0,11200573,-323688893,117748444,441437337,11962122,11962122,0,811182457,550208870,9122,4832382539,1944639,1064900,38.68
6047,3,36,3,2,5,2,40749179,38949179,22488879,-985800,23474679,16460300,1800000,37090371,35441371,1649000,39100179,3658808,350000,1335800,2090679,2363950,273271,21384000,21384000,0,5000000,3080000,6000,217802643,1008143,1554300,120.733333333333
6048,4,36,2,1,1,1,59101289,53435319,37604271,40154636,-2550365,15831048,5665970,73576999,72069309,1507690,57593599,-14475710,54394579,14239943,-8552721,7801000,16353721,6002356,6002356,0,4000000,100000,13320,926766100,1219700,1491400,16.5833333333333
6049,5,36,2,7,1,1,51469500,49669500,37521700,35178280,2343420,12147800,1800000,26497630,26371070,126560,51342940,24971870,49420000,14241720,2143420,3334300,1190880,200000,200000,0,0,14200000,1197,372363550,1450350,1344600,81.8
6050,5,36,2,7,1,1,68287880,68287880,57470980,55689430,1781550,10816900,0,7951330,7294600,656730,67631150,60336550,65715000,10025570,1781550,2131350,349800,0,0,0,0,9045000,2260.5,790516840,5219740,1492700,81.8
6051,4,36,2,5,1,2,108651955,106689774,96696194,74167630,22528564,9993580,1962181,27785738,26941008,844730,107807225,80866217,88056180,13888550,22117677,37913752,15796075,410887,410887,0,21970000,11560000,10143,639170189,1972289,1453400,75.6153846153846
6052,3,36,2,2,2,3,64233388,50686388,40137544,34145484,5992060,10548844,13547000,16811422,13928472,2882950,61350438,47421966,53075000,18929516,231210,1510300,1279090,5760850,5760850,0,0,15000000,9969,442918510,1951510,1401000,120.733333333333
6053,4,36,3,7,1,1,18957200,17957200,7517200,1104350,6412850,10440000,1000000,14966900,13306900,1660000,17297200,3990300,3000000,1895650,2659550,3888950,1229400,3753300,3753300,0,1000000,600000,1689,208154700,1098000,1591300,38.68
6054,5,36,2,6,1,1,24319540,22885790,10143685,-7105580,17249265,12742105,1433750,55389476,47598846,7790630,16528910,-31069936,51626240,58731820,13403665,22148885,8745220,3845600,3845600,0,35203080,316795850,1517,984276817,1660417,1339100,49.6
6055,4,36,2,6,1,1,-7662862,-7662862,-7662862,-20744408,13081546,0,0,36863056,32172106,4690950,-12353812,-44525918,8322000,29066408,9582046,9746000,163954,3499500,3499500,0,0,12070000,22000,248082462,3348562,2508300,32.4545454545455
6056,5,36,3,7,2,2,37672982,32287451,8672963,-3167253,11840216,23614488,5385531,29308988,27828418,1480570,36192412,8363994,70000,3237253,4859461,7377543,2518082,6980755,6980755,0,0,9456000,3252.5,1139463390,2644490,1437200,81.8
6057,5,40,2,7,1,1,149422820,148197220,136042640,133518440,2524200,12154580,1225600,20317400,20045400,272000,149150820,129105420,396834000,263315560,2326200,2424000,97800,198000,198000,0,0,32500000,286,365453050,1251250,1519300,103.966666666667
6058,5,36,2,7,1,1,48933868,15333868,3101688,-2156240,5257928,12232180,33600000,48455150,43725150,4730000,44203868,478718,15500,2171740,357808,754508,396700,4900120,4900120,0,400000,5600000,3003,292780700,1500000,1017000,38.68
6059,4,36,2,7,1,2,59763690,56243690,48902520,47565760,1336760,7341170,3520000,24021064,22656408,1364656,58399034,35742626,60894000,13328240,1336760,2549150,1212390,0,0,0,2500000,2400000,9770,300416000,1267700,1437700,81.8
6060,5,36,3,3,1,1,16099989,14499989,4609189,4044180,565009,9890800,1600000,8549823,8308103,241720,15858269,7550166,5280000,1235820,565009,1110800,545791,0,0,0,2500000,1200000,4350,216747620,1004820,1390400,75.6153846153846
6061,5,36,2,6,1,2,45464800,40832800,7654700,2742710,4911990,33178100,4632000,38577850,29896000,8681850,36782950,6886950,22171700,19428990,189340,1309800,1120460,4722650,4722650,0,0,6200000,10757,484416240,1987440,1324200,32.4545454545455
6062,5,36,2,1,1,5,325606920,325006920,318861920,232987445,85874475,6145000,600000,67585600,61955860,5629740,319977180,258021320,313940000,80952555,85174475,85275600,101125,700000,700000,0,7500000,13000000,100974,4844298310,1548310,1610900,32.3636363636364
6063,5,36,3,4,1,2,23848250,22348250,9952750,-1349600,11302350,12395500,1500000,22184430,21811230,373200,23475050,1663820,2886000,4235600,11248350,12712200,1463850,54000,54000,0,0,6120000,3441.8,242468700,1136100,1433500,156.264705882353
6064,3,36,3,4,2,1,35347886,34442686,32381561,-4483240,36864801,2061125,905200,36952100,30753270,6198830,29149056,-1604214,818000,5301240,18757622,30770311,12012689,18107179,18107179,0,6731095,31460000,1224,243970712,1823912,1248800,156.264705882353
6065,5,36,2,4,1,2,19924660,19524660,10661660,1941920,8719740,8863000,400000,15118970,14802970,316000,19608660,4805690,8194500,6252580,8719740,10270450,1550710,0,0,0,2000000,1000000,2526,288378390,849690,2737500,156.264705882353
6066,3,36,3,1,1,1,209508371,209508371,209508371,-26122950,235631321,0,0,46480555,41478235,5002320,204506051,163027816,900000,27022950,235631321,549801720,314170399,0,0,0,0,48018620,3503,369324012,2045712,1209400,15.5714285714286
6067,5,36,3,4,1,2,17746160,17646160,1674660,-785740,2460400,15971500,100000,11459450,10443040,1016410,16729750,6286710,1446000,2231740,2173300,2508700,335400,287100,287100,0,2000000,930000,2818,334854460,1429460,1707100,156.264705882353
6068,5,36,3,7,1,1,91954850,90914850,78066650,72538100,5528550,12848200,1040000,27459130,26270030,1189100,90765750,64495720,92358000,19819900,2231850,6244650,4012800,3296700,3296700,0,0,11295000,5457,246295700,735500,1472000,81.8
6069,4,36,3,7,1,1,18149020,17549020,11325150,256700,11068450,6223870,600000,17494994,17419394,75600,18073420,654026,2400000,2143300,179350,284600,105250,10889100,10889100,0,0,15000000,2284,143669699,2610099,1305400,38.68
6070,5,36,3,7,1,1,2584465,2184465,-7015535,-3458446,-3557089,9200000,400000,34716676,29439396,5277280,-2692815,-32132211,2625000,6083446,-3557089,858000,4415089,0,0,0,4000000,1200000,3228,395618165,1168165,1518200,38.68
6071,4,36,3,7,1,1,35685120,24845120,13736120,4334570,9401550,11109000,10840000,14862040,14397040,465000,35220120,20823080,7500000,3165430,7857150,15435950,7578800,1544400,1544400,0,41200000,116975000,1700,211167950,1309150,1574800,38.68
6072,5,36,3,7,1,2,22358736,16458736,2917186,2934756,-17570,13541550,5900000,12103810,11588160,515650,21843086,10254926,4655000,1720244,-274515,233250,507765,256945,256945,0,0,7000000,1131,392665581,1182081,1488900,38.68
6073,5,36,2,7,1,1,39105700,38105700,22682700,380850,22301850,15423000,1000000,26500734,25299274,1201460,37904240,12604966,3000000,2619150,22301850,27508450,5206600,0,0,0,0,20000000,3931,578995500,2277800,2408500,38.68
6074,5,36,3,7,1,1,19382150,18262150,8688360,3317000,5371360,9573790,1120000,21977882,21866882,111000,19271150,-2595732,4451000,1134000,5371360,8173850,2802490,0,0,0,0,2750000,1410,106694390,2525190,2523600,38.68
6075,5,36,2,7,1,1,42189463,38796663,28378935,28414613,-35678,10417728,3392800,21095310,19653410,1441900,40747563,21094153,37821000,9406387,-168088,1494200,1662288,132410,132410,0,3500000,6080000,7377,289769990,1266290,1584600,38.68
6076,5,36,2,7,1,1,47181456,43454456,17822209,16782590,1039619,25632247,3727000,33507838,16029838,17478000,29703456,13673618,40522500,23739910,814950,2057100,1242150,224669,224669,0,8000000,0,4208.2,37340927,2848527,1458000,38.68
6077,5,36,2,7,1,1,37801729,36435787,24285763,15157979,9127784,12150024,1365942,43889309,38732406,5156903,32644826,-6087580,38421750,23263771,6615956,18911025,12295069,2511828,2511828,0,200000,13098833,9613,498601200,1500000,1460700,38.68
6078,5,36,2,7,1,1,28378926,27497896,16643139,18710850,-2067711,10854757,881030,58073946,39917086,18156860,10222066,-29695020,33750000,15039150,-3022420,1050300,4072720,954709,954709,0,13150000,1130000,3494,777446730,554830,1548100,38.68
6079,4,36,3,7,2,1,28412100,25862100,16050100,9588750,6461350,9812000,2550000,22197670,19306770,2890900,25521200,6214430,11910000,2321250,4853350,8981100,4127750,1608000,1608000,0,5360000,1500000,1598,537700670,1682670,1657900,38.68
6081,5,36,3,8,1,1,22097972,21694548,17158960,10054150,7104810,4535588,403424,9593094,9342094,251000,21846972,12504878,12997500,2943350,5097090,5880950,783860,2007720,2007720,0,0,3000000,2066,163099500,1465000,1436500,186.2
6082,3,36,2,6,1,1,20088976,17929676,9855914,4316718,5539196,8073762,2159300,52508538,49638488,2870050,17218926,-32419562,40840411,36523693,5539196,7451000,1911804,0,0,0,11000000,5076210,36900,301213930,1986630,1569800,32.4545454545455
6083,4,36,2,6,1,2,33021086,30398505,16654885,13009020,3645865,13743620,2622581,20783308,19014780,1768528,31252558,12237778,27502310,14493290,-556685,778185,1334870,4202550,4202550,0,4500000,1850000,11288,262298480,1562880,1600600,32.4545454545455
6084,3,36,2,6,1,4,71403814,70803814,70803814,71253346,-449532,0,600000,42155689,27975379,14180310,57223504,29248125,108907720,37654374,-449532,464750,914282,0,0,0,1500000,6919000,40750,724877630,2011430,1346100,32.4545454545455
6085,4,36,2,6,1,1,43042290,41666290,18985080,13679710,5305370,22681210,1376000,45014399,43634199,1380200,41662090,-1972109,23230710,9551000,1575370,6131000,4555630,3730000,3730000,0,6600000,3770000,9000,708719219,2173919,1753700,32.4545454545455
6086,5,36,2,6,1,1,17029048,17029048,9439287,7872577,1566710,7589761,0,18596360,18554360,42000,16987048,-1567312,20732877,12860300,1566710,3519000,1952290,0,0,0,0,7250000,1500,333015310,1938510,1358900,32.4545454545455
6087,5,36,2,6,1,1,15721263,14598263,1717072,-624140,2341212,12881191,1123000,10782720,10640400,142320,15578943,4938543,4757200,5381340,1632833,3293250,1660417,708379,708379,0,2407600,900000,2122.6,229107400,1376400,1494200,32.4545454545455
6088,3,36,2,6,2,1,20112571,18954091,15491210,-2886639,18377849,3462881,1158480,32448985,28792494,3656491,16456080,-12336414,10808049,13694688,-105600,936350,1041950,18483449,18483449,0,2500000,446408,1818,210423704,1817504,1413700,49.6
6089,4,36,2,6,1,1,3981512,3681512,-7690765,-10725960,3035195,11372277,300000,28397560,28108830,288730,3692782,-24416048,17212430,27938390,796595,1347825,551230,2238600,2238600,0,0,4000000,12301,928650057,3481157,1300200,32.4545454545455
6090,4,36,2,6,2,5,11124061,6706401,-16902448,-17379333,476885,23608849,4417660,35848356,34893136,955220,10168841,-24724295,55004206,72383539,348185,1205375,857190,128700,128700,0,49216835,35570000,122400,772668072,1606937,1435100,18.2333333333333
6092,5,36,1,1,1,2,120792629,120792629,115020949,115130239,-109290,5771680,0,55889130,46233480,9655650,111136979,64903499,181041040,65910801,-109290,145000,254290,0,0,0,25000000,7546690,6746,1002366300,1685400,1140500,15.5714285714286
6093,4,36,2,1,1,2,28718567,28018567,27245567,25923567,1322000,773000,700000,43330804,35792014,7538790,21179777,-14612237,35068647,9145080,1322000,1333500,11500,0,0,0,3000000,9370,4500,457250230,1000000,1722200,16.5833333333333
6094,4,36,3,4,2,1,15342240,9906090,6316090,-3322760,9638850,3590000,5436150,90420990,87945890,2475100,12867140,-75078750,2402500,5725260,4817550,8002700,3185150,4821300,4821300,0,5200000,1440000,3100,538419000,1267600,1402700,156.264705882353
6095,4,36,3,4,1,2,2431786,-620714,-9307754,-11072434,1764680,8687040,3052500,19981730,18869190,1112540,1319246,-17549944,660000,11732434,576680,1010800,434120,1188000,1188000,0,0,3792870,7720,281678880,3517750,1345700,156.264705882353
6096,5,36,3,4,1,1,15436906,15036906,2308150,-1297620,3605770,12728756,400000,13676210,13392710,283500,15153406,1760696,2720000,4017620,3605770,4213550,607780,0,0,0,0,8824600,505.4,147423950,1648750,1473700,156.264705882353
6097,5,36,1,4,1,1,18219821,17319821,11999625,4072370,7927255,5320196,900000,48022170,45310570,2711600,15508221,-29802349,13227000,9154630,7927255,9777250,1849995,0,0,0,10170000,7200000,3422,326990830,1354930,1476300,156.264705882353
6098,2,36,2,4,1,1,23037765,22637765,-1200325,-3414770,2214445,23838090,400000,12573580,12361580,212000,22825765,10464185,1142000,4556770,76045,350750,274705,2138400,2138400,0,100000000,3200000,1966.8,152653550,1792550,1602500,156.264705882353
6099,4,36,3,4,1,1,699930,449930,-150070,-3757720,3607650,600000,250000,10282161,9685071,597090,102840,-9582231,165000,3922720,1083150,2817400,1734250,2524500,2524500,0,0,7100000,522.99,114958410,1951510,1374600,156.264705882353
6100,4,36,3,4,1,1,21536390,18736390,15322630,-507500,15830130,3413760,2800000,14938870,13678490,1260380,20276010,6597520,775500,1283000,-248870,216500,465370,16079000,20047500,3968500,1000000,1200000,674,156752570,1534670,1316700,156.264705882353
6101,3,36,3,4,1,1,56367200,55967200,53053400,-9586550,62639950,2913800,400000,47157190,44507190,2650000,53717200,9210010,10200000,19786550,58184950,59196500,1011550,4455000,4455000,0,3705800,3250000,200,425479440,1858340,1509700,156.264705882353
6102,4,36,2,4,1,1,50062290,29492290,4786770,-858250,5645020,24705520,20570000,27356494,26557694,798800,49263490,22705796,3300000,4158250,-6500980,1018900,7519880,12146000,12146000,0,0,3100000,300,148246060,1308860,1594800,156.264705882353
6103,4,36,3,4,1,1,33464350,33064350,2664350,2676500,-12150,30400000,400000,33134760,27806760,5328000,28136350,329590,5020000,2343500,-12150,20250,32400,0,0,0,0,9200000,860,192867410,1339910,1312300,156.264705882353
6106,5,36,2,4,1,1,56306983,20654476,7900810,154250,7746560,12753666,35652507,42644060,41544060,1100000,55206983,13662923,5290000,5135750,3337610,6398700,3061090,4408950,4408950,0,367400,50450000,1513.4,349228930,1263330,1403800,156.264705882353
6107,3,36,3,4,1,1,5149070,4749070,4149070,-5642890,9791960,600000,400000,23773470,21848780,1924690,3224380,-18624400,0,5642890,-428140,1298000,1726140,10220100,10220100,0,0,5350000,400,146657690,1749590,1370600,156.264705882353
6110,5,36,3,7,1,2,20535130,19935130,7023020,-278720,7301740,12912110,600000,24642677,23121757,1520920,19014210,-4107547,840000,1118720,1858540,4263750,2405210,5443200,5443200,0,0,5500000,9804,627692100,1500000,1428800,81.8
6111,5,36,3,1,3,2,28731479,26031479,15307319,-602300,15909619,10724160,2700000,26358220,25913220,445000,28286479,2373259,2921000,3523300,15909619,19443269,3533650,0,0,0,0,7055000,10852.7,476265400,1500000,1564200,89.5
6112,5,36,2,8,1,1,16364174,15764174,6318674,686094,5632580,9445500,600000,16054400,13808950,2245450,14118724,309774,16667474,15981380,5315580,7274550,1958970,317000,317000,0,10000000,1475000,5447,361661787,1985367,1275900,141.25
6113,3,36,2,8,1,2,13833761,12503761,6619021,-743082,7362103,5884740,1330000,31602815,25113415,6489400,7344361,-17769054,3585148,4328230,7043103,10521749,3478646,319000,319000,0,416400,2870000,6368.2,865042790,1874890,1450100,141.25
6114,4,36,3,1,1,2,110446240,77706231,34930272,-3003390,37933662,42775959,32740009,39086520,33464990,5621530,104824710,71359720,1430000,4433390,37636662,57205897,19569235,297000,297000,0,6500000,2275000,8327.87,599931850,1340850,1547900,32.3636363636364
6115,4,36,3,1,1,1,33798970,33798970,21628970,-3463440,25092410,12170000,0,23274047,21876747,1397300,32401670,10524923,229000,3692440,24890310,26462700,1572390,202100,202100,0,3000000,1060000,1744,202958760,1690560,1563500,16.5833333333333
6116,5,36,3,4,1,2,18215767,17615767,2022567,-1404860,3427427,15593200,600000,18493751,18278851,214900,18000867,-277984,1966000,3370860,3152427,6338950,3186523,275000,275000,0,2500000,1900000,9465,358064560,1159060,1391000,156.264705882353
6117,5,36,3,8,1,1,33545466,22847918,8933470,-1040950,9974420,13914448,10697548,33944566,25797176,8147390,25398076,-399100,2723000,3763950,9654420,16398290,6743870,320000,320000,0,5942488,2917000,875,297978638,1827250,2442200,196.583333333333
6118,5,36,2,8,1,1,4451020,4211020,-2257140,-2004620,-252520,6468160,240000,21831620,20265620,1566000,2885020,-17380600,71000,2075620,-527520,868500,1396020,275000,275000,0,4000000,0,2736.98,433859814,1061014,1218900,186.2
6119,5,36,2,3,1,1,21792523,20016053,13150183,7929820,5220363,6865870,1776470,20684855,19631265,1053590,20738933,1107668,10042000,2112180,3367363,5899903,2532540,1853000,1853000,0,0,1200000,6000,200722396,1419996,1398000,75.6153846153846
6120,3,36,3,7,2,1,210261146,202141146,168087086,1399380,166687706,34054060,8120000,92087762,83725782,8361980,201899166,118173384,5164000,3764620,150859458,213430371,62570913,15828248,15828248,0,122851300,91797000,7235,951744550,1175250,1278900,81.8
6121,5,36,2,1,1,5,37145219,35545219,28784099,12017835,16766264,6761120,1600000,25917562,25821562,96000,37049219,11227657,97501500,85483665,16766264,18490464,1724200,0,0,0,7000000,0,0,827853080,1845480,1768900,16.5833333333333
6122,5,36,2,7,1,1,24590340,23390340,17745750,901150,16844600,5644590,1200000,50602490,46353490,4249000,20341340,-26012150,74250000,73348850,10298600,13648050,3349450,6546000,6546000,0,9000000,180000,5633,509984770,1406170,1596300,81.8
6123,5,36,3,1,1,4,24604800,23004800,15950240,1650930,14299310,7054560,1600000,10971140,10190340,780800,23824000,13633660,2609000,958070,428210,1414300,986090,13871100,13871100,0,5000000,2600000,6000,487040500,1831500,1430800,89.5
6124,5,36,3,1,1,2,49541780,49081780,33772900,-1709900,35482800,15308880,460000,14577020,14042020,535000,49006780,34964760,-60000,1649900,35112800,37231750,2118950,370000,370000,0,2500000,39000,9151,619982310,1071910,1262600,32.3636363636364
6125,4,36,3,3,1,1,48352290,46752290,29625730,6797330,22828400,17126560,1600000,24971780,23402780,1569000,46783290,23380510,9015000,2217670,22554200,31621600,9067400,274200,274200,0,22254760,22500000,12528.6,222574880,3543220,1528900,75.6153846153846
6126,5,36,2,3,1,1,43140417,41040417,9664900,283060,9381840,31375517,2100000,22042429,20751429,1291000,41849417,21097988,2642000,2358940,9202840,11486440,2283600,179000,179000,0,4154179,7180000,3494,140097219,4537740,1681200,75.6153846153846
6127,2,36,3,4,5,1,51592506,50092506,44473466,-5249356,49722822,5619040,1500000,52871461,44462761,8408700,43183806,-1278955,1079000,6328356,10867302,18418500,7551198,38855520,38855520,0,4500000,0,1945,188329340,1012640,1406800,156.264705882353
6128,5,36,3,8,1,1,6528060,5928060,33560,317340,-283780,5894500,600000,7293930,7282930,11000,6517060,-765870,590000,272660,-463780,1622800,2086580,180000,180000,0,2000000,0,542,164214000,1654400,1539700,196.583333333333
6129,5,36,2,8,1,2,9932616,7252616,-472624,-765840,293216,7725240,2680000,9746094,9446094,300000,9632616,186522,395000,1160840,293216,667650,374434,0,0,0,2000000,1100000,644.74,137118430,1216630,2003500,196.583333333333
6131,5,36,3,8,1,2,22797899,22797899,14003539,-86335,14089874,8794360,0,36705556,34536076,2169480,20628419,-13907657,2750000,2836335,13769874,19823100,6053226,320000,320000,0,7000000,3490000,6736,340040340,1354140,1561100,141.25
6132,5,36,2,8,1,2,18585890,17885890,11075450,6712300,4363150,6810440,700000,10134930,9941310,193620,18392270,8450960,10741500,4029200,4153150,5672450,1519300,210000,210000,0,0,11442500,5722.9,131368044,1888644,1254400,141.25
6133,5,36,2,8,1,3,23224403,20758085,6576263,2150010,4426253,14181822,2466318,23174477,21074267,2100210,21124193,49926,6256480,4106470,4048253,6164063,2115810,378000,378000,0,3400000,3500000,1593.4,201322955,1153655,1582500,196.583333333333
6134,3,36,3,7,3,1,25093692,-9421249,-14311279,-1404155,-12907124,4890030,34514941,153786468,98973918,54812550,-29718858,-128692776,2055400,3459555,-12907124,23020750,35927874,0,0,0,27423000,13600000,6571.2,1485091759,1686559,1707900,81.8
6135,4,36,3,6,1,2,21845970,21445970,20845970,-1036120,21882090,600000,400000,22340250,21412250,928000,20917970,-494280,11172000,12208120,-1179200,658400,1837600,23061290,23061290,0,6336000,240000,2353.6,493724660,1067360,1453000,32.4545454545455
6136,4,36,2,1,1,1,217062912,208011250,202351250,186653040,15698210,5660000,9051662,82496493,50813406,31683087,185379825,134566419,306488090,119835050,15698210,16053000,354790,0,0,0,9580000,29180000,0,47718480,1004280,1451600,15.5714285714286
6137,4,36,3,8,1,1,87436004,86836004,70181914,-2350650,72532564,16654090,600000,38853154,38066634,786520,86649484,48582850,2594900,4945550,4712812,13925800,9212988,67819752,67819752,0,0,7660000,4000,492477600,1412500,1548600,196.583333333333
6138,5,36,3,5,1,1,40303589,38038589,21119789,2874790,18244999,16918800,2265000,27236118,24632138,2603980,37699609,13067471,3762000,887210,-169385,162450,331835,18414384,18414384,0,9660680,9058000,740,284436460,1687180,1343300,127.333333333333
6139,4,36,3,7,1,1,15834260,15034260,4682416,4141870,540546,10351844,800000,12872213,11641733,1230480,14603780,2962047,7500000,3358130,-1746354,2623450,4369804,2286900,2286900,0,23530000,12640000,2113,220285470,1338770,1405700,38.68
6140,5,36,2,7,1,1,80216798,79266798,59493628,28807690,30685938,19773170,950000,35652400,24976780,10675620,69541178,44564398,35568750,6761060,143240,598650,455410,30542698,30542698,0,4000000,5920000,4649,400495240,1617240,1401400,38.68
6142,2,36,3,7,4,1,83416625,78716625,64465661,24958750,39506911,14250964,4700000,34981892,34294892,687000,82729625,48434733,27300000,2341250,1273911,3162950,1889039,38233000,38233000,0,0,5000000,3479,492240330,447930,1562600,38.68
6143,4,36,2,7,1,1,40267220,37377220,26734170,22104992,4629178,10643050,2890000,34078396,24938026,9140370,31126850,6188824,55848758,33743766,-301022,5614600,5915622,4930200,4930200,0,7910000,12015520,7209,580134111,1345311,1791900,38.68
6144,4,36,3,7,2,1,91035801,89371831,82958931,57140557,25818374,6412900,1663970,42998020,37570520,5427500,85608301,48037781,66346397,9205840,25608910,44652795,19043885,209464,209464,0,22945030,22446000,6154,700338532,1592502,1285100,38.68
6145,5,36,2,7,2,1,29909893,25184893,11764598,4728530,7036068,13420295,4725000,25106332,21659762,3446570,26463323,4803561,8430000,3701470,3000088,4230150,1230062,4035980,4035980,0,8200000,31210000,2936,350849570,2884070,1293100,38.68
6146,5,36,2,7,1,1,25865358,22522649,7984933,7289240,695693,14537716,3342709,21093200,20402270,690930,25174428,4772158,12960000,5670760,695693,4252703,3557010,0,0,0,0,4710000,5350,739106865,2402165,1349700,38.68
6149,4,36,3,4,1,1,133540041,121910347,105076936,38243980,66832956,16833411,11629694,43676322,31855285,11821037,121719004,89863719,66210710,27966730,65494886,72466511,6971625,1338070,1338070,0,128912766,180654000,2297,390819957,1491413,1553900,156.264705882353
6150,4,36,2,4,1,1,192941,-257059,-7322297,-3742870,-3579427,7065238,450000,23164790,21729020,1435770,-1242829,-22971849,5725040,9467910,-3579427,2541600,6121027,0,0,0,6000000,110000,1715,15234080,1780880,1502100,156.264705882353
6151,5,36,2,7,1,1,52370439,51240439,24808733,21540468,3268265,26431706,1130000,25635550,19981190,5654360,46716079,26734889,37036950,15496482,-248890,137400,386290,3517155,4603005,1085850,0,10200000,7889,370727390,1526190,1344400,38.68
6152,5,36,2,7,1,1,83729560,72253973,65574951,12104570,53470381,6679022,11475587,39670372,32631652,7038720,76690840,44059188,21411000,9306430,29604728,33719273,4114545,23865653,23865653,0,0,1700000,4929,972660210,2844310,2375900,38.68
6155,5,36,2,7,1,1,35368964,32668964,18750475,7156680,11593795,13918489,2700000,24136623,20546563,3590060,31778904,11232341,11878500,4721820,6055,1254700,1248645,11587740,11587740,0,3371944,4850000,3384,307717234,3113990,1516700,38.68
6158,4,36,3,7,1,1,17745484,16536905,10298288,9500420,797868,6238617,1208579,13379654,12593384,786270,16959214,4365830,13500000,3999580,-174559,5463150,5637709,972427,972427,0,3000000,0,4507,158744875,1268475,1574000,38.68
6159,3,36,2,2,1,2,11522430,10622430,10022430,12749790,-2727360,600000,900000,40296825,39128125,1168700,10353730,-28774395,27485000,14735210,-3423360,260000,3683360,696000,696000,0,12500000,890000,11760,132894980,1500000,1423600,125
6160,5,36,3,3,1,1,61585216,60285216,40402062,32736920,7665142,19883154,1300000,17171640,16232640,939000,60646216,44413576,35400650,2663730,7279042,8497842,1218800,386100,386100,0,7500000,13060000,9583.9,121158460,1500000,1390200,75.6153846153846
6161,5,36,2,3,1,3,65258487,64254631,46923723,45786386,1137337,17330908,1003856,10192993,9232993,960000,64298487,55065494,50210340,4423954,1005340,1431300,425960,131997,131997,0,4000000,30870000,17861.75,260113999,2846799,1237500,75.6153846153846
6162,5,36,2,3,1,1,35350416,32240416,21647581,7727074,13920507,10592835,3110000,19485420,16503320,2982100,32368316,15864996,10347654,2620580,10810107,12101247,1291140,3110400,3110400,0,0,20850000,1368,168015200,1500000,1594900,75.6153846153846
6163,3,36,3,2,1,2,239656395,224271818,203158701,-3301689,206460390,21113117,15384577,42238371,29706531,12531840,227124555,197418024,7862500,11164189,200659938,326913162,126253224,5800452,5800452,0,107829661,27602000,5581,581353101,1500000,1302800,120.733333333333
6164,5,36,2,3,1,1,46354675,44774675,30863336,28625850,2237486,13911339,1580000,18099543,17508711,590832,45763843,28255132,31684600,3058750,2237486,6538325,4300839,0,0,0,3627370,11000000,8298,191567462,1500000,1833000,75.6153846153846
6165,4,36,2,3,1,3,27883586,27883586,14230874,4667330,9563544,13652712,0,16972184,15594814,1377370,26506216,10911402,8815400,4148070,2841544,7612500,4770956,6722000,6722000,0,0,19450000,28767,552396300,1500000,1387100,75.6153846153846
6166,5,36,2,1,1,1,28374830,27274830,8876670,10287780,-1411110,18398160,1100000,19061154,18841154,220000,28154830,9313676,15286500,4998720,-1411110,2861750,4272860,0,0,0,1203800,550000,42692,190410492,1500000,1720600,32.3636363636364
6167,3,36,2,4,1,3,32577748,30420038,26341651,10665177,15676474,4078387,2157710,51028926,37569019,13459907,19117841,-18451178,20784288,10119111,10714563,30967462,20252899,4961911,4961911,0,36430590,26000000,14003.8,361102990,1500000,1306800,156.264705882353
