"임가번호","연령별","지역별","전/겸업별","업종별","가구원수별","임지규모별","임가소득","경상소득","임가순소득","임업소득","임외소득","이전소득","비경상소득","가계지출","소비지출","비소비지출","임가처분가능소득","임가경제잉여","임업총수입","임업경영비","겸업소득","겸업수입","겸업지출","사업외소득","사업외수입","사업외지출","재산적 수입","재산적 지출","가중치"
6061,5,36,2,6,1,2,57451166,46651166,17876176,17211496,664680,28774990,10800000,29420405,26610405,2810000,54641166,28030761,32288800,15077304,-765320,937180,1702500,1430000,1430000,0,1000000,22340000,38.25
6062,5,36,2,1,1,5,416664155,416664155,409246155,342867585,66378570,7418000,0,65627170,60589170,5038000,411626155,351036985,423335000,80467415,66378570,68042770,1664200,0,0,0,37384240,0,44.5
6063,5,36,3,4,1,2,19664460,19664460,8862460,-2158580,11021040,10802000,0,27671995,25885995,1786000,17878460,-8007535,3139200,5297780,11021040,14838640,3817600,0,0,0,15626750,7680000,151.8
6064,3,36,3,4,3,1,40373686,40128686,40128686,-3598667,43727353,0,245000,40673808,36749638,3924170,36449516,-300122,1300000,4898667,10562810,25409260,14846450,33164543,33164543,0,17145610,13500000,151.8
6065,5,36,2,4,1,2,8421592,7821592,-247408,-4793283,4545875,8069000,600000,18477639,18114639,363000,8058592,-10056047,1470600,6263883,3747875,6813435,3065560,798000,798000,0,6000000,275000,151.8
6066,3,36,3,1,1,1,466354307,466354307,466354307,-444715,466799022,0,0,86432280,41483540,44948740,421405567,379922027,5916000,6360715,465759022,724974940,259215918,1040000,1040000,0,55593683,511807820,15.92
6067,5,36,3,4,1,2,13715265,13715265,-253235,-2970395,2717160,13968500,0,11275845,10170545,1105300,12609965,2439420,-392000,2578395,1415160,1991310,576150,1302000,1302000,0,3603360,0,151.8
6068,5,36,3,5,1,1,68087504,68087504,59445504,51836094,7609410,8642000,0,20020020,18990020,1030000,67057504,48067484,70282400,18446306,4448910,6696320,2247410,3160500,3160500,0,77151430,11800000,70.1142857142857
6069,4,36,3,7,1,1,36006575,36006575,30639975,17126365,13513610,5366600,0,19238340,18016640,1221700,34784875,16768235,18700000,1573635,145610,260900,115290,13368000,13368000,0,0,17000000,37.921568627451
6070,5,36,3,7,1,1,36863602,36863602,25663602,27479004,-1815402,11200000,0,37317449,32449199,4868250,31995352,-453847,32300000,4820996,-1815402,1511090,3326492,0,0,0,29411005,4545000,37.921568627451
6071,4,36,3,7,1,1,10439173,8939173,1640173,-4588957,6229130,7299000,1500000,13998700,13532700,466000,9973173,-3559527,0,4588957,779630,18820330,18040700,5449500,5449500,0,11800000,6300000,37.921568627451
6072,5,36,3,7,1,2,27058723,26058723,13457303,6768992,6688311,12601420,1000000,20105050,17597000,2508050,24550673,6953673,8432000,1663008,538131,924600,386469,6150180,6150180,0,2422504,10000000,37.921568627451
6073,5,36,2,7,1,1,25166657,24466657,12149057,10501307,1647750,12317600,700000,29205379,25494379,3711000,21455657,-4038722,14450000,3948693,812750,2798250,1985500,835000,835000,0,9031950,10000000,37.921568627451
6074,5,36,3,7,1,1,12143285,10843285,943285,-901155,1844440,9900000,1300000,19557153,19279613,277540,11865745,-7413868,115000,1016155,1844440,5431400,3586960,0,0,0,5895670,3300000,37.921568627451
6075,5,36,2,7,1,1,97003101,89543101,78690471,80038085,-1347614,10852630,7460000,31413777,28770547,2643230,94359871,65589324,88196000,8157915,-2169740,1860060,4029800,822126,822126,0,40713830,21300000,37.921568627451
6076,5,36,2,7,1,1,67340119,66180119,51876529,51763599,112930,14303590,1160000,27457159,21082309,6374850,60965269,39882960,67694000,15930401,112930,1145980,1033050,0,0,0,35449803,35127240,37.921568627451
6077,5,36,2,7,1,1,70974915,69912845,53013541,44045013,8968528,16899304,1062070,53304381,40536846,12767535,58207380,17670534,59836600,15791587,5852665,21978290,16125625,3115863,3115863,0,44295589,19758407,37.921568627451
6078,5,36,2,7,1,1,90330326,90330326,82838436,80735663,2102773,7491890,0,54234209,49344389,4889820,85440506,36096117,95351000,14615337,2102773,5530500,3427727,0,0,0,15728870,37665700,37.921568627451
6079,4,36,3,7,2,1,16584817,16484817,5542817,2281167,3261650,10942000,100000,21960043,18154793,3805250,12779567,-5375226,4964000,2682833,2741650,4180690,1439040,520000,520000,0,19550700,10200000,37.921568627451
6081,5,36,3,7,1,1,27058072,26858072,19657372,10345772,9311600,7200700,200000,11431399,10911399,520000,26538072,15626673,13535400,3189628,6506600,9022340,2515740,2805000,2835000,30000,2376650,0,37.921568627451
6082,3,36,2,6,2,1,12415824,12415824,6291344,4074704,2216640,6124480,0,47987032,44511052,3475980,8939844,-35571208,26709200,22634496,2216640,3644400,1427760,0,0,0,28251007,0,38.25
6083,4,36,2,6,1,2,44316457,40329457,36095524,24208297,11887227,4233933,3987000,18154213,16429303,1724910,42591547,26162244,36725574,12517277,1570,160500,158930,11885657,11885657,0,17531685,13000000,38.25
6084,3,36,2,6,1,4,143872357,134603547,134603547,134450687,152860,0,9268810,61779288,49683648,12095640,131776717,82093069,169902400,35451713,152860,1751820,1598960,0,0,0,73806050,120408950,38.25
6085,4,36,2,6,1,1,52094259,46120259,22800259,21054486,1745773,23320000,5974000,42917913,40984883,1933030,50161229,9176346,29781123,8726637,-754227,3316075,4070302,2500000,2500000,0,4587561,5750000,38.25
6086,5,36,2,6,1,1,22591990,22591990,10609870,8489610,2120260,11982120,0,18308370,17611520,696850,21895140,4283620,22378540,13888930,2120260,4476110,2355850,0,0,0,3660928,12075000,38.25
6087,5,36,2,6,1,1,20093632,19108047,3688077,-2191090,5879167,15419970,985585,17690307,15067617,2622690,17470942,2403325,14253904,16444994,4715377,6810060,2094683,1163790,1163790,0,23568570,1100000,38.25
6088,3,36,2,6,2,1,22997960,22474555,16441085,-1010855,17451940,6033470,523405,32859299,28810302,4048997,18948963,-9861339,18545995,19556850,199940,1002150,802210,17252000,17252000,0,13763394,14592624,82.6666666666667
6089,4,36,2,6,1,1,4137770,4137770,-4069310,-8961365,4892055,8207080,0,25505933,25206743,299190,3838580,-21368163,23940328,32901693,1752055,2189600,437545,3140000,3140000,0,18805659,22000000,38.25
6090,4,36,2,6,2,5,-31776172,-33513332,-39533332,-39292477,-240855,6020000,1737160,51228258,49259858,1968400,-33744572,-83004430,40518589,79811066,-240855,811950,1052805,0,0,0,31667526,0,18.2333333333333
6092,5,36,1,1,1,2,440924361,438478671,432421081,432061841,359240,6057590,2445690,58635303,55838813,2796490,438127871,382289058,502000000,69938159,359240,545500,186260,0,0,0,107814808,20205000,18.1666666666667
6093,4,36,2,1,1,2,22830699,22830699,22230699,20995449,1235250,600000,0,48587356,39992336,8595020,14235679,-25756657,90302000,69306551,1235250,1257200,21950,0,0,0,67593700,0,15.92
6094,4,36,3,4,1,1,33915880,32715880,31615880,19466260,12149620,1100000,1200000,40507340,29620240,10887100,23028780,-6591460,25122400,5656140,12029620,15172900,3143280,120000,120000,0,25221750,13080000,151.8
6095,4,36,3,4,1,2,31671000,16671000,4801168,4646878,154290,11869832,15000000,37980790,36462410,1518380,30152620,-6309790,10876000,6229122,154290,1486430,1332140,0,0,0,12557702,3040000,151.8
6096,5,36,3,4,1,1,10629688,10629688,890052,734962,155090,9739636,0,10605735,10555735,50000,10579688,23953,4925000,4190038,155090,1377200,1222110,0,0,0,8000000,8182400,151.8
6097,5,36,1,4,1,1,71164310,71164310,66471132,56628987,9842145,4693178,0,36875805,33750035,3125770,68038540,34288505,66396600,9767613,9142145,13351360,4209215,700000,700000,0,11925430,39235000,151.8
6098,5,36,2,4,1,1,34487190,34487190,11619691,9429161,2190530,22867499,0,23628005,23471605,156400,34330790,10859185,14620000,5190839,206030,524060,318030,1984500,1984500,0,9599740,1200000,151.8
6099,4,36,3,4,1,1,10545864,10226346,9472046,-1834461,11306507,754300,319518,12151870,11086730,1065140,9480724,-1606006,2088000,3922461,6737010,8564220,1827210,4569497,4569497,0,5755205,7250000,151.8
6100,4,36,3,4,1,1,29119500,29119500,26012020,8755850,17256170,3107480,0,20918388,18188688,2729700,26389800,8201112,9660000,904150,-335330,256800,592130,17591500,23026500,5435000,13879210,1200000,151.8
6101,3,36,3,4,1,1,86268967,83068967,81010967,3448947,77562020,2058000,3200000,43809110,38089110,5720000,80548967,42459857,19150000,15701053,77562020,79283850,1721830,0,0,0,26154100,17600000,151.8
6102,4,36,2,4,1,1,25875276,25875276,5074946,-6007020,11081966,20800330,0,30265011,28305011,1960000,23915276,-4389735,2715000,8722020,-258034,1316245,1574279,11340000,11340000,0,25093388,2450000,151.8
6103,4,36,3,4,1,1,44266075,44266075,17126075,17256375,-130300,27140000,0,30311255,27341255,2970000,41296075,13954820,19000000,1743625,-130300,0,130300,0,0,0,61607560,9290000,151.8
6106,5,36,2,4,1,1,28877768,28877768,17566017,6946557,10619460,11311751,0,38715223,38011493,703730,28174038,-9837455,14798400,7851843,6683160,7934030,1250870,3936300,3936300,0,31824630,38000000,151.8
6107,3,36,3,4,1,1,9068111,9068111,9068111,-1256739,10324850,0,0,26126374,23424024,2702350,6365761,-17058263,3700000,4956739,-953650,786750,1740400,11278500,11278500,0,10830432,0,151.8
6110,4,36,3,7,1,2,23223290,23223290,10675100,-510534,11185634,12548190,0,25270547,22802427,2468120,20755170,-2047257,500000,1010534,6653034,11053263,4400229,4532600,4532600,0,4744950,6569050,70.1142857142857
6111,4,36,3,1,3,3,29435588,29095588,20896028,3904025,16992003,8199560,340000,26375274,25601574,773700,28661888,3060314,7292610,3388585,16047003,18735943,2688940,945000,945000,0,1759745,12095578,59.6666666666667
6112,5,36,2,8,1,1,26495753,24975753,17990193,14504412,3485781,6985560,1520000,32677831,26012511,6665320,19830433,-6182078,28921750,14417338,3485781,5986641,2500860,0,0,0,11000000,17747675,224.666666666667
6113,3,36,2,3,1,2,15217876,13917876,6539916,993001,5546915,7377960,1300000,33440073,25691633,7748440,7469436,-18222197,5697695,4704694,5504915,9513133,4008218,42000,42000,0,10826090,1080000,75.6153846153846
6114,4,36,3,1,1,2,45542600,34807960,-4520210,-2425748,-2094462,39328170,10734640,34540120,32373388,2166732,43375868,11002480,1600000,4025748,-2323311,15998230,18321541,228849,228849,0,25785668,300000,44.5
6115,4,36,3,1,1,1,17783177,17783177,13233177,-2180693,15413870,4550000,0,24052030,23001450,1050580,16732597,-6268853,40000,2220693,15413870,17413550,1999680,0,0,0,10426280,1550000,15.92
6116,5,36,3,4,1,2,14737707,14737707,2825507,-724868,3550375,11912200,0,20663341,20268371,394970,14342737,-5925634,4141000,4865868,3550375,7752050,4201675,0,0,0,17454640,2750000,151.8
6117,5,36,3,8,1,1,47115415,40533842,27681172,478447,27202725,12852670,6581573,23078588,20983688,2094900,45020515,24036827,3896000,3417553,26943411,33528291,6584880,259314,259314,0,20495133,12833100,224.666666666667
6118,5,36,2,8,1,1,-2598364,-3098364,-10526524,-9707764,-818760,7428160,500000,36398186,33805186,2593000,-5191364,-38996550,26000,9733764,-818760,1476490,2295250,0,0,0,37089000,2000000,169.272727272727
6119,5,36,2,3,1,1,21261760,17856488,11028288,7163792,3864496,6828200,3405272,18432845,16818625,1614220,19647540,2828915,9701100,2537308,3762420,5107630,1345210,102076,102076,0,0,1520000,75.6153846153846
6120,3,36,3,7,2,1,207434636,194484636,174434636,-2828184,177262820,20050000,12950000,74526026,64439096,10086930,197347706,132908610,2578000,5406184,156097364,195751980,39654616,21165456,21165456,0,38173000,31460000,70.1142857142857
6121,5,36,2,1,1,5,4054145,4045945,-2908055,-9586695,6678640,6954000,8200,30745320,30445320,300000,3754145,-26691175,35620000,45206695,6678640,7155000,476360,0,0,0,2275380,19000000,15.92
6122,4,36,2,7,1,1,63006755,63006755,58594495,52231895,6362600,4412260,0,59069165,51230165,7839000,55167755,3937590,100500000,48268105,-2667400,1295070,3962470,9030000,9030000,0,43375610,130000,70.1142857142857
6123,5,36,3,1,1,4,20804543,20804543,13929113,1250293,12678820,6875430,0,13574380,13278380,296000,20508543,7230163,2246000,995707,1678820,5034320,3355500,11000000,11000000,0,14973010,3000000,59.6666666666667
6124,5,36,3,1,1,2,5669754,5669754,-4341126,156874,-4498000,10010880,0,16884711,14770321,2114390,3555364,-11214957,2960000,2803126,-4498000,2025540,6523540,0,0,0,15511019,500000,44.5
6125,4,36,3,3,1,1,74589463,74589463,59509463,15962563,43546900,15080000,0,26503288,24427288,2076000,72513463,48086175,18526000,2563437,42610900,56429090,13818190,936000,936000,0,18798600,37050000,75.6153846153846
6126,5,36,2,3,1,1,34861958,31811958,14153658,2142508,12011150,17658300,3050000,25279031,23393331,1885700,32976258,9582927,3843300,1700792,12011150,13410270,1399120,0,0,0,1877649,570000,75.6153846153846
6127,2,36,3,4,5,1,66295470,66295470,62795470,-1446498,64241968,3500000,0,42901640,36846240,6055400,60240070,23393830,4474000,5920498,11164468,20092700,8928232,53077500,53077500,0,10617730,1850000,151.8
6128,5,36,3,8,1,1,8239413,7739413,3159413,140973,3018440,4580000,500000,7711261,7700261,11000,8228413,528152,400000,259027,3018440,4485150,1466710,0,0,0,14000000,0,224.666666666667
6129,5,36,2,8,1,2,10390486,7563486,-1209164,-928544,-280620,8772650,2827000,11781760,11670760,111000,10279486,-1391274,40000,968544,-280620,63780,344400,0,0,0,8391322,1200000,224.666666666667
6130,5,36,3,8,1,2,27621942,26621942,21598102,1902352,19695750,5023840,1000000,23876755,22396755,1480000,26141942,3745187,2630000,727648,15789750,30052310,14262560,3906000,3906000,0,18700000,15860000,224.666666666667
6131,4,36,3,8,1,2,29868085,29868085,18163845,3254775,14909070,11704240,0,30956766,26174156,4782610,25085475,-1088681,5660000,2405225,14909070,22386430,7477360,0,0,0,23996200,2560000,224.666666666667
6132,5,36,2,4,1,2,57450584,57150584,50802464,45868487,4933977,6348120,300000,9637690,9331690,306000,57144584,47812894,49916820,4048333,4933977,5957437,1023460,0,0,0,0,12490000,75.6153846153846
6133,5,36,2,8,1,3,35321405,22141405,9039485,4735180,4304305,13101920,13180000,39193377,36111097,3082280,32239125,-3871972,9054483,4319303,4304305,5787265,1482960,0,0,0,3900000,317000,224.666666666667
6134,3,36,3,7,3,1,-15330390,-21330390,-26160310,-3253007,-22907303,4829920,6000000,91626815,66201629,25425186,-40755576,-106957205,30000,3283007,-23379803,38588668,61968471,472500,472500,0,148871218,5650000,70.1142857142857
6135,4,36,3,6,1,2,33251503,33251503,32908503,7709753,25198750,343000,0,24009420,22448420,1561000,31690503,9242083,17936000,10226247,1090750,1713600,622850,24108000,24108000,0,26325840,12240000,38.25
6136,4,36,2,1,1,1,75608200,73546200,71866200,58883070,12983130,1680000,2062000,82629820,52569630,30060190,45548010,-7021620,266650080,207767010,11775630,13003000,1227370,1207500,1207500,0,84000000,146580153,18.1666666666667
6137,4,36,3,5,2,2,61871892,61711892,48585642,-1208483,49794125,13126250,160000,39097818,36751778,2346040,59525852,22774074,3597500,4805983,8096600,16687220,8590620,41697525,41853525,156000,17958570,13582000,63.6666666666667
6138,5,36,3,5,1,1,29202880,28647880,18379390,671682,17707708,10268490,555000,33458909,28129659,5329250,23873630,-4256029,2166952,1495270,561330,914610,353280,17146378,17146378,0,19208710,1200000,63.6666666666667
6139,4,36,3,7,1,1,33252181,33252181,33252181,36700591,-3448410,0,0,12653382,11192332,1461050,31791131,20598799,39474000,2773409,-3448410,4242290,7690700,0,0,0,15098130,29200000,37.921568627451
6140,5,36,2,7,1,1,114125963,113525963,91842323,68787510,23054813,21683640,600000,32842945,23106985,9735960,104390003,81283018,74976600,6189090,1735560,2273560,538000,21319253,21319253,0,5576960,45650000,37.921568627451
6141,5,36,2,7,1,2,41292981,25232981,11586701,10899168,687533,13646280,16060000,30921340,28995090,1926250,39366731,10371641,15290700,4391532,687533,797675,110142,0,0,0,18757843,14220000,37.921568627451
6142,2,36,3,7,4,1,41402390,41002390,33183390,-2221205,35404595,7819000,400000,44856415,44683085,173330,41229060,-3454025,0,2221205,5929595,7552380,1622785,29475000,29475000,0,11242505,400000,37.921568627451
6143,4,36,2,6,1,1,102393327,102393327,96581167,86222525,10358642,5812160,0,28363535,25036275,3327260,99066067,74029792,116500500,30277975,6452642,13711410,7258768,3906000,3906000,0,0,42999000,37.921568627451
6144,3,36,3,7,2,1,37712868,36260367,28281977,425381,27856596,7978390,1452501,44562190,37174403,7387787,30325081,-6849322,17414906,16989525,27690133,43117521,15427388,166463,166463,0,23280319,24275000,37.921568627451
6145,5,36,2,7,2,1,37336050,36576050,24494990,20527682,3967308,12081060,760000,26259565,23870675,2388890,34947160,11076485,29295400,8767718,3893808,5408301,1514493,73500,73500,0,14817476,9640000,37.921568627451
6146,5,36,2,7,1,1,34432843,31982513,19093823,14159255,4934568,12888690,2450330,20270845,18817915,1452930,32979913,14161998,19672600,5513345,4513748,6387318,1873570,420820,420820,0,6559919,5660000,37.921568627451
6148,5,36,2,7,1,1,12229478,12229478,-1030602,-4311940,3281338,13260080,0,19766360,19110850,655510,11573968,-7536882,3359200,7671140,1978636,2698436,719800,1302702,1302702,0,13879290,4592000,37.921568627451
6149,4,36,3,2,1,1,14908775,10305568,294688,-11667340,11962028,10010880,4603207,48143020,31475540,16667480,-1758705,-33234245,24813780,36481120,11240311,20219036,8978725,721717,721717,0,34220210,27435170,151.8
6150,4,36,2,4,1,1,-719363,-2792083,-9289353,-7445566,-1843787,6497270,2072720,26435294,22248914,4186380,-4905743,-27154657,2619500,10065066,-1843787,6714610,8558397,0,0,0,15880196,10580000,151.8
6151,5,36,2,7,1,1,125655570,123355570,93070960,93196850,-125890,30284610,2300000,28931059,21472549,7458510,118197060,96724511,112534650,19337800,-125890,130480,256370,0,0,0,3503730,24600000,37.921568627451
6152,4,36,2,7,1,1,59429312,51259312,45929752,-12603957,58533709,5329560,8170000,37426301,31896261,5530040,53899272,22003011,0,12603957,39522310,42996150,3473840,19011399,19011399,0,18368170,11820000,37.921568627451
6155,5,36,2,7,1,1,48852578,44543838,32154708,19410668,12744040,12389130,4308740,12756248,11157568,1598680,47253898,36096330,23818700,4408032,945330,1275120,329790,11798710,11798710,0,17053189,18452336,37.921568627451
6157,5,36,2,7,1,1,27441247,27441247,19037457,17217787,1819670,8403790,0,15784052,15553402,230650,27210597,11657195,22698400,5480613,19670,360040,340370,1800000,1800000,0,13256140,19010340,37.921568627451
6158,4,36,3,7,1,1,1365211,1365211,-3401499,-2529009,-872490,4766710,0,13191844,12469583,722261,642950,-11826633,0,2529009,-1692990,287530,1980520,820500,820500,0,4036396,0,37.921568627451
6159,3,36,2,2,1,2,37043188,36543188,36131988,39716076,-3584088,411200,500000,43853975,36578115,7275860,29767328,-6810787,43585000,3868924,-3584088,370000,3954088,0,0,0,14114200,13837000,104.166666666667
6160,5,36,3,3,1,2,65284929,65284929,52751209,40797619,11953590,12533720,0,26042113,24493173,1548940,63735989,39242816,42084400,1286781,7039590,7208190,168600,4914000,4914000,0,10962640,8958840,75.6153846153846
6161,5,36,2,3,1,3,66986913,64986913,48145433,45821239,2324194,16841480,2000000,8159436,7818586,340850,66646063,58827477,50165580,4344341,2064253,2985360,921107,259941,259941,0,7637700,27500000,75.6153846153846
6162,5,36,2,3,1,1,27839630,24239630,16280930,4691048,11589882,7958700,3600000,15240810,13782510,1458300,26381330,12598820,7148778,2457730,8320732,10376290,2055558,3269150,3269150,0,1620619,19961125,75.6153846153846
6163,3,36,3,2,1,2,308058285,253191979,216325665,-1329213,217654878,36866314,54866306,45141643,41039193,4102450,303955835,262916642,3225000,4554213,212504363,368462538,155958175,5150515,5150515,0,36064476,178719407,49.2307692307692
6164,5,36,2,3,1,1,61341042,59801682,45113302,38887541,6225761,14688380,1539360,13866343,13416343,450000,60891042,47474699,42895000,4007459,5658761,7696620,2037859,567000,567000,0,0,9192338,75.6153846153846
6165,4,36,2,3,1,3,30790398,30440398,18548228,7803275,10744953,11892170,350000,13088743,12022743,1066000,29724398,17701655,11866000,4062725,5462953,10866000,5403047,5282000,5282000,0,1500000,10034117,75.6153846153846
6166,5,36,2,1,1,1,36403215,36103215,19461855,19686805,-224950,16641360,300000,28302344,27129144,1173200,35230015,8100871,23539000,3852195,-224950,1796800,2021750,0,0,0,7596820,7150000,44.5
6167,3,36,2,4,1,3,99099555,65045821,62293503,22085712,40207791,2752318,34053734,53857520,36008285,17849235,81250320,45242035,29599396,7513684,13175957,17410332,4234375,27031834,27031834,0,58927922,93502000,151.8
6168,3,36,2,2,2,2,54000318,53410318,47557948,33373522,14184426,5852370,590000,41857537,32325907,9531630,44468688,12142781,41741000,8367478,-1010590,1531800,2542390,15195016,15195016,0,19660137,38127173,104.166666666667
6169,4,36,2,1,1,2,2287320,2287320,-12680,-2526420,2513740,2300000,0,43196712,41172202,2024510,262810,-40909392,32183291,34709711,2513740,4669000,2155260,0,0,0,8476579,10450000,44.5
6171,4,36,2,2,1,1,17805575,17498575,3785765,1566005,2219760,13712810,307000,9227722,8536722,691000,17114575,8577853,2438000,871995,2198760,3067580,868820,21000,21000,0,0,0,172.47619047619
6172,3,36,3,2,1,1,29066381,29066381,25508971,-334869,25843840,3557410,0,29383400,25737240,3646160,25420221,-317019,4780000,5114869,25843840,39086050,13242210,0,0,0,6266370,19052500,104.166666666667
6173,4,36,2,1,1,2,80929661,35531559,27059449,-919337,27978786,8472110,45398102,46202726,42290406,3912320,77017341,34726935,14528496,15447833,27978786,31073600,3094814,0,0,0,59931733,99434918,15.92
6174,3,36,3,2,1,1,31308055,31308055,26241055,1329000,24912055,5067000,0,21609500,19407500,2202000,29106055,9698555,1700000,371000,16989455,37752000,20762545,7922600,7922600,0,6373020,13000000,172.47619047619
6175,3,36,2,3,1,2,40926059,37566059,26327029,1454794,24872235,11239030,3360000,36888671,34193151,2695520,38230539,4037388,5947500,4492706,-230565,0,230565,25102800,25102800,0,4500000,1100000,75.6153846153846
6176,4,36,3,3,2,2,72071164,68751164,62007164,34977763,27029401,6744000,3320000,34177140,25320170,8856970,63214194,37894024,36669000,1691237,8528901,14878200,6349299,18500500,18500500,0,18050520,0,75.6153846153846
6177,5,36,2,3,1,3,54182763,54182763,44101923,42413683,1688240,10080840,0,14864578,11276798,3587780,50594983,39318185,46364820,3951137,1688240,2147300,459060,0,0,0,23524888,25790000,75.6153846153846
6179,5,36,2,4,1,4,73636033,65049943,55452506,48224712,7227794,9597437,8586090,53385685,44896375,8489310,65146723,20250348,55675692,7450980,7159427,12662232,5502805,68367,68367,0,25270840,41820000,151.8
6180,3,36,3,3,1,4,107740571,93692175,69700564,32061135,37639429,23991611,14048396,39432627,36878683,2553944,105186627,68307944,35247500,3186365,37639429,59736680,22097251,0,0,0,30245871,47354636,75.6153846153846
6181,5,36,2,8,1,2,9324145,9324145,4470745,2240925,2229820,4853400,0,7190631,6657631,533000,8791145,2133514,2754000,513075,2229820,5520940,3291120,0,0,0,7471600,684000,224.666666666667
6182,5,36,3,7,1,1,65801051,64624325,54601785,17814241,36787544,10022540,1176726,41919910,39396450,2523460,63277591,23881141,21304000,3489759,30507544,31170000,662456,6280000,6280000,0,23156329,800000,70.1142857142857
6183,4,36,2,1,1,2,8509813,8509813,2065813,-3024237,5090050,6444000,0,27691160,23381160,4310000,4199813,-19181347,22952500,25976737,5090050,8372050,3282000,0,0,0,4000000,4350000,15.92
6184,4,36,2,6,3,2,35226545,35226545,29795685,28634591,1161094,5430860,0,40117925,36813935,3303990,31922555,-4891380,51417955,22783364,1161094,5424090,4262996,0,0,0,35500000,10450000,38.25
6185,4,36,2,6,1,1,-21352043,-21352043,-21352043,-32213893,10861850,0,0,42827040,35082040,7745000,-29097043,-64179083,28060000,60273893,1447850,1825000,377150,9414000,9414000,0,48518200,0,38.25
6186,4,36,2,6,1,1,988087,988087,988087,714877,273210,0,0,28603632,22500152,6103480,-5115393,-27615545,40217949,39503072,273210,570410,297200,0,0,0,17316236,24423820,18.2333333333333
6187,4,36,2,7,1,1,280233061,279816612,270761752,205130708,65631044,9054860,416449,50774179,42650985,8123194,272109867,229458882,232972000,27841292,65566974,72752500,7185526,64070,64070,0,6660000,57035785,47
6188,4,36,2,4,2,1,44233907,44233907,44233907,12243013,31990894,0,0,25687257,25203653,483604,43750303,18546650,22450000,10206987,31990894,33863305,1872411,0,0,0,8000000,31998200,151.8
6189,2,36,1,4,4,1,46956900,46806900,46746900,44052900,2694000,60000,150000,22667688,20690138,1977550,44979350,24289212,60500000,16447100,1350000,1350000,0,1344000,1344000,0,6000000,40000000,151.8
6190,4,36,3,4,1,1,27091647,27091647,26591647,7764168,18827479,500000,0,17906484,15684844,2221640,24870007,9185163,14675000,6910832,14132929,15916199,1783270,4694550,4694550,0,70100000,100550000,151.8
6191,5,36,3,4,2,1,14987516,6587516,-2910464,-4058934,1148470,9497980,8400000,39767315,30043715,9723600,5263916,-24779799,2910000,6968934,1148470,3862790,2714320,0,0,0,36013087,16170000,151.8
6192,3,36,3,4,1,1,14294010,14294010,14294010,9246450,5047560,0,0,31133854,20969604,10164250,4129760,-16839844,16326200,7079750,994560,4755460,3760900,4053000,4053000,0,19623531,23822880,151.8
6193,4,36,3,4,2,1,27873433,26758033,21950310,4591030,17359280,4807723,1115400,50581950,42409540,8172410,19701023,-22708517,9395000,4803970,-163720,590450,754170,17523000,28329000,10806000,31949900,270000,151.8
6194,5,40,2,7,1,1,71629029,70929029,57909779,51573177,6336602,13019250,700000,21480364,17960864,3519500,68109529,50148665,57290000,5716823,4729102,5942392,1213290,1607500,1607500,0,6380680,2200000,103.966666666667
6195,5,40,2,7,1,1,81950258,81190258,68449398,67116148,1333250,12740860,760000,17273425,16600305,673120,81277138,64676833,74809000,7692852,1004250,1735690,731440,329000,329000,0,24755380,47053000,103.966666666667
6196,5,40,2,7,1,1,127041445,127041445,114957085,114038415,918670,12084360,0,19048063,18415733,632330,126409115,107993382,118950700,4912285,918670,3027990,2109320,0,0,0,13650596,26000000,103.966666666667
6197,4,40,2,7,1,1,65310197,65310197,55325227,44419994,10905233,9984970,0,19776660,19454660,322000,64988197,45533537,47600000,3180006,4955233,7086590,2131357,5950000,5950000,0,9727782,5020000,103.966666666667
6198,5,40,2,7,1,1,71967945,71967945,62556985,60353475,2203510,9410960,0,31119188,29346048,1773140,70194805,40848757,71406000,11052525,-296490,824240,1120730,2500000,2500000,0,19033078,16732000,103.966666666667
6201,4,40,3,7,2,1,64508911,64508911,59759834,22036855,37722979,4749077,0,35253013,31007563,4245450,60263461,29255898,27200000,5163145,-5811092,10661000,16472092,43534071,43534071,0,14025974,11680000,103.966666666667
6202,5,40,3,7,1,1,15570516,15370516,6567796,10034277,-3466481,8802720,200000,11745926,10497226,1248700,14321816,3824590,13600000,3565723,-4652981,3474000,8126981,1186500,1186500,0,8826549,3100000,103.966666666667
6203,5,40,2,7,1,1,52662228,48562228,39567028,36272063,3294965,8995200,4100000,14083029,13463029,620000,52042228,38579199,40800000,4527937,3294965,6491000,3196035,0,0,0,10610420,7800000,103.966666666667
6204,5,40,2,7,2,1,21012620,20912620,16189560,11813160,4376400,4723060,100000,24184180,22392220,1791960,19220660,-3171560,15470000,3656840,4250400,4276500,26100,126000,126000,0,10118340,4500000,103.966666666667
6205,5,40,2,7,1,1,75841426,73508835,51476095,49795571,1680524,22032740,2332591,41472210,38303310,3168900,72672526,34369216,60852100,11056529,1317765,3701650,2383885,362759,362759,0,7206914,5360100,103.966666666667
6206,4,36,2,3,1,2,43194019,42594019,34734169,35720899,-986730,7859850,600000,15104737,12906497,2198240,40995779,28089282,37606625,1885726,-1616730,128400,1745130,630000,630000,0,4597990,1440000,75.6153846153846
6207,5,36,3,5,2,1,35564000,33279575,11353269,18977550,-7624281,21926306,2284425,35032411,32118931,2913480,32650520,531589,19140000,162450,-7661315,2058000,9719315,37034,37034,0,43275013,0,61.2222222222222
