"임가번호","연령별","지역별","전/겸업별","업종별","가구원수별","임지규모별","임가소득","경상소득","임가순소득","임업소득","임업외소득","이전소득","비경상소득","가계지출","소비지출","비소비지출","임가처분가능소득","임가경제잉여","임업총수입","임업경영비","겸업소득","겸업수입","겸업지출","사업외소득","사업외수입","사업외지출","재산적 수입","재산적 지출","기초_자본(순재산)","기말_자본(순재산)","연초보유","연말보유","가중치"
6111,5,36,3,1,1,2,38637176,38117176,24014796,1093850,22920946,14102380,520000,29169880,28358880,811000,37826176,9467296,5563100,4469250,19920946,24868946,4948000,3000000,3000000,0,0,55000,588726478,563593078,1287578,1287578,36.1818181818182
6112,5,36,2,8,1,1,24213226,22006696,8192696,6618566,1574130,13814000,2206530,13591300,12770300,821000,23392226,10621926,20871106,14252540,1574130,3930250,2356120,0,0,0,0,400000,335497667,319426767,1160267,1160267,67.2
6113,4,36,2,8,1,2,9572810,8852610,300690,-2138380,2439070,8551920,720200,30120895,27085745,3035150,6537660,-20548085,2760350,4898730,2439070,5262195,2823125,0,0,0,832800,1450000,578608640,570648840,1231940,1231940,67.2
6114,5,36,3,1,1,2,115631690,114461690,71204680,-2593510,73798190,43257010,1170000,31514408,30676958,837450,114794240,84117282,1872000,4465510,73498190,87697840,14199650,300000,300000,0,0,2400000,806421300,760599000,1539300,1539300,36.1818181818182
6115,4,36,3,1,1,1,44797915,44277915,30797915,-2833330,33631245,13480000,520000,27642128,27146528,495600,44302315,17155787,884000,3717330,33631245,38050630,4419385,0,0,0,0,1644000,201490220,174001620,1314520,1314520,8.21739130434783
6116,5,36,3,4,1,2,31928450,30328450,10512450,3463120,7049330,19816000,1600000,18271870,17823870,448000,31480450,13656580,6078000,2614880,7049330,11571530,4522200,0,0,0,0,1800000,362141860,360029360,1641060,1641060,171.75
6117,5,36,3,8,1,1,39729974.5,37819069,20036409,-1156750,21193159,17782660,1910905.5,44758690,39970550,4788140,34941834.5,-5028715.5,1320000,2476750,18123953,30719933,12595980,3069206,3069206,0,897300,39670500,317554850,326766250,1989950,1989950,455
6118,5,36,2,8,1,2,15439480,13944480,-10088020,-10523520,435500,24032500,1495000,20797712,19936712,861000,14578480,-5358232,19000,10542520,435500,1554000,1118500,0,0,0,5000000,9600000,215480134,214070034,1961934,1961934,109.117647058824
6119,5,36,2,3,1,1,26438730,25918730,15301510,13053030,2248480,10617220,520000,17633515,16775155,858360,25580370,8805215,14418550,1365520,2248480,2533980,285500,0,0,0,5000000,11100000,215840586,218479186,1634686,1634686,78.2222222222222
6120,3,36,3,7,1,1,270854410,236260310,198609160,2299325,196309835,37651150,34594100,99427942,82574033,16853909,254000501,171426468,7723500,5424175,194379835,283373420,88993585,1930000,1930000,0,105379000,44804210,988364250,952201350,1888450,1888450,37.5357142857143
6121,5,36,2,1,1,5,38767900,38247900,31661400,31083900,577500,6586500,520000,31786580,31688580,98000,38669900,6981320,169500000,138416100,577500,577500,0,0,0,0,0,0,960938230,917063530,2254730,2254730,8.21739130434783
6122,5,36,2,7,1,1,27073290,26553290,22509300,18680110,3829190,4043990,520000,62700740,52809740,9891000,17182290,-35627450,80890000,62209890,-3370810,1024690,4395500,7200000,7200000,0,17800000,46250000,506331670,529983470,1272470,1272470,37.5357142857143
6123,5,36,3,1,1,4,17176570,17176570,9721210,-821270,10542480,7455360,0,15961530,14550530,1411000,15765570,1215040,96000,917270,-1367520,1223580,2591100,11910000,11910000,0,0,0,526921100,521175300,1547500,1547500,36.1818181818182
6124,5,36,3,1,1,2,39656550,39136550,26254610,427180,25827430,12881940,520000,21347570,20971570,376000,39280550,18308980,3278000,2850820,25827430,31320330,5492900,0,0,0,0,996000,750451230,725912830,1748330,1748330,36.1818181818182
6125,4,36,3,3,1,1,41364070,40844070,20160070,17868840,2291230,20684000,520000,25338350,23447350,1891000,39473070,16025720,20571500,2702660,2291230,14187230,11896000,0,0,0,0,0,249384120,234043820,2161320,2161320,78.2222222222222
6126,5,36,2,3,1,1,32661840,31959840,14736740,2354160,12382580,17223100,702000,26485897,25450897,1035000,31626840,6175943,4293400,1939240,9872580,12540610,2668030,2510000,2510000,0,1721170,34000,157378780,147547210,1427710,1427710,88.9
6127,2,36,2,4,5,1,71036340,69476340,66108840,-6145274,72254114,3367500,1560000,53705605,48816745,4888860,66147480,17330735,1760000,7905274,10354114,18585950,8231836,61900000,61900000,0,0,990000,202664780,166971080,1768780,1768780,171.75
6128,5,36,3,8,1,1,11522110,11262110,1684110,57340,1626770,9578000,260000,7475090,7464090,11000,11511110,4047020,330000,272660,-263230,896570,1159800,1890000,1890000,0,0,0,181998630,172918730,1363630,1363630,455
6129,5,36,2,8,1,2,10293290,10293290,955250,-442870,1398120,9338040,0,7612416,7601416,11000,10282290,2680874,594000,1036870,-671880,354680,1026560,2070000,2070000,0,0,1277000,154998790,150410990,1577990,1577990,455
6131,5,36,3,8,1,2,33185150,33185150,13344410,1198830,12145580,19840740,0,29594553,27863453,1731100,31454050,3590597,5411000,4212170,12145580,21198840,9053260,0,0,0,0,1100000,405092300,383569100,1745800,1745800,67.2
6132,5,36,2,8,1,2,27584840,26584840,15875220,13340880,2534340,10709620,1000000,12088160,12077160,11000,27573840,15496680,17229480,3888600,2534340,3145440,611100,0,0,0,0,2640000,168614144,172443544,1253444,1253444,67.2
6133,5,36,2,8,1,3,26500569,25980569,5523659,-1896420,7420079,20456910,520000,47766838,38209738,9557100,16943469,-21266269,1382270,3278690,2561679,5067772,2506093,4858400,4858400,0,500000,60000,261982167,253487267,1581467,1581467,455
6134,3,36,3,7,4,1,-34378165,-34378165,-39444965,525245,-39970210,5066800,0,102037275,83378735,18658540,-53036705,-136415440,5095000,4569755,-39970210,25513670,65483880,0,0,0,8752940,7437400,1828706284,1832669884,1507184,1507184,37.5357142857143
6135,4,36,2,6,1,2,22682680,22422680,11036680,-1302120,12338800,11386000,260000,22965170,21418170,1547000,21135680,-282490,10932000,12234120,-461200,11000,472200,12800000,12800000,0,4116000,240000,398124810,341234810,1521410,1521410,24.1666666666667
6136,4,36,2,1,1,1,137844254,125040554,111358554,85130308,26228246,13682000,12803700,71005363,48401600,22603763,115240491,66838891,246574470,161444162,12620930,12851000,230070,13607316,13607316,0,8400000,16380000,133546150,127572050,1550350,1550350,8.21739130434783
6138,5,36,3,5,1,1,44122777,42042777,26776497,2799330,23977167,15266280,2080000,28068588,24295238,3773350,40349427,16054189,4109400,1310070,210615,759875,549260,23766552,23766552,0,0,10632000,286346260,281172860,1888360,1888360,122.354838709677
6139,4,36,3,7,1,1,41034766,40254766,24436560,15251120,9185440,15818206,780000,14718884,13765434,953450,40081316,26315882,19500000,4248880,3110440,11122970,8012530,6075000,6075000,0,26770000,140000,336659370,279071570,1708770,1708770,35.9722222222222
6140,5,36,2,7,1,1,88705750,87100250,67850620,32895880,34954740,19249630,1605500,40378690,26184310,14194380,74511370,48327060,40845000,7949120,-592090,260780,852870,35546830,35546830,0,0,2490000,473644540,466207840,1688540,1688540,35.9722222222222
6142,2,36,3,7,4,1,61383080,55481080,47361450,-2638600,50000050,8119630,5902000,36506693,36506693,0,61383080,24876387,41000,2679600,6600050,9236060,2636010,43400000,43400000,0,11000000,3589122,654372060,469092860,2307560,2307560,35.9722222222222
6143,4,36,2,7,1,1,39170690,37591190,16053040,6133420,9919620,21538150,1579500,35187842,30603962,4583880,34586810,3982848,45302350,39168930,4867820,13753550,8885730,5051800,5051800,0,10660000,1690000,518565259,537195859,1719759,1719759,35.9722222222222
6144,4,36,3,7,2,1,79421736,77079240,70217240,61451160,8766080,6862000,2342496,41042271,37920551,3121720,76300016,38379465,70687500,9236340,8741080,28972520,20231440,25000,25000,0,3096135,16269000,776191687,774318852,1437952,1437952,35.9722222222222
6145,5,36,2,7,1,1,83072477,35048834,23791304,17542990,6248314,11257530,48023643,46972721,34682881,12289840,70782637,36099756,21363000,3820010,1570165,2097945,527780,4678149,4678149,0,21697570,4155000,535768090,494291220,1561520,1561520,35.9722222222222
6146,5,36,2,7,1,1,48733438.6,47161465,29609675,26850500,2759175,17551790,1571973.6,14848380,14543480,304900,48428538.6,33885058.6,31500000,4649500,2535042,4678722,2143680,224133,224133,0,30000000,31000000,517433457,479257871,1595557,1044871,35.9722222222222
6149,5,36,3,4,2,1,132517222.5,111398057,95577567,14327135,81250432,15820490,21119165.5,51543349,42145950,9397399,123119823.5,80973873.5,40561301,26234166,74209499,99858359,25648860,7040933,7040933,0,115604996,179600000,645656204,564786408,1655508,1655508,171.75
6150,4,36,3,4,1,1,13896455,13376455,1583501,-3122510,4706011,11792954,520000,24045729,21196829,2848900,11047555,-10149274,7988700,11111210,4689428,11828388,7138960,16583,16583,0,0,2280000,79397030,61179130,1324630,1324630,171.75
6151,5,36,2,7,1,1,126989340,123323340,89272310,83989400,5282910,34051030,3666000,31601370,24271370,7330000,119659340,95387970,94612500,10623100,-853370,171900,1025270,6136280,7985000,1848720,2100000,26970000,428437090,448343890,1811190,1811190,35.9722222222222
6152,5,36,3,7,1,1,116508506,103326506,94677526,12607854,82069672,8648980,13182000,51734848,46342488,5392360,111116146,64773658,34272750,21664896,54046443,63555613,9509170,28023229,28023229,0,0,28700000,1174301380,1190753580,2387380,2387380,35.9722222222222
6155,5,36,2,7,1,1,45016735,43204535,29287945,18079250,11208695,13916590,1812200,17783898,16552898,1231000,43785735,27232837,24055000,5975750,1797250,3504460,1707210,9411445,9411445,0,3312966,11740000,351765996,359550230,1935430,1935430,35.9722222222222
6158,4,36,3,7,1,1,36886425,35586425,22632595,15084800,7547795,12953830,1300000,15741068,15299338,441730,36444695,21145357,18600000,3515200,7329410,13137960,5808550,218385,218385,0,0,0,186281625,180841125,1771025,1771025,35.9722222222222
6160,5,36,3,3,1,1,69006578,66909340,47244480,37016760,10227720,19664860,2097238,17466056,16245156,1220900,67785678,51540522,41746490,4729730,9927720,11584620,1656900,300000,300000,0,10829200,3809500,178357420,172479760,2425160,7000000,78.2222222222222
6161,5,36,2,3,1,3,55669539.6,49460698,32730318,32079129,651189,16730380,6208841.6,14544843,10124603,4420240,51249299.6,41124696.6,34476954,2397825,186214,1604000,1417786,464975,464975,0,5880000,270000,306478105,305837300,1559205,7100000,78.2222222222222
6162,5,36,2,3,1,1,30954656,29667656,14634376,9942941,4691435,15033280,1287000,15624810,14596620,1028190,29926466,15329846,13991041,4048100,1368535,4153535,2785000,3322900,3322900,0,0,12240000,208037545,220702000,1505045,6200000,88.9
6163,4,36,3,2,1,2,250814492,245536492,208715872,18467650,190248222,36820620,5278000,62548611,51984021,10564590,240249902,188265881,26320000,7852350,175158222,294242623,119084401,15090000,15090000,0,301194195,258650000,1136894435,1058587340,1953864,1953864,129.307692307692
6164,5,36,2,3,1,1,62633053,60735801,41397201,35667910,5729291,19338600,1897252,31914754,30456944,1457810,61175243,30718299,40106800,4438890,4109291,9234620,5125329,1620000,1620000,0,22800000,25985389,269339088,249708492,1522085,8260000,78.2222222222222
6165,4,36,2,3,1,3,27220609,25373309,8652379,6331000,2321379,16720930,1847300,15314812,14072212,1242600,25978009,11905797,10822500,4491500,-4158621,3315525,7474146,6480000,6480000,0,0,790000,529310679,519979600,1567879,7360600,88.9
6166,5,36,2,1,1,1,52752473,45979720,26059530,28678410,-2618880,19920190,6772753,17930735,17393135,537600,52214873,34821738,33290500,4612090,-2618880,0,2618880,0,0,0,0,3600000,233276602,250778172,1230530,1000000,36.1818181818182
6167,3,36,2,4,1,3,76596474.7,69737832,63568152,25397870,38170282,6169680,6858642.7,58825963,40844269,17981694,58614780.7,17770511.7,32766500,7368630,28571432,37644000,9072568,9598850,9598850,0,10591920,14000000,559428722,571760000,1939802,0,84
6168,3,36,2,2,1,2,56563006,55328006,51128906,29769390,21359516,4199100,1235000,48904267,30076225,18828042,37734964,7658739,46323850,16554460,-546004,1470320,2016324,21905520,21905520,0,18538936,50567154,426282223,447287093,1463830,9263000,129.307692307692
6169,4,36,2,1,1,5,-329495,-329495,-15160395,-16713895,1553500,14830900,0,37447674,35135944,2311730,-2641225,-37777169,20330233,37044128,-1446500,600000,2046500,3000000,3000000,0,795000,0,524620804,549727404,1249400,1249400,36.1818181818182
6171,5,36,2,2,1,1,18659214,18659214,5539214,3408700,2130514,13120000,0,8615794,8355794,260000,18399214,10043420,4516600,1107900,2130514,2547735,417221,0,0,0,0,2400000,140092290,144091000,2334990,7300000,129.307692307692
6172,4,36,3,2,1,1,48896590,48066590,46522590,943175,45579415,1544000,830000,32795910,28159820,4636090,44260500,16100680,6302000,5358825,39399415,47742500,8343085,6180000,6180000,0,0,90000,159360210,150527300,1212110,6932000,129.307692307692
6174,3,36,3,2,1,1,34959900,34959900,34959900,1370000,33589900,0,0,23220480,21870480,1350000,33609900,11739420,1900000,530000,28149900,41598000,13448100,5440000,5440000,0,0,0,122721280,112946900,2111380,5791500,129.307692307692
6175,3,36,2,3,1,2,1487510,1487510,-4843780,-4594930,-248850,6331290,0,20436930,18784730,1652200,-164690,-18949420,14350000,18944930,-248850,0,248850,0,0,0,0,1100000,163065890,157562690,2074790,2074790,88.9
6176,4,36,3,3,2,2,32008680,31817580,19769580,-2204620,21974200,12048000,191100,37685534,28982334,8703200,23305480,-5676854,600000,2804620,2210200,11828000,9617800,19764000,19764000,0,2100000,683000,206312820,190752220,1796400,1796400,78.2222222222222
6177,5,36,2,3,1,3,21585590,21585590,7714940,4841820,2873120,13870650,0,14716770,12208640,2508130,19077460,6868820,11095700,6253880,2873120,5120100,2246980,0,0,0,0,0,374884542,371291630,1901942,5076730,78.2222222222222
6179,5,36,2,3,1,4,40233362.3,38594412,30935632,27889402,3046230,7658780,1638950.3,37186783,34103283,3083500,37149862.3,3046579.3,33641300,5751898,2146230,10937095,8790865,900000,900000,0,0,2890000,553927268,526089468,2814968,2814968,88.9
6180,4,36,3,3,1,4,57665315.1,52596772,33883572,5172494,28711078,18713200,5068543.1,31568846,26092738,5476108,52189207.1,26096469.1,8976849,3804355,28678100,52252210,23574110,32978,32978,0,6194880,19126000,237733801,213811021,1828021,1828021,78.2222222222222
6181,5,36,2,2,1,2,16620970,16100970,8944570,6082070,2862500,7156400,520000,11410800,10373880,1036920,15584050,5210170,6310000,227930,-3317500,230000,3547500,6180000,6180000,0,0,645000,393270500,389870200,1520900,4560000,129.307692307692
6182,5,36,3,7,1,1,53079581,50329634,36499504,15387580,21111924,13830130,2749947,44387477,42322617,2064860,51014721,8692104,20330000,4942420,14634500,14671500,37000,6477424,6477424,0,1070912,4200000,442848186,452969674,1570974,1570974,37.5357142857143
6183,5,36,2,1,1,2,23812432,23292432,7274200,5691600,1582600,16018232,520000,30817500,30344220,473280,23339152,-7005068,23976000,18284400,1582600,3584840,2002240,0,0,0,0,3800000,942325300,858432300,1912700,1912700,8.21739130434783
6184,5,36,2,6,2,2,7779869,7519869,800283,2736098,-1935815,6719586,260000,50121498,45119428,5002070,2777799,-42341629,34596968,31860870,-1935815,3738275,5674090,0,0,0,5000000,528850,636381581,616035900,2064031,2000000,24.1666666666667
6185,4,36,2,6,1,1,90748581,27306590,21216490,12615790,8600700,6090100,63441991,45127188,42572698,2554490,88194091,45621393,20158000,7542210,-1227300,1431350,2658650,9828000,10960000,1132000,0,16000000,330969000,251459000,1229800,1229800,24.1666666666667
6187,4,36,2,7,1,1,64927175,57127175,41129175,21465165,19664010,15998000,7800000,34927130,29664220,5262910,59664265,30000045,61705000,40239835,19664010,26201000,6536990,0,0,0,2000000,0,692055601,663851100,1366501,1300000,40.8333333333333
6188,4,36,2,4,2,1,22596587,21426587,21426587,1920776,19505811,0,1170000,21445090,20642670,802420,21794167,1151497,13243090,11322314,19505811,22591971,3086160,0,0,0,2365187,0,390639857,372486400,1795970,5500000,84
6189,2,36,1,4,4,1,35739100,34829100,34829100,21729100,13100000,0,910000,29285470,27487990,1797480,33941620,6453630,29345000,7615900,10630000,10630000,0,2470000,2470000,0,0,0,85283960,74874900,2404160,6000000,84
6190,4,36,3,4,1,1,27361480,26841480,20422930,-194480,20617410,6418550,520000,23083870,18488430,4595440,22766040,4277610,8500000,8694480,16091410,18437970,2346560,4526000,4526000,0,550000,14100000,379067810,376806300,1512310,3000000,171.75
6191,5,36,3,4,2,1,12762022,11202022,1280050,602410,677640,9921972,1560000,17997048,17055138,941910,11820112,-5235026,5300000,4697590,677640,4841020,4163380,0,0,0,0,3750000,309373237,293169937,1842037,1842037,171.75
6192,4,36,3,4,1,1,39205100,38685100,38685100,33629730,5055370,0,520000,24810037,20109517,4700520,34504580,14395063,41522500,7892770,-484630,3746760,4231390,5540000,5540000,0,0,7072800,372787210,369947200,1535610,2500000,171.75
6193,5,36,3,4,2,1,47085684,45525684,36331370,9503190,26828180,9194314,1560000,39826510,32907510,6919000,40166684,7259174,13000000,3496810,978180,1721800,743620,25850000,31700000,5850000,0,0,666532480,651177780,1361880,1361880,171.75
6194,5,40,2,7,1,1,72366896,71456896,52461336,45062990,7398346,18995560,910000,22534371,19727695,2806676,69560220,49832525,49660000,4597010,4206346,5151746,945400,3192000,3192000,0,80000,12585000,394511990,420262300,1231090,2000000,28.3333333333333
6195,5,40,2,7,1,1,52311160,52311160,38850560,38570610,279950,13460600,0,5113790,5101290,12500,52298660,47197370,43886000,5315390,279950,776010,496060,0,0,0,0,600000,805252520,805413420,2078220,2078220,28.3333333333333
6196,5,40,2,7,1,1,25916690,25916690,12270690,12469000,-198310,13646000,0,14471200,14148700,322500,25594190,11445490,19500000,7031000,-198310,696690,895000,0,0,0,0,0,356871400,339897700,1742300,1742300,28.3333333333333
6197,4,40,2,7,1,1,35735470,35735470,22924250,3625420,19298830,12811220,0,20658540,20646040,12500,35722970,15076930,16500000,12874580,7798830,9035650,1236820,11500000,11500000,0,0,1200000,949288090,931151790,1898490,1898490,28.3333333333333
6198,5,40,2,7,1,1,36570870,36310870,24526950,12875660,11651290,11783920,260000,28036416,27185396,851020,35719850,8534454,21002000,8126340,-1048710,958080,2006790,12700000,12700000,0,0,2920000,623752950,626524650,1965150,1965150,28.3333333333333
6201,5,40,3,7,3,1,57494310,57494310,50193410,25281100,24912310,7300900,0,23520277,21743977,1776300,55718010,33974033,26662500,1381400,822310,1535000,712690,24090000,24090000,0,0,900000,558984880,550850820,1684360,5300000,28.3333333333333
6202,5,40,3,7,1,1,5085250,5085250,-969050,2167650,-3136700,6054300,0,11163370,10883370,280000,4805250,-6078120,4800000,2632350,-3946700,0,3946700,810000,810000,0,0,0,138651500,131441200,1780000,3000000,28.3333333333333
6203,5,40,2,7,1,1,56279430,54329430,39856300,30991350,8864950,14473130,1950000,17575510,16826910,748600,55530830,38703920,35655000,4663650,8324950,12686000,4361050,540000,540000,0,2350000,9603000,419999730,425244820,1475310,6400000,28.3333333333333
6204,5,40,2,7,2,1,60759510,60759510,55761300,51315300,4446000,4998210,0,23296980,22836980,460000,60299510,37462530,56297000,4981700,4446000,4738000,292000,0,0,0,0,0,703514000,720872000,1562100,2000000,28.3333333333333
6205,5,40,2,7,1,1,54054058.4,51643120,27556830,20468823,7088007,24086290,2410938.4,40605760,37458230,3147530,50906528.4,13448298.4,29527250,9058427,6248140,7841220,1593080,839867,839867,0,0,3035000,537568886,542086400,1896686,4000000,28.3333333333333
6206,4,36,2,2,1,2,13123430,13107830,-1253590,-696605,-556985,14361420,15600,17203504,16653504,550000,12573430,-4080074,2645000,3341605,-642335,0,642335,85350,85350,0,0,6500000,315519030,327659800,1550230,7087300,129.307692307692
6207,5,36,3,5,1,1,32559899.7,32440210,9560910,11270365,-1709455,22879300,119689.7,22636313,14931140,7705173,24854726.7,9923586.7,12180000,909635,-1749814,840000,2589814,40359,40359,0,492000,1660000,347617631,343629631,1764631,1764631,68.875
6208,3,36,2,4,1,1,33831654,18051654,17499954,11562754,5937200,551700,15780000,46124015,38238495,7885520,25946134,-12292361,20861292,9298538,-1270150,244500,1514650,7207350,7207350,0,0,635355,341025480,322110480,1772480,1772480,84
6209,5,36,2,3,1,2,19589892,17509892,7055532,6037088,1018444,10454360,2080000,10546306,10405786,140520,19449372,9043586,9068638,3031550,748444,2540000,1791556,270000,270000,0,1100000,8959000,225649330,223478400,1673130,5970000,88.9
6210,3,36,2,4,2,1,22252000,18872000,10972000,10972000,0,7900000,3380000,26995880,26945880,50000,22202000,-4743880,18600000,7628000,0,0,0,0,0,0,0,0,161190990,147553000,1225490,600000,171.75
6211,3,36,2,4,2,1,35308480,33748480,33748480,6394980,27353500,0,1560000,44288670,42086270,2202400,33106080,-8980190,16200000,9805020,1403500,2769500,1366000,25950000,28150000,2200000,0,1080000,275534430,255564000,1833930,3000000,171.75
6212,5,36,1,4,1,1,27298340,26518340,11623900,11531000,92900,14894440,780000,16866727,16507497,359230,26939110,10431613,18986500,7455500,-57100,964100,1021200,150000,150000,0,0,1110000,243651640,232420800,1596740,2596700,171.75
6213,5,36,2,5,1,1,37612482,33452482,19075582,6167477,12908105,14376900,4160000,16773622,16262622,511000,37101482,20838860,10077277,3909800,4814125,10827825,6013700,8093980,8093980,0,8522760,2650000,240842320,228130400,1729460,2300000,122.354838709677
6215,5,36,2,5,1,1,55476222,54176222,37199262,6301410,30897852,16976960,1300000,25605093,24394093,1211000,54265222,29871129,12800000,6498590,6981470,9887510,2906040,23916382,23916382,0,500000,1850000,273570820,265794120,1141220,1141220,122.354838709677
6216,5,36,2,8,1,1,23482930,21922930,9369460,2084310,7285150,12553470,1560000,11398671,7937821,3460850,20022080,12084259,3704910,1620600,5662150,8539110,2876960,1623000,1623000,0,0,2400000,272675759,274066559,2460659,2460659,455
6217,4,36,2,7,1,1,14798700,14590700,13090700,12990200,100500,1500000,208000,13663690,13563690,100000,14698700,1135010,18560000,5569800,100500,209500,109000,0,0,0,0,0,195178900,188392300,1239000,1239000,35.9722222222222
6221,3,36,1,6,1,1,17150020,16890020,16890020,17058920,-168900,0,260000,31258545,27978170,3280375,13869645,-14108525,355798800,338739880,-168900,39000,207900,0,0,0,0,19704000,786619089,726500700,2003889,2000000,11.5
6222,1,36,2,6,5,1,-7354015,-17494015,-18094015,-18134015,40000,600000,10140000,51769860,49511784,2258076,-9612091,-59123875,90930000,109064015,40000,40000,0,0,0,0,0,0,-26046260,-88632760,1662040,1662040,11.5
6223,4,36,2,7,3,2,65288790,65288790,64488790,29027250,35461540,800000,0,28910890,25658890,3252000,62036790,36377900,60923000,31895750,5616540,7894190,2277650,29845000,29845000,0,0,5000000,742956200,730517400,1850600,0,40.8333333333333
6224,4,36,2,6,2,5,37833110,37313110,-2295820,-21559460,19263640,39608930,520000,34282876,34151876,131000,37702110,3550234,23704000,45263460,63640,681900,618260,19200000,19200000,0,0,0,224806890,179919690,1423190,1423190,24.1666666666667
6226,4,36,3,7,1,1,128575890,128575890,127245890,120412440,6833450,1330000,0,28159010,22354414,5804596,122771294,100416880,148331000,27918560,-366550,130450,497000,7200000,7200000,0,0,0,914785630,901570230,1488830,1488830,40.8333333333333
6227,5,36,2,7,1,1,48350903,41817377,24717117,21063640,3653477,17100260,6533526,34088900,33044350,1044550,47306353,14262003,30146250,9082610,-54400,1024950,1079350,3707877,3707877,0,21438540,1303000,388286700,351328560,1715660,1715660,35.9722222222222
6228,3,36,2,3,1,2,98280782.8,72522873,59350433,44832248,14518185,13172440,25757909.8,63780735,51190208,12590527,85690255.8,34500047.8,87453538,42621290,5499385,17557619,12058234,9018800,9018800,0,15961909,27873800,554103851,546435442,1455190,1455190,78.2222222222222
6229,5,36,2,8,1,2,39079791,27745481,14016731,7291730,6725001,13728750,11334310,12355150,11235130,1120020,37959771,26724641,12710170,5418440,6364615,9214785,2850170,360386,360386,0,11000000,4900000,424885216,408076000,1591016,0,109.117647058824
6230,5,36,2,8,1,2,53063636,38915636,20469386,7324419,13144967,18446250,14148000,38757345,37118295,1639050,51424586,14306291,12334390,5009971,12606118,17362108,4755990,538849,538849,0,8300000,3950000,493875705,461413300,1522605,0,109.117647058824
6231,5,40,3,7,1,1,12328100,12328100,6499300,6844300,-345000,5828800,0,7801460,7801460,0,12328100,4526640,8720000,1875700,-345000,0,345000,0,0,0,0,0,209079100,209203300,2068300,4150000,28.3333333333333
6234,5,36,3,4,1,2,17791460,17141460,7005950,228400,6777550,10135510,650000,17278158,15264168,2013990,15777470,513302,2250000,2021600,6587550,12295150,5707600,190000,190000,0,2750000,0,302014219,287918019,1972219,1972219,171.75
6235,5,36,2,1,1,2,18791080,18271080,3707080,-748060,4455140,14564000,520000,44941188,41964468,2976720,15814360,-26150108,285980,1034040,-2144860,525740,2670600,6600000,6600000,0,3600000,0,630347060,611354840,1557540,1557540,8.21739130434783
6236,4,36,3,1,1,1,27844890,27844890,27244890,-8558470,35803360,600000,0,22732010,18340120,4391890,23453000,5112880,575500,9133970,24003360,24347150,343790,11800000,11800000,0,0,5980000,259883500,249916400,1730700,0,8.21739130434783
6238,4,36,2,1,1,1,27436830,19636830,16496830,11044060,5452770,3140000,7800000,47911666,42498506,5413160,22023670,-20474836,45800000,34755940,-3747230,0,3747230,9200000,9200000,0,0,500000,307345974,283809376,1710798,7800000,8.21739130434783
6239,4,36,3,1,1,2,33348500,33348500,33348500,7469800,25878700,0,0,19668693,13042110,6626583,26721917,13679807,26100000,18630200,24378700,64150000,39771300,1500000,1500000,0,0,2300000,-16948400,-16069600,1514600,4150000,8.21739130434783
6240,5,36,3,1,1,2,43635363,40440093,26099600,3444500,22655100,14340493,3195270,37028110,36352300,675810,42959553,6607253,4170000,725500,22655100,31268300,8613200,0,0,0,2036611,4200000,672794271,654634360,2024000,2024000,8.21739130434783
6241,3,36,3,6,2,1,53159110,50899970,50899970,-3044490,53944460,0,2259140,56489330,45689160,10800170,42358940,-3330220,1860800,4905290,453000,483000,30000,53491460,53491460,0,560000,300000,140680800,95741000,1712700,1712700,24.1666666666667
6242,4,36,3,6,1,1,88067075,88066880,79224880,13169610,66055270,8842000,195,26704660,26124660,580000,87487075,61362415,16083000,2913390,63095270,81998780,18903510,2960000,2960000,0,6776400,0,480283000,427712400,2820200,700000,24.1666666666667
6243,4,36,3,6,2,1,21281230,21281230,12031230,-433870,12465100,9250000,0,19418507,19407507,11000,21270230,1862723,1140000,1573870,12465100,16407400,3942300,0,0,0,0,0,153917000,120418000,1608100,1608100,24.1666666666667
6244,4,36,2,7,1,1,111885216.4,110077972,95707152,48014110,47693042,14370820,1807244.4,25221738,23885920,1335818,110549398.4,86663478.4,61086750,13072640,13403365,18907295,5503930,34289677,34289677,0,8810826,30400000,125653376,138020150,1845250,1845250,35.9722222222222
6245,3,36,3,6,1,1,39036770,34807350,29706650,-8859350,38566000,5100700,4229420,46471240,34155690,12315550,26721220,-7434470,4225400,13084750,24005500,46055445,22049945,14560500,14560500,0,721000,13510000,647017920,522962400,1730720,0,57.8571428571429
6246,3,36,3,6,1,1,56213560,56213560,46710820,37671820,9039000,9502740,0,24703490,22181490,2522000,53691560,31510070,54304000,16632180,9039000,17924580,8885580,0,0,0,0,1200000,353937400,368802700,1359000,0,57.8571428571429
6247,4,36,2,6,2,3,4627487,3847487,-3227513,-17458052,14230539,7075000,780000,50855932,46193172,4662760,-35273,-46228445,5548926,23006978,12230539,14815105,2584566,2000000,2000000,0,12066760,13000000,529270774,462550600,1509374,1500000,24.1666666666667
6248,5,36,2,8,1,1,11899450,11379450,2423450,149360,2274090,8956000,520000,7018500,6978100,40400,11859050,4880950,561000,411640,384090,1904410,1520320,1890000,1890000,0,0,1522200,149568900,147995300,1650400,1650400,455
6249,5,36,3,8,1,1,15456640,14936640,4418640,1872100,2546540,10518000,520000,24915330,24067530,847800,14608840,-9458690,2750000,877900,-343460,1904350,2247810,2890000,2890000,0,0,0,73342640,68512140,1804340,1804340,109.117647058824
