"지역","업종구분","경영형태","경영주 성별","연령","종사 기간별","전겸업 여부","겸업 주 업종","산림 소유 여부","산림 규모별","산림 임차 여부","임차한 산림 면적","재배장 면적 노지재배지_본인 소유","재배장 면적 노지재배지_임차","재배장 면적 시설재배사_본인 소유","재배장 면적  시설재배사_임차","재배장 면적 시설(톱밥) 재배사_본인 소유","재배장 면적 시설(톱밥) 재배사_임차","표고버섯 평균 재배본수","톱밥배지 표고 재배 전향 의향 여부","톱밥배지 표고 재배형태","톱밥배지 평균 중량","톱밥배지 수량","가구 총 수입","임업 총 수입","생표고_생산량","생표고_생산량_없음","생표고_생산량_포전판매","생표고 판매량_원물","생표고 판매량_원물_없음","생표고 판매량_원물_포전판매","생표고 판매량_가공","생표고 판매량_가공_없음","생표고 판매량_가공_포전판매","생표고 판매 수입_원물","생표고 판매 수입_원물_없음","생표고 판매 수입_원물_포전판매","생표고 판매 수입_가공","생표고 판매 수입_가공_없음","생표고 판매 수입_가공_포전판매","건표고_생산량","건표고_생산량_없음","건표고_생산량_포전판매","건표고 판매량_원물","건표고 판매량_원물_없음","건표고 판매량_원물_포전판매","건표고 판매량_가공","건표고 판매량_가공_없음","건표고 판매량_가공_포전판매","건표고 판매 수입_원물","건표고 판매 수입_원물_없음","건표고 판매 수입_원물_포전판매","건표고 판매 수입_가공","건표고 판매 수입_가공_없음","건표고 판매 수입_가공_포전판매","톱밥배지_생산량","톱밥배지_생산량_없음","톱밥배지_생산량_포전판매","톱밥배지 판매량_원물","톱밥배지 판매량_원물_없음","톱밥배지 판매량_원물_포전판매","톱밥배지 판매량_가공","톱밥배지 판매량_가공_없음","톱밥배지 판매량_가공_포전판매","톱밥배지 판매 수입_원물","톱밥배지 판매 수입_원물_없음","톱밥배지 판매 수입_원물_포전판매","톱밥배지 판매 수입_가공","톱밥배지 판매 수입_가공_없음","톱밥배지 판매 수입_가공_포전판매","가장 많이 판매한 가공품 1","가장 많이 판매한 가공품 2","가장 많이 판매한 가공품 3","작년 생산한 임산물 중 재고여부","작년 생산한 임산물 재고량","주요 판매처 비율_농협","주요 판매처 비율_산림조합","주요 판매처 비율_수집상","주요 판매처 비율_가공업체","주요 판매처 비율_도소매상","주요 판매처 비율_직거래","주요 판매처 비율_기타","직거래 임산물 판매방법_전화 주문","직거래 임산물 판매방법_인터넷 주문","직거래 임산물 판매방법_온라인 판매_기타","직거래 임산물 판매방법_온라인 판매_기타항목","직거래 임산물 판매방법_직접 판매","직거래 임산물 판매방법_임산물 축제","직거래 임산물 판매방법_오프라인 판매_기타","직거래 임산물 판매방법_오프라인 판매_기타항목","코로나 온라인 판매량","작년 판매대금 결제방법_1개월 이내 현금","작년 판매대금 결제방법_후불(어음 또는 1개월 이후 현금)","작년 판매대금 결제방법_선도금","작년 판매대금 결제방법_기타","생표고 평균 저장개월","폐골목 처리 방법","투입비용_표고지목 구입비(원목)/톱밥배지 구입비(톱밥)","투입비용_종균비","투입비용_기타재료비","투입비용_수도광열비","투입비용_임차료","투입비용_수선비","투입비용_인건비","투입비용_기타","보유시설 및 장비_건조기","보유시설 및 장비_기계톱","보유시설 및 장비_저온 저장고","보유시설 및 장비_드릴","보유시설 및 장비_천공기","보유시설 및 장비_자동 접종기","보유시설 및 장비_종균 성형기","보유시설 및 장비_소형 화물차","보유시설 및 장비_경운기","보유시설 및 장비_양수기","보유시설 및 장비_예취기","보유시설 및 장비_기타","총 인원 수-고용남성(男)","총 인원 수-고용여성(女)","총 인원 수-자가남성(男)","총 인원 수-자가여성(女)","1인당 평균 작업 일 수-고용남성(男)","1인당 평균 작업 일 수-고용여성(女)","1인당 평균 작업 일 수-자가남성(男)","1인당 평균 작업 일 수-자가여성(女)","1인당 하루 평균 노동비 (간식^ 현물 등 포함)-고용남성(男)","1인당 하루 평균 노동비 (간식^ 현물 등 포함)-고용여성(女)","1인당 하루 평균 노동비 (간식^ 현물 등 포함)-자가남성(男)","1인당 하루 평균 노동비 (간식^ 현물 등 포함)-자가여성(女)","고용노동력 확보지역","작년 생산비 조달 방법_자부담","작년 생산비 조달 방법_정부 보조","작년 생산비 조달 방법_정부 융자","작년 생산비 조달 방법_금융기관 융자","작년 생산비 조달 방법_수집상 선도금","작년 생산비 조달 방법_기타","버섯 재배업 전망","버섯 재배업 전망이유_긍정","버섯 재배업 전망이유_부정","3년간 생산량 변화","3년간 소득 변화","버섯 재배업 재배계획","버섯 재배 늘리려는 이유","버섯 재배 줄이려는 이유","버섯 재배업 애로사항","버섯 재배업 개선 필요 사항","가장 시급한 산림정책","공식 인증 여부","받은 공식인증_친환경 인증","받은 공식인증_지리적 표시제","받은 공식인증_GAP(추진이력제)","받은 공식인증_품질 인증","받은 공식인증_기타","사업 정보 획득 경로","임업경영체 등록여부","임업관련 지원금 수혜여부_산림경영기반조성(숲가꾸기 및 임도시설)","임업관련 지원금 수혜여부_산림경영기반조성(전문임업인기반조성)","임업관련 지원금 수혜여부_산양삼 생산","임업관련 지원금 수혜여부_귀산촌인 창업 및 주택구입 지원","임업관련 지원금 수혜여부_단기산림소득지원","임업관련 지원금 수혜여부_단기산림소득지원 관련 보조수반 융자사업","임업관련 지원금 수혜여부_조림목 묘목 생산","임업관련 지원금 수혜여부_목재이용활성화 지원","임업관련 지원금 수혜여부_임업인경영자금 지원","임업관련 지원금 수혜여부_임업인 재해복구 긴급지원","임업관련 지원금 수혜여부_산림소득 유통분야 공모사업","임업관련 지원금 수혜여부_임산물 수출지원","임업관련 지원금 수혜여부_임산물 판로지원 사업","임업관련 지원금 수혜여부_없음","산림청에 바라는 점","산림청에 바라는 점_없음","가중치"
13,2,1,1,1,1,1,,2,,2,0,,,,,1653,0,,,1,2.4,45000,12134.4793,11703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000,,,12000,,,0,,,9600,,,0,,,,,,2,,0,0,0,0,100,0,0,,,,,,,,,,100,0,0,0,2,,8600,0,200,500,200,200,400,0,,,3,,,,,8,,,,,10,10,1,1,2,2,210,210,100,80,0,0,1,50,0,0,50,0,0,5,,1,3,3,3,,1,2,5,2,1,,,3,,,3,1,,,,,,,,,,,,,,9998,507,,5.77778
13,2,1,1,2,1,1,,2,,2,0,,,,,0,990,,,2,1.6,27000,3300,3300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,,,6000,,,,1,,3300,,,,1,,,,,2,,0,0,0,0,80,20,0,100,0,0,,0,0,0,,3,100,0,0,0,1,,3500,0,60,120,100,50,0,0,,,3,,,,,8,,,,,0,0,1,1,0,0,240,240,0,0,0,0,,80,20,0,0,0,0,4,,4,3,3,2,,,3,2,3,2,,,,,,6,2,,,,,,6,,,,,,,,,518,,5.77778
13,2,1,1,4,3,1,,2,,2,0,,,,,1653,0,,,1,1.6,30000,8157.3552,8157.3552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,,,8000,,,0,,,4800,,,0,,,,,,2,,0,0,0,0,95,5,0,100,0,0,,0,0,0,,4,100,0,0,0,2,,3900,0,100,200,0,100,500,0,1,2,3,4,,,,8,,,,,10,10,1,1,1,1,270,230,100,80,0,0,1,100,0,0,0,0,0,5,,1,3,3,3,,1,9997,5,6,1,,,3,,,3,1,,,,,,,,,,,,,,9998,507,,5.77778
13,2,2,1,4,2,2,1,1,2,2,0,,,,,660,0,,,1,1.6,5000,3577.8,2012.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170,,,1170,,,0,,,700,,,0,,,,,,2,,0,0,0,0,100,0,0,,,,,,,,,,100,0,0,0,2,,700,0,20,20,0,5,0,0,,2,3,4,,,7,8,,,,,0,0,1,1,0,0,3,30,0,0,0,0,,100,0,0,0,0,0,4,,4,3,3,2,,,9997,9997,2,2,,,,,,6,2,,,,,,,,,,,,,,9998,618,,22.41176
13,2,2,1,4,2,2,1,2,,2,0,,,,,627,0,,,1,1.6,4000,1196.255,952.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,1000,,,0,,,700,,,0,,,,,,2,,0,0,0,0,0,100,0,80,0,0,,20,0,0,,4,100,0,0,0,2,,520,0,11,30,0,0,0,0,,2,3,4,,,7,8,,,,,0,0,1,1,0,0,60,60,0,0,0,0,,100,0,0,0,0,0,4,,6,3,3,2,,,3,2,2,1,,,3,,,6,2,,,,,,,,,,,,,,9998,550,,22.41176
13,2,2,1,4,2,2,1,2,,2,0,,,,,825,0,,,2,1.6,8000,1000,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,,,1500,,,,1,,750,,,,1,,,,,2,,0,0,0,0,100,0,0,,,,,,,,,,100,0,0,0,1,,1000,0,30,10,0,10,0,0,,,3,,,,7,,,,,,0,0,1,1,0,0,210,210,0,0,0,0,,90,10,0,0,0,0,4,,4,3,3,4,,1,3,2,6,2,,,,,,2,1,,,,,,6,,,,,,,,,662,,22.41176
13,2,2,1,5,4,2,1,1,2,2,0,,,,,990,0,,,1,1.6,5500,3827.9862,1886.5715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,,,1500,,,0,,,1050,,,0,,,,,,2,,0,0,0,0,60,40,0,100,0,0,,0,0,0,,3,100,0,0,0,2,,625,0,30,20,0,10,0,0,,2,3,4,,,7,,,,,,0,0,1,1,0,0,60,60,0,0,0,0,,100,0,0,0,0,0,4,,9997,3,3,2,,,3,9997,2,2,,,,,,6,2,,,,,,,,,,,,,,9998,751,,22.41176
13,2,2,1,5,4,2,1,2,,2,0,,,,,1650,0,,,2,1.6,20000,6721.64,4518.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,,,4000,,,0,,,3200,,,0,,,,,,2,,0,0,0,0,60,40,0,0,0,0,,100,0,0,,,100,0,0,0,2,,2800,0,60,60,0,20,70,0,1,2,3,4,,,7,8,9,,,,1,0,1,1,7,0,120,120,100,0,0,0,1,100,0,0,0,0,0,4,,4,3,3,2,,,9997,2,3,2,,,,,,6,2,,,,,,,,,,,,,,9998,550,,22.41176
13,3,1,1,3,1,1,,2,,2,0,0,0,0,9719,,,18000,1,,,,8500,8500,10550,,,10537,,,,1,,8220,,,,1,,10,,,120,,,,1,,280,,,,1,,,,,,,,,,,,,,,,,,,,2,,85,0,0,0,0,15,0,20,0,0,,80,0,0,,3,100,0,0,0,2,9997,2000,300,300,100,594,30,1032,0,1,2,3,4,,,,8,,,,9997,4,5,1,1,9,9,360,350,170,95,0,0,1,100,0,0,0,0,0,4,,6,3,3,2,,,2,2,3,2,,,,,,6,2,,,,,,,,,,,,,,9998,607,,5.77778
13,3,1,1,3,1,1,,2,,2,0,0,0,3960,0,,,40000,2,,,,0,0,15000,,,,1,,,1,,20000,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,100,0,0,0,2,1,0,0,500,1500,0,0,2400,20000,,2,3,4,,,7,8,,,,,0,1,1,1,0,0,200,200,0,80,0,0,1,100,0,0,0,0,0,5,,3,3,3,4,,9997,9997,1,6,1,1,,,,,1,1,,,,,,,,,,,,,,9998,98,9998,5.77778
13,3,1,1,4,1,1,,2,,2,0,0,0,3300,0,,,20000,2,,,,3600,3600,10000,,,,1,,,1,,15000,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,100,0,0,0,1,3,2000,500,500,1000,0,100,2800,0,,2,3,4,,6,7,8,,,,,0,2,1,1,0,200,240,240,0,70,0,0,4,100,0,0,0,0,0,3,,,2,3,2,,,2,3,3,1,1,,,,,1,1,,,,,,,,,,,,,,9998,98,9998,5.77778
13,3,1,1,4,3,1,,1,1,2,0,0,0,2645,0,,,10000,1,,,,2800,2800,1000,,,1000,,,,1,,1000,,,,1,,100,,,100,,,,1,,1800,,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,100,0,50,50,0,,0,0,0,,3,100,0,0,0,2,1,500,150,250,25,0,15,300,0,1,2,3,4,5,,,8,,,,,1,5,1,0,5,5,300,0,150,90,0,0,2,70,30,0,0,0,0,1,1,,2,2,2,,,9997,6,6,1,1,,,,,4,2,,,,,,,,,,,,,,9998,98,9998,5.77778
13,3,1,1,5,2,1,,2,,2,0,0,0,660,0,,,6000,2,,,,1620,300,250,,,200,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,80,20,0,0,0,0,,100,0,0,,,,,,,2,4,0,0,100,10,0,0,0,0,1,,3,,,,,,,,,,0,0,1,1,0,0,120,120,0,0,0,0,,100,0,0,0,0,0,3,,,3,3,4,,3,3,2,4,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,5.77778
13,3,1,2,3,1,1,,2,,2,0,0,0,1650,0,,,5000,2,,,,5000,2000,1500,,,,1,,,1,,2000,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,100,0,0,0,1,4,1000,200,100,800,0,0,1200,0,,2,3,4,,6,7,,,,,,0,1,1,1,0,1,100,240,0,80,0,0,1,100,0,0,0,0,0,3,,,1,1,2,,,1,5,3,1,1,,,,,1,1,,,,,,,,,,,,,,9998,98,9998,5.77778
13,3,2,1,3,2,2,1,2,,2,0,0,0,6600,0,,,15000,2,,,,5200,5000,540,,,400,,,140,,,600,,,200,,,53,,,400,,,53,,,600,,,200,,,,,,,,,,,,,,,,,,1,,,2,,0,0,0,0,100,0,0,,,,,,,,,,100,0,0,0,4,3,0,0,0,2,0,50,90,0,1,2,3,4,5,,,8,,,,,2,0,1,0,3,0,30,0,150,0,0,0,1,100,0,0,0,0,0,2,9997,,2,2,1,1,,2,5,5,2,,,,,,3,2,,,,,,,,,,,,,,9998,98,9998,22.41176
13,3,2,1,3,3,2,1,1,2,2,0,0,0,1650,0,,,10000,1,,,,9577.5928,6600.4106,70,,,70,,,0,,,112,,,0,,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,0,100,,,,,,,,,,100,0,0,0,2,4,0,0,0,5,0,10,0,0,,2,3,4,,,7,8,,,,,0,0,1,1,0,0,25,5,0,0,0,0,,100,0,0,0,0,0,4,,4,3,3,2,,,3,2,6,1,1,,3,,,2,2,,,,,,,,,,,,,,9998,98,9998,22.41176
13,3,3,1,3,2,3,1,2,,2,0,0,0,3960,0,,,10000,1,,,,9295.55,3087,100,,,100,,,0,,,150,,,0,,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,90,10,0,100,0,0,,0,0,0,,3,100,0,0,0,2,4,0,0,5,5,0,5,0,0,,2,3,4,,,7,8,,,,,0,0,1,0,0,0,30,0,0,0,0,0,,100,0,0,0,0,0,5,,4,3,3,3,,9997,3,2,3,1,1,,,,,2,2,,,,,,,,,,,,,,9998,550,,22.41176
13,3,3,1,3,2,3,6,1,2,1,2,0,0,1650,0,,,5000,2,,,,10000,400,300,,,266,,,,1,,400,,,,1,,,1,,,1,,,1,,400,,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,100,0,50,0,0,,50,0,0,,3,100,0,0,0,2,3,0,0,20,5,0,50,50,0,,2,3,4,5,,,8,,,,,2,0,1,1,2,0,30,10,130,0,0,0,1,100,0,0,0,0,0,3,,,2,2,2,,,3,5,4,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,22.41176
13,3,3,1,4,1,3,5,2,,2,0,0,0,0,661,,,6000,2,,,,3000,1550,1300,,,1220,,,,1,,985,,,,1,,215,,,200,,,,1,,475,,,,1,,,,,,,,,,,,,,,,,,,,1,15,60,0,0,0,0,40,0,80,0,0,,20,0,0,,3,100,0,0,0,2,3,0,0,65,40,20,10,24,0,1,2,3,4,,,,8,,,11,,1,0,1,1,2,0,100,40,120,0,0,0,1,100,0,0,0,0,0,4,,6,3,3,4,,1,9997,5,6,2,,,,,,6,2,,,,,,,,,,,,,,9998,582,,22.41176
13,3,3,1,4,4,3,1,2,,2,0,0,0,660,0,,,5000,2,,,,3000,500,500,,,500,,,0,,,500,,,0,,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,100,0,80,0,0,,20,0,0,,3,100,0,0,0,2,3,400,4,5,5,0,0,0,0,,2,3,4,,,7,8,,,,,0,0,1,1,0,0,40,40,0,0,0,0,,100,0,0,0,0,0,4,,6,3,3,2,,,9997,2,6,2,,,,,,6,2,,,,,,,,,,,,,,9998,576,,22.41176
13,3,3,1,5,1,3,1,2,,2,0,0,0,0,7933,,,25000,2,,,,11130.8403,3818.5648,,1,,,1,,,1,,,1,,,1,,587.7,,,,1,,587.7,,,,1,,1820,,,,,,,,,,,,,,,,,,1,,,2,,0,0,0,0,0,0,100,,,,,,,,,,100,0,0,0,1,3,0,0,20,40,240,0,0,0,1,,,,,,,8,,,,,0,0,1,1,0,0,40,40,0,0,0,0,,100,0,0,0,0,0,3,,,3,2,4,,1,2,5,5,2,,,,,,3,2,,,,,,,,,,,,,,9998,577,,22.41176
14,1,1,1,2,2,1,,2,,1,5,0,49000,0,0,,,10000,2,,,,5000,5000,,1,,,1,,,1,,,1,,,1,,3340,,,3333,,,,1,,5000,,,,1,,,,,,,,,,,,,,,,,,,,2,,100,0,0,0,0,0,0,,,,,,,,,,100,0,0,0,1,4,0,0,0,0,50,500,3000,100,1,2,3,4,,,,8,,,,,2,3,1,1,40,50,100,100,190,80,0,0,3,100,0,0,0,0,0,5,,6,3,3,4,,9997,4,2,9997,1,1,,,,,3,1,,,,,,,,,,,,,,9998,592,,7.18182
14,1,1,1,3,2,1,,1,3,2,0,1287,0,5940,0,,,5050,2,,,,5500,5060,,1,,,1,,,1,,,1,,,1,,64,,,,1,,64,,,,1,,288,,,,,,,,,,,,,,,,,,3,,,2,,0,0,0,0,90,10,0,100,0,0,,0,0,0,,3,100,0,0,0,4,4,0,0,0,25,0,0,0,0,1,2,3,4,,,,8,,,,,0,0,1,1,0,0,45,30,0,0,0,0,,100,0,0,0,0,0,3,,,3,3,2,,,3,3,2,1,1,,,,,2,1,,,,,,,,,,,,,,9998,98,9998,7.18182
14,1,1,1,4,1,1,,1,4,2,0,9900,0,0,0,,,15000,2,,,,6851.607,2055.9,345,,,340,,,,1,,696,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,20,0,0,0,0,80,0,30,70,0,,0,0,0,,2,100,0,0,0,2,4,450,60,10,5,0,0,441,0,1,2,3,4,,,,,,,,,5,7,2,1,3,3,60,60,140,110,0,0,1,100,0,0,0,0,0,4,,4,3,3,2,,,3,2,6,2,,,,,,8,1,,,,,,,,,,,,,,9998,98,9998,7.18182
14,1,1,1,4,1,1,,2,,1,4.2,0,39669,0,0,,,60000,2,,,,15000,10000,1750,,,1739,,,,1,,4000,,,,1,,1579,,,1579,,,,1,,6000,,,,1,,,,,,,,,,,,,,,,,,,,2,,60,0,0,0,0,40,0,10,90,0,,0,0,0,,3,100,0,0,0,2,1,1200,150,0,0,50,100,806,144,1,2,3,4,,,,8,,,,,5,7,1,0,6,10,30,0,170,80,0,0,3,100,0,0,0,0,0,5,,2,3,3,3,,3,1,5,2,1,1,,,,,2,2,,,,,,,,,,,,,,9998,98,9998,7.18182
14,1,2,1,2,2,2,5,1,2,1,1.3,8,13223,0,0,,,30000,2,,,,25000,20000,,1,,,1,,,1,,,1,,,1,,3333,,,3333,,,,1,,10000,,,,1,,,,,,,,,,,,,,,,,,,,2,,100,0,0,0,0,0,0,,,,,,,,,,100,0,0,0,1,4,2150,250,100,0,50,500,464,30,1,2,3,4,,,,8,9,,,,8,0,1,1,8,0,150,150,170,0,0,0,1,100,0,0,0,0,0,3,,,3,3,2,,,3,5,5,1,1,,,,,2,2,,,,,,,,,,,,,,9998,533,,11.36842
14,1,2,1,3,1,2,6,2,,1,1,0,9917,0,0,,,20000,2,,,,16000,10960,10100,,,10000,,,,1,,7000,,,,1,,1000,,,1000,,,192,,,3000,,,960,,,,,,,,,,,,,,,,,,2,,,1,200,0,0,0,0,10,90,0,20,10,0,,70,0,0,,3,100,0,0,0,2,1,1760,200,0,7,20,200,0,20,1,2,3,4,,,,8,,,,,0,0,1,1,0,0,170,80,0,0,0,0,,100,0,0,0,0,0,2,4,,1,1,2,,,3,3,6,1,1,,,,,6,1,,,,,,,,,,,,,,9998,503,,11.36842
14,1,2,1,3,2,2,1,2,,2,0,19800,0,0,0,,,24000,2,,,,3800,2400,200,,,200,,,,1,,200,,,,1,,690,,,690,,,,1,,2200,,,,1,,,,,,,,,,,,,,,,,,,,2,,90,0,0,0,10,0,0,,,,,,,,,,100,0,0,0,1,4,1350,1060,8,250,0,8,315,0,1,2,3,4,,,,8,,,11,,3,5,1,1,5,5,100,60,150,60,0,0,1,100,0,0,0,0,0,5,,4,3,3,3,,1,3,5,6,1,1,,,,,2,2,,,,,,,,,9,,,,,,98,9998,11.36842
14,1,2,1,3,3,2,3,1,2,2,0,4950,0,0,0,,,20000,2,,,,9000,3844,,1,,,1,,,1,,,1,,,1,,1240,,,1188,,,52,,,3714,,,130,,,,,,,,,,,,,,,,,,3,,,2,,94,0,0,0,6,0,0,,,,,,,,,,100,0,0,0,1,4,1350,165,16,250,0,10,0,0,1,2,3,4,,,,8,,,11,,0,0,1,1,0,0,120,90,0,0,0,0,,100,0,0,0,0,0,5,,1,3,3,3,,1,9997,2,5,1,1,,,,,2,1,,,,,,,,,9,,,,,,98,9998,11.36842
14,1,2,1,3,3,2,5,1,4,1,2,0,19834,0,0,,,33000,2,,,,7500,4745,250,,,200,,,,1,,300,,,,1,,1270,,,1270,,,,1,,4445,,,,1,,,,,,,,,,,,,,,,,,,,2,,95,0,0,0,0,5,0,100,0,0,,0,0,0,,3,100,0,0,0,2,4,2100,250,30,0,40,0,900,0,1,2,3,4,,,,8,,,,,4,4,1,1,11,5,120,60,170,65,0,0,1,0,0,0,0,100,0,4,,4,3,3,2,,,3,2,5,1,1,,,,,6,1,,,,,,,,,,,,,,9998,662,,11.36842
14,1,2,1,3,3,2,6,2,,1,3,0,2314,0,0,,,50000,2,,,,10077.9533,7247.6382,2600,,,2500,,,,1,,2000,,,,1,,1430,,,1430,,,,1,,5000,,,,1,,,,,,,,,,,,,,,,,,,,2,,70,0,0,0,30,0,0,,,,,,,,,,100,0,0,0,2,4,1680,200,10,10,0,0,626,30,1,2,3,4,,,,8,,,,,5,7,1,1,11,4,200,20,160,70,0,0,1,100,0,0,0,0,0,3,,,2,2,2,,,1,6,1,1,1,,,,,2,2,,,,,,,,,,,,,,9998,98,9998,11.36842
14,1,2,1,3,5,2,6,1,1,1,2,0,38000,0,0,,,30000,2,,,,3000,2500,,1,,,1,,,1,,,1,,,1,,833,,,833,,,,1,,2500,,,,1,,,,,,,,,,,,,,,,,,,,2,,100,0,0,0,0,0,0,,,,,,,,,,100,0,0,0,2,4,2150,250,50,5,45,100,580,20,1,2,3,4,,,,8,,,,,4,6,1,1,9,4,90,90,170,70,0,0,1,100,0,0,0,0,0,4,,1,3,3,2,,,3,2,5,1,1,,,,,4,2,,,,,,,,,,,,,,9998,515,,11.36842
14,1,2,1,4,2,2,1,2,,1,4,0,13223,0,0,,,10000,2,,,,2500,1500,,1,,,1,,,1,,,1,,,1,,600,,,600,,,,1,,1500,,,,1,,,,,,,,,,,,,,,,,,,,2,,90,0,0,0,0,10,0,100,0,0,,0,0,0,,3,100,0,0,0,1,4,0,0,0,0,50,0,0,20,1,2,3,4,,,,8,,,,,0,0,1,1,0,0,30,30,0,0,0,0,,100,0,0,0,0,0,4,,4,3,3,2,,,3,5,5,1,1,,,,,2,1,,,,,,,,,,,,,,9998,98,9998,11.36842
14,1,2,1,4,2,2,6,1,1,1,3,0,16529,0,0,,,30500,2,,,,5852.4473,4084.0411,2100,,,2000,,,,1,,2000,,,,1,,445,,,445,,,,1,,2000,,,,1,,,,,,,,,,,,,,,,,,,,2,,60,0,0,0,30,10,0,0,0,0,,100,0,0,,,100,0,0,0,2,1,2200,250,100,2,0,12,540,50,1,2,3,4,,,,8,9,,,,5,7,1,1,6,5,100,100,160,140,0,0,1,100,0,0,0,0,0,4,,4,3,3,2,,,3,5,5,1,1,,,,,2,1,,,,,,,,,,,,,,9998,533,,11.36842
14,1,2,1,4,3,2,1,1,1,1,4,0,29752,0,0,,,33000,2,,,,6000,4000,,1,,,1,,,1,,,1,,,1,,1333,,,1333,,,,1,,4000,,,,1,,,,,,,,,,,,,,,,,,,,2,,100,0,0,0,0,0,0,,,,,,,,,,100,0,0,0,2,4,0,0,100,0,50,100,150,60,1,2,3,4,,,,8,9,,,,0,1,1,1,0,15,90,90,0,110,0,0,1,100,0,0,0,0,0,4,,4,3,3,2,,,3,2,6,1,1,,,,,6,1,,,,,,,,,,,,,,9998,662,,11.36842
14,1,2,1,4,3,2,1,2,,2,0,10082,0,0,0,,,25000,2,,,,5585.8903,3888.2828,150,,,120,,,0,,,180,,,0,,,1140,,,1140,,,0,,,3420,,,0,,,,,,,,,,,,,,,,,,,,,2,,95,0,0,0,0,5,0,100,0,0,,0,0,0,,4,100,0,0,0,2,4,280,70,10,0,0,200,51,40,1,2,3,4,,,,8,,,,,1,0,1,1,3,0,100,100,170,0,0,0,1,100,0,0,0,0,0,4,,4,3,3,2,,,3,2,6,1,1,,,,,9,1,,,,,,,,,,,,,,9998,662,,11.36842
14,1,2,1,4,3,2,1,2,,2,0,12870,0,0,0,,,16500,2,,,,4200,3190,240,,,240,,,,1,,240,,,,1,,650,,,650,,,,1,,2950,,,,1,,,,,,,,,,,,,,,,,,,,2,,90,0,0,0,0,10,0,0,0,0,,100,0,0,,,100,0,0,0,1,4,1350,1590,10,200,0,10,675,0,1,2,3,4,,,,8,,,11,,7,5,1,1,3,3,90,90,180,80,0,0,1,100,0,0,0,0,0,4,,4,3,3,3,,1,3,2,3,1,1,,,,,2,2,,,,,,,,,,,,,,9998,98,9998,11.36842
14,1,2,1,4,3,2,3,1,3,1,12,0,32000,0,0,,,4000,2,,,,10997.247,10890.772,300,,,260,,,,1,,260,,,,1,,1080,,,1080,,,,1,,4320,,,,1,,,,,,,,,,,,,,,,,,,,1,200,0,0,0,0,0,100,0,50,0,0,,50,0,0,,3,100,0,0,0,2,2,2400,250,70,0,30,300,544,50,1,2,3,,,,7,8,9,,,,4,10,1,1,12,6,60,60,160,110,0,0,1,100,0,0,0,0,0,3,,,3,3,2,,,1,2,2,1,1,,,,,6,1,,,,,,,,,,,,,,9998,98,9998,11.36842
14,1,2,1,4,3,2,6,2,,1,2,0,19834,0,0,,,18000,2,,,,2156.75,832.2,160,,,143,,,,1,,130,,,,1,,472,,,472,,,,1,,1320,,,,1,,,,,,,,,,,,,,,,,,,,2,,90,0,0,0,10,0,0,,,,,,,,,,100,0,0,0,2,3,2150,250,30,2,50,150,724,30,1,2,3,4,,,,8,,,,,4,8,1,1,11,7,120,30,160,70,0,0,1,100,0,0,0,0,0,4,,4,3,3,2,,,3,2,6,1,1,,,,,6,1,,,,,,,,,,,,,,9998,662,,11.36842
14,1,2,1,4,4,2,1,2,,1,4,0,13223,0,0,,,38000,2,,,,4000,2600,,1,,,1,,,1,,,1,,,1,,930,,,930,,,,1,,2600,,,,1,,,,,,,,,,,,,,,,,,,,2,,100,0,0,0,0,0,0,,,,,,,,,,100,0,0,0,2,4,2730,300,70,1,40,0,472,50,1,2,3,4,,,,8,,,,,4,10,1,0,12,6,120,0,160,70,0,0,1,100,0,0,0,0,0,4,,4,3,3,2,,,3,3,5,1,1,,,,,9,1,,,,,,,,,,,,,,9998,662,,11.36842
