"연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","지역별","규모별","조성비","경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액1","무기질비료_인산질_지출액1","무기질비료_가리질_지출액1","무기질비료_복합_지출액1","무기질비료_토양개량제_지출액1","무기질비료_기타_지출액1","유기질비료_퇴구비_지출액1","유기질비료_계분_지출액1","유기질비료_우분_지출액1","유기질비료_돈분_지출액1","유기질비료_기타_지출액1","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","생감 수량_ha당","반건시 수량_ha당","건시 수량_ha당","감말랭이 수량_ha당","건시 환산 소계 수량_ha당","총 생산량(생감 기준)_ha당","생감 기준평가액_ha당","건시 (생감 기준) 소계 평가액_ha당","총 생산액(생감 기준)_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별_시간_ha당","수확 및 운반_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","표고목 눕히기_시간_ha당","표고목 뒤집기_시간_ha당","표고목 벌채_시간_ha당","표고목 세우기_시간_ha당","표고목 폐기_시간_ha당","버섯발생작업_시간_ha당","재배장 소독_시간_ha당","종균접종_시간_ha당","천공작업_시간_ha당","표고세척_시간_ha당","기타_시간_ha당","내급비","소득","부가가치","직접생산비","간접생산비","생산비 합계_ha당","순수익","가중치"
4,0,0,0,251750,0,0,0,0,648060,0,0,37,1,252733,6,0.42,0,0.42,0,0,0.42,0,0.42,0,0,0,0,0,0,0,0.42,0,0.42,0,0,0.42,0,0.42,0,0,0,0,0,0,0,25,2,357.1428571,2142404.762,599404.7619,1543000,0,0,0,599404.7619,0,0,0,0,1543000,0,0,893452.381,534095.2381,0,227547.619,166547.619,0,0,38476.19048,103945.9524,201729.6825,305675.6349,284203.9683,617428.5714,0,617428.5714,5710338.095,0,0,5710338.095,4845136.413,247778.4322,118011.2721,365789.7044,5423.809524,0,0,0,0,5423.809524,8672671.429,0,8672671.429,0,0,0,0,1033.333333,0,0,1033.333333,0,0,18819.04762,0,0,18819.04762,302.3809524,90.47619048,211.9047619,0,0,0,111.9047619,0,414.2857143,0,0,0,0,0,0,0,152.3809524,0,0,0,116.6666667,0,0,0,0,0,61.9047619,0,0,83.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6693556.371,3827535.016,3827535.016,10555474.51,983218.2758,11538692.78,-2866021.355,104.2428571
4,0,0,0,254330,0,0,564440,0,0,0,3910,38,1,238474,6,0.27,0,0.27,0,0,0.27,0,0.27,0,0,0,0,0,0,0,0.27,0,0.27,0,0,0.27,0,0.27,0,0,0,0,0,0,0,23,2,388.8888889,3046962.963,941962.963,2105000,0,0,0,941962.963,0,0,2090518.519,0,0,0,14481.48148,330666.6667,283481.4815,0,0,0,0,0,0,2068991.667,24374.09844,2093365.765,0,568740.7407,0,568740.7407,6418192.593,4385603.704,0,10803796.3,10378554.58,-26713.64182,175748.625,149034.9832,21000,0,0,0,0,21000,28791000,0,28791000,0,0,0,0,2144.444444,0,0,2144.444444,9177.777778,0,0,0,911.1111111,10088.88889,400,0,400,333.3333333,174.0740741,159.2592593,103.7037037,0,837.037037,0,0,0,0,0,0,0,37.03703704,0,166.6666667,507.4074074,22.22222222,0,0,0,0,0,25.92592593,0,0,66.66666667,0,0,0,0,11.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7135968.317,18412445.42,22798049.12,16796747.17,717775.7239,17514522.9,11276477.1,101.5714286
4,0,0,0,258200,0,0,0,0,0,0,0,33,1,231595,6,0.44,0,0.44,0,0,0.44,0,0.44,0,0,0,0,0,0,0,0.44,0,0.44,0,0,0.44,0,0.44,0,0,0,0,0,0,0,29.33333333,1,56.81818182,586818.1818,586818.1818,0,0,0,0,586818.1818,0,0,0,0,0,0,0,55795.45455,96613.63636,0,0,0,0,0,17272.72727,96656.13636,0,96656.13636,1059709.659,87227.27273,0,87227.27273,3333540.909,0,0,3333540.909,2144460.795,151462.7506,49693.99705,201156.7477,572.7272727,0,0,0,0,572.7272727,1013154.545,0,1013154.545,0,0,0,0,988.6363636,0,0,988.6363636,0,0,0,0,0,0,197.7272727,156.8181818,40.90909091,0,0,0,27.27272727,0,225,0,0,0,0,0,0,0,11.36363636,0,36.36363636,72.72727273,50,0,0,0,0,0,27.27272727,0,0,27.27272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3621924.93,-1131306.25,-1131306.25,5478001.705,288384.0204,5766385.725,-4753231.18,53.9375
4,0,0,0,258210,0,0,328160,0,0,0,0,38,2,238474,6,1.33,0,1.33,0,0,1.33,0,1.33,0,0,0,0,0,0,0,0.67,0,0.67,0,0,0.67,0,0.67,0,0,0,0,0,0,0,33.33333333,2,365.6716418,875179.1045,385388.0597,489791.0448,0,0,0,385388.0597,0,0,489791.0448,0,0,0,0,341925.3731,183388.0597,0,0,0,0,0,31522.38806,840058.607,85810.36692,925868.9739,0,254656.7164,0,254656.7164,2877229.851,879440.2985,0,3756670.149,3475798.198,170400.4885,63042.52366,233443.0121,10358.20896,0,0,0,0,10358.20896,13973223.88,0,13973223.88,0,0,0,0,864.1791045,0,0,864.1791045,2641.791045,0,0,0,0,2641.791045,168.6567164,147.761194,20.89552239,59.70149254,59.70149254,0,25.37313433,0,253.7313433,0,0,0,0,0,0,0,55.2238806,0,0,0,46.26865672,0,0,0,0,47.76119403,56.71641791,0,0,47.76119403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3365329.579,10497425.68,11376865.98,6353028.049,488099.7285,6841127.777,7132096.104,46.47368421
4,0,0,0,264660,0,0,0,0,0,0,0,37,1,252733,6,0.37,0,0.37,0,0,0.37,0,0.37,0,0,0,0,0,0,0,0.37,0,0.37,0,0,0.37,0,0.37,0,0,0,0,0,0,0,36,2,297.2972973,715297.2973,715297.2973,0,0,0,0,715297.2973,0,0,0,0,0,0,0,1908837.838,637621.6216,1641054.054,0,0,0,0,61648.64865,1011130.18,92973.54196,1104103.722,296801.3514,1095189.189,0,1095189.189,17980216.22,2166045.946,0,20146262.16,8784143.479,231366.514,305095.2677,536461.7817,18048.64865,0,0,0,0,18048.64865,23484697.3,0,23484697.3,0,0,0,0,1567.567568,0,0,1567.567568,0,0,0,0,0,0,1194.594595,567.5675676,627.027027,172.972973,72.97297297,100,132.4324324,0,1500,0,0,0,0,0,0,0,116.2162162,0,0,1132.432432,59.45945946,0,0,0,0,0,91.89189189,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19611867.19,14700553.82,16866599.76,26764359.7,1631650.971,28396010.67,-4911313.369,104.2428571
4,0,0,0,264660,0,9550,435430,0,0,0,23360,37,2,252733,5,0.71,0.14,0.55,0,0.02,0.67,0.14,0.51,0,0.02,0.04,0,0.04,0,0,0.64,0.14,0.48,0,0.02,0.6,0.14,0.44,0,0.02,0.04,0,0.04,0,0,49.18181818,2,389.0625,1145312.5,428453.125,716859.375,0,0,0,413531.25,0,14921.875,680359.375,0,0,0,36500,530171.875,417828.125,709187.5,0,0,0,0,221765.625,1328301.335,68083.75,1396385.085,466272.3958,530515.625,66578.125,597093.75,22341285.94,199050,0,22540335.94,5405284.23,256294.3413,310609.909,566904.2503,21164.0625,0,0,0,0,21164.0625,30329085.94,0,30329085.94,0,0,0,0,996.875,0,139.21875,1136.09375,2959.375,0,0,0,2726.5625,5685.9375,1445.3125,787.5,657.8125,15.625,6.25,9.375,160.9375,0,1621.875,0,0,0,4.6875,0,0,0,98.4375,0,384.375,890.625,62.5,0,0,0,0,6.25,73.4375,6.25,0,95.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23438705.81,24923801.71,25189429.83,27679992.04,1163998,28843990.04,1485095.894,44.52941176
4,0,0,0,274350,0,0,0,0,0,0,10250,37,1,252733,6,0.49,0,0.49,0,0,0,0,0,0,0,0.49,0,0.49,0,0,0.41,0,0.41,0,0,0,0,0,0,0,0.41,0,0.41,0,0,41.57142857,2,348.7804878,694146.3415,669146.3415,25000,0,0,0,669146.3415,0,0,0,0,0,0,25000,320536.5854,118121.9512,0,0,0,0,0,247268.2927,939308.7398,59042.92683,998351.6667,0,0,1440975.61,1440975.61,2216573.171,752509.7561,0,2969082.927,4824643.203,66148.15059,52842.24659,118990.3972,6970.731707,0,0,0,0,6970.731707,11146200,0,11146200,0,0,0,0,1765.853659,0,0,1765.853659,0,0,0,0,1797.560976,1797.560976,70.73170732,0,70.73170732,51.2195122,51.2195122,0,75.6097561,0,197.5609756,0,0,0,0,0,0,0,34.14634146,0,0,0,31.70731707,0,0,0,0,0,0,0,0,131.7073171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2335563.568,6321556.797,8515042.163,5600240.764,1559966.007,7160206.771,3985993.229,104.2428571
4,0,0,0,277570,0,0,0,0,0,0,20250,37,2,252733,6,0.33,0,0.33,0,0,0.33,0,0.33,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0.3,0,0.3,0,0,0,0,0,0,0,46,2,166.6666667,992733.3333,925233.3333,67500,0,0,0,925233.3333,0,0,0,0,0,0,67500,598100,80333.33333,644433.3333,0,0,0,0,281600,1432783.167,0,1432783.167,0,568700,0,568700,7246946.667,3502703.333,0,10749650,7785419.5,88429.07106,162164.2275,250593.2986,6300,0,0,0,0,6300,9361800,0,9361800,0,0,0,0,4826.666667,0,0,4826.666667,0,0,0,0,4913.333333,4913.333333,590,0,590,210,210,0,43.33333333,16.66666667,860,0,0,0,0,0,0,0,123.3333333,0,123.3333333,370,83.33333333,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8066239.965,1576380.5,5079083.833,15032366.17,819293.2986,15851659.47,-6489859.465,44.52941176
4,0,0,0,282090,0,0,745390,0,0,0,0,38,1,238474,6,0.23,0.06,0.17,0,0,0.23,0.06,0.17,0,0,0,0,0,0,0,0.23,0.06,0.17,0,0,0.23,0.06,0.17,0,0,0,0,0,0,0,27.6,2,391.3043478,4467304.348,1226478.261,3240826.087,0,0,0,1226478.261,0,0,3240826.087,0,0,0,0,549565.2174,33869.56522,0,0,0,0,0,0,424737.8261,0,424737.8261,0,945869.5652,0,945869.5652,10672778.26,3905369.565,0,14578147.83,9619320.522,33330.12828,238490.9765,271821.1048,8217.391304,0,0,0,0,8217.391304,11537217.39,0,11537217.39,0,0,0,0,2521.73913,0,0,2521.73913,15391.30435,0,0,0,0,15391.30435,708.6956522,708.6956522,0,273.9130435,221.7391304,52.17391304,0,0,982.6086957,0,0,0,0,0,0,0,69.56521739,0,200,334.7826087,113.0434783,0,0,0,0,43.47826087,65.2173913,0,0,156.5217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11890468.93,1917896.87,5823266.435,20292098.78,1217690.67,21509789.45,-9972572.061,101.5714286
4,0,0,0,284030,0,15160,0,0,0,0,17870,33,2,231595,6,0.78,0,0.78,0,0,0.78,0,0.78,0,0,0,0,0,0,0,0.26,0,0.26,0,0,0.26,0,0.26,0,0,0,0,0,0,0,25.375,2,273.0769231,1219461.538,1150730.769,68730.76923,0,0,0,1092423.077,0,58307.69231,0,0,0,0,68730.76923,738846.1538,801192.3077,0,0,1386653.846,0,0,150269.2308,746739.1026,277572.4038,1024311.506,322803.8462,3117076.923,0,3117076.923,14684134.62,3179007.692,0,17863142.31,9054141.122,438225.3161,269238.7194,707464.0355,0,0,1923.076923,0,7596.153846,7596.153846,0,11538557.69,11538557.69,0,0,0,0,2226.923077,0,484.6153846,2711.538462,0,0,0,0,4723.076923,4723.076923,823.0769231,392.3076923,430.7692308,234.6153846,138.4615385,96.15384615,219.2307692,0,1276.923077,0,0,0,0,0,0,0,303.8461538,0,0,480.7692308,188.4615385,0,0,0,0,0,76.92307692,0,0,226.9230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18508675.57,2484416.571,5663424.263,23738275.74,3824540.959,27562816.7,-16024259,26.75
4,0,0,0,284030,0,4150,412540,0,0,0,0,35,1,255069,6,0.49,0.49,0,0,0,0.49,0.49,0,0,0,0,0,0,0,0,0.44,0.44,0,0,0,0.44,0.44,0,0,0,0,0,0,0,0,39.75,2,179.5454545,1592545.455,654954.5455,937590.9091,0,0,0,645522.7273,0,9431.818182,937590.9091,0,0,0,0,502272.7273,254454.5455,0,0,0,0,0,163181.8182,830510.6629,24757.77273,855268.4356,298288.6364,2384727.273,0,2384727.273,3914425,1028984.091,0,4943409.091,4950064.708,209063.7899,90588.74318,299652.5331,0,0,650,0,2567.5,2567.5,0,4865412.5,4865412.5,0,0,0,0,1315.909091,0,3.409090909,1319.318182,8043.181818,0,0,0,0,8043.181818,163.6363636,163.6363636,0,77.27272727,43.18181818,34.09090909,75,0,315.9090909,0,0,0,0,0,0,0,70.45454545,0,25,122.7272727,54.54545455,0,0,0,0,0,0,0,0,43.18181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6598804.806,-84652.20833,944331.8826,8864489.708,2684379.806,11548869.51,-6683457.014,66.3
4,0,0,0,284030,0,6220,0,0,0,0,0,99,1,239968,6,0.4,0,0.4,0,0,0.4,0,0.4,0,0,0,0,0,0,0,0.4,0,0.4,0,0,0.4,0,0.4,0,0,0,0,0,0,0,30,2,250,725625,725625,0,0,0,0,710075,0,15550,0,0,0,0,0,161825,132825,0,0,72625,0,0,63350,303175.5,145245.45,448420.95,880736.875,2104225,0,2104225,9894292.5,344182.5,0,10238475,3069558.325,299253.8965,138445.9088,437699.8052,0,0,2142.5,0,8462.875,8462.875,0,12296557.38,12296557.38,0,0,0,0,1447.5,0,3.5,1451,0,0,0,0,0,0,605,340,265,22.5,22.5,0,95,0,722.5,0,0,0,0,0,0,37.5,55,0,0,505,15,0,0,0,0,0,40,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12436217.31,9226999.05,9571181.55,12963850.83,2541924.805,15505775.63,-3209218.255,226.1111111
4,0,0,0,305980,0,4150,773520,0,0,0,13660,37,2,252733,6,0.64,0,0.64,0,0,0.64,0,0.64,0,0,0,0,0,0,0,0.57,0,0.57,0,0,0.57,0,0.57,0,0,0,0,0,0,0,28.16666667,2,345.6140351,1925105.263,544087.7193,1381017.544,0,0,0,536807.0175,0,7280.701754,1357052.632,0,0,0,23964.91228,598929.8246,176596.4912,1389947.368,0,0,0,3132087.719,237140.3509,713230.9942,297285.9064,1010516.901,327208.7719,1143403.509,0,1143403.509,22502008.77,4562263.158,0,27064271.93,13612528.85,303558.6662,419467.5592,723026.2254,11870.17544,0,0,1878.947368,5693.210526,17563.38596,23386228.07,7776925.579,31163153.65,0,0,0,0,1321.052632,0,5.263157895,1326.315789,7761.403509,0,0,0,1724.561404,9485.964912,1540.350877,985.9649123,554.3859649,298.245614,298.245614,0,82.45614035,0,1921.052632,0,0,0,0,0,0,0,68.42105263,0,84.21052632,1098.245614,75.43859649,0,0,96.49122807,0,0,200,0,0,129.8245614,0,0,0,0,168.4210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24368438.51,17550624.8,22112887.96,36114537.62,1866429.734,37980967.35,-6817813.705,44.52941176
4,0,0,0,307270,160000,0,309410,0,0,0,0,37,1,252733,6,0.69,0,0.69,0,0,0.51,0,0.51,0,0,0.18,0,0.18,0,0,0.48,0,0.48,0,0,0.3,0,0.3,0,0,0.18,0,0.18,0,0,38,2,222.9166667,1618083.333,973479.1667,644604.1667,0,0,0,640145.8333,333333.3333,0,644604.1667,0,0,0,0,470875,296645.8333,1864395.833,0,0,0,3938729.167,140812.5,1455560.694,148642.885,1604203.579,0,817520.8333,522729.1667,1340250,21361556.25,5288754.167,0,26650310.42,15997961.58,218608.4167,425005.2028,643613.6195,15933.33333,0,0,0,0,15933.33333,25553195.83,0,25553195.83,0,0,0,0,1689.583333,1666.666667,0,3356.25,3687.5,0,0,0,0,3687.5,1414.583333,716.6666667,697.9166667,347.9166667,347.9166667,0,145.8333333,0,1908.333333,0,0,0,0,0,0,0,135.4166667,0,145.8333333,947.9166667,89.58333333,0,0,0,0,0,0,0,0,108.3333333,0,0,0,0,481.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22822690.7,9555234.254,15366717.59,36836788.66,1983863.62,38820652.28,-13267456.45,104.2428571
4,0,0,0,309850,0,0,0,0,185160,0,9530,37,1,252733,6,0.35,0,0.35,0,0,0.35,0,0.35,0,0,0,0,0,0,0,0.35,0,0.35,0,0,0.35,0,0.35,0,0,0,0,0,0,0,46,2,242.8571429,1441542.857,885285.7143,556257.1429,0,0,0,885285.7143,0,0,0,0,529028.5714,0,27228.57143,618628.5714,295514.2857,862714.2857,0,0,0,0,72400,563694.381,196572.6316,760267.0125,0,633714.2857,0,633714.2857,12823717.14,677008.5714,0,13500725.71,4980808.584,193639.0282,204017.0374,397656.0656,9360,0,0,0,0,9360,10820160,0,10820160,0,0,0,0,1654.285714,0,0,1654.285714,0,0,3225.714286,0,2105.714286,5331.428571,865.7142857,411.4285714,454.2857143,45.71428571,45.71428571,0,80,0,991.4285714,0,0,0,0,0,0,0,48.57142857,0,188.5714286,614.2857143,28.57142857,0,0,0,0,0,0,0,0,111.4285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13855087.49,5839351.416,6516359.987,17804525.73,1031370.351,18835896.08,-8015736.078,104.2428571
4,0,0,0,327920,0,0,646940,0,0,0,0,38,1,238474,6,0.4,0.1,0.3,0,0,0.4,0.1,0.3,0,0,0,0,0,0,0,0.4,0.1,0.3,0,0,0.4,0.1,0.3,0,0,0,0,0,0,0,26,2,525,2437150,819800,1617350,0,0,0,819800,0,0,1617350,0,0,0,0,715750,262225,3419025,0,0,0,0,0,198958.4167,39815.06579,238773.4825,0,426575,0,426575,13067662.5,6817932.5,0,19885595,14129329.98,54783.03353,324644.9018,379427.9353,16852.5,0,0,0,0,16852.5,23325277.5,0,23325277.5,0,0,0,0,1447.5,0,0,1447.5,8847.5,0,0,0,0,8847.5,840,412.5,427.5,517.5,267.5,250,112.5,0,1470,0,0,0,0,0,0,0,65,0,382.5,792.5,105,0,0,0,0,30,0,0,0,82.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13873665.44,9195947.518,16013880.02,27196992.48,806002.9353,28002995.42,-4677717.918,101.5714286
4,0,0,0,329210,0,6230,0,0,0,0,10250,37,1,252733,6,0.46,0,0.46,0,0,0.46,0,0.46,0,0,0,0,0,0,0,0.39,0,0.39,0,0,0.39,0,0.39,0,0,0,0,0,0,0,43,2,269.2307692,886384.6154,860102.5641,26282.05128,0,0,0,844128.2051,0,15974.35897,0,0,0,0,26282.05128,652538.4615,461230.7692,766102.5641,122538.4615,0,0,1625615.385,136461.5385,870399.4017,308720.0742,1179119.476,0,1292717.949,0,1292717.949,25587058.97,0,0,25587058.97,6082724.271,348331.7084,367390.8588,715722.5672,20192.30769,0,0,0,0,20192.30769,25691884.62,0,25691884.62,0,0,0,0,2228.205128,0,11.53846154,2239.74359,0,0,0,0,1889.74359,1889.74359,1600,846.1538462,753.8461538,0,0,0,235.8974359,0,1835.897436,0,0,0,0,0,0,0,84.61538462,0,200,705.1282051,110.2564103,0,0,20.51282051,0,0,51.28205128,0,0,228.2051282,0,0,0,0,435.8974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27595499.49,19609160.34,19609160.34,31669783.25,2008440.516,33678223.76,-7986339.146,104.2428571
4,0,0,0,335670,0,0,0,0,0,0,14300,37,1,252733,5,0.33,0,0.33,0,0,0.33,0,0.33,0,0,0,0,0,0,0,0.33,0,0.33,0,0,0.33,0,0.33,0,0,0,0,0,0,0,27.5,2,242.4242424,1060515.152,1017181.818,43333.33333,0,0,0,1017181.818,0,0,0,0,0,0,43333.33333,817818.1818,940757.5758,0,0,0,0,0,0,135765.6566,104243.1419,240008.7985,0,775484.8485,0,775484.8485,15422069.7,0,0,15422069.7,3311832.708,111756.2409,221630.1014,333386.3423,21190.90909,0,0,0,0,21190.90909,31489690.91,0,31489690.91,0,0,0,0,1754.545455,0,0,1754.545455,0,0,0,0,6700,6700,939.3939394,496.969697,442.4242424,0,0,0,160.6060606,0,1100,0,0,0,0,0,0,0,148.4848485,0,124.2424242,490.9090909,100,0,0,0,0,0,21.21212121,0,0,215.1515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16530940.89,28177858.2,28177858.2,18733902.4,1108871.191,19842773.6,11646917.31,104.2428571
4,0,0,0,335670,0,0,0,0,0,0,14300,37,2,252733,5,0.66,0,0.66,0,0,0.66,0,0.66,0,0,0,0,0,0,0,0.66,0,0.66,0,0,0.66,0,0.66,0,0,0,0,0,0,0,21.25,2,189.3939394,530257.5758,508590.9091,21666.66667,0,0,0,508590.9091,0,0,0,0,0,0,21666.66667,759651.5152,463333.3333,0,0,0,0,0,0,200381.7929,320933.649,521315.4419,18085.68182,775515.1515,0,775515.1515,5972415.152,154646.9697,0,6127062.121,2700023.518,336056.6375,95745.70023,431802.3377,15777.27273,0,0,0,0,15777.27273,25227859.09,0,25227859.09,0,0,0,0,1096.969697,0,0,1096.969697,0,0,0,0,3350,3350,333.3333333,122.7272727,210.6060606,10.60606061,10.60606061,0,100,0,443.9393939,0,0,0,0,0,0,0,106.0606061,0,0,0,24.24242424,0,0,46.96969697,0,0,69.6969697,0,0,196.969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7179732.641,22527835.57,22682482.54,8672438.669,1207317.489,9879756.158,15348102.93,44.52941176
4,0,0,0,335670,0,0,0,0,0,0,39710,37,3,252733,6,0.99,0,0.99,0,0,0.99,0,0.99,0,0,0,0,0,0,0,0.99,0,0.99,0,0,0.99,0,0.99,0,0,0,0,0,0,0,33,2,342.4242424,379171.7172,339060.6061,40111.11111,0,0,0,339060.6061,0,0,0,0,0,0,40111.11111,775010.101,355909.0909,0,0,92404.0404,0,0,16323.23232,73599.27609,76536.01382,150135.2899,180857.0707,861686.8687,0,861686.8687,5625711.111,344681.8182,0,5970392.929,2547225.361,103332.8812,92208.915,195541.7962,9203.030303,0,0,0,0,9203.030303,14715645.45,0,14715645.45,0,0,0,0,584.8484848,0,0,584.8484848,0,0,0,0,6204.040404,6204.040404,290.9090909,94.94949495,195.959596,23.23232323,23.23232323,0,111.1111111,0,425.2525253,0,0,0,0,0,0,0,128.2828283,0,0,0,21.21212121,0,0,47.47474747,0,0,46.46464646,0,0,181.8181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6682939.776,12168420.09,12513101.91,8172936.472,1057228.665,9230165.137,5485480.318,35.73333333
4,0,0,0,335670,0,0,0,0,925810,0,0,37,2,252733,6,0.67,0,0.67,0,0,0.67,0,0.67,0,0,0,0,0,0,0,0.67,0,0.67,0,0,0.67,0,0.67,0,0,0,0,0,0,0,25,2,268.6567164,1882805.97,501000,1381805.97,0,0,0,501000,0,0,0,0,1381805.97,0,0,814865.6716,427343.2836,0,0,0,0,0,24119.40299,68378.00995,102687.2742,171065.2841,0,840328.3582,0,840328.3582,5831976.119,152338.806,0,5984314.925,3725271.418,97680.16026,110971.4084,208651.5687,14571.64179,0,0,0,0,14571.64179,23300055.22,0,23300055.22,0,0,0,0,864.1791045,0,0,864.1791045,0,0,16853.73134,0,0,16853.73134,316.4179104,113.4328358,202.9850746,10.44776119,10.44776119,0,104.4776119,0,431.3432836,0,0,0,0,0,0,0,97.01492537,0,0,0,49.25373134,0,0,0,0,0,68.65671642,0,0,216.4179104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6880956.046,19574783.81,19727122.61,9557247.538,1048979.927,10606227.46,12693827.76,44.52941176
4,0,0,0,335680,0,0,0,0,0,0,19060,37,1,252733,6,0.51,0,0.51,0,0,0.51,0,0.51,0,0,0,0,0,0,0,0.34,0,0.34,0,0,0.34,0,0.34,0,0,0,0,0,0,0,20,2,223.5294118,1043352.941,987294.1176,56058.82353,0,0,0,987294.1176,0,0,0,0,0,0,56058.82353,970764.7059,745617.6471,0,0,0,0,0,0,111461.6422,202354.3344,313815.9765,0,802882.3529,0,802882.3529,17399238.24,300197.0588,0,17699435.29,3626481.329,189764.8842,248578.9226,438343.8069,6967.647059,0,0,0,0,6967.647059,10353923.53,0,10353923.53,0,0,0,0,1705.882353,0,0,1705.882353,0,0,0,0,8673.529412,8673.529412,1152.941176,558.8235294,594.1176471,20.58823529,20.58823529,0,129.4117647,0,1302.941176,0,0,0,0,0,0,0,161.7647059,0,114.7058824,608.8235294,23.52941176,0,0,58.82352941,0,0,94.11764706,0,0,241.1764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18640464.4,6727442.2,7027639.259,21025719.56,1241226.16,22266945.72,-11913022.2,104.2428571
