"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","생감 수량_ha당","반건시 수량_ha당","건시 수량_ha당","감말랭이 수량_ha당","건시 환산 소계 수량_ha당","총 생산량(생감 기준)_ha당","생감 기준평가액_ha당","건시 (생감 기준) 소계 평가액_ha당","총 생산액(생감 기준)_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별_시간_ha당","수확 및 운반_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","골목 눕히기_시간_ha당","골목 뒤집기_시간_ha당","골목 벌채_시간_ha당","골목 세우기_시간_ha당","골목 폐기_시간_ha당","버섯발생작업_시간_ha당","재배장 소독_시간_ha당","종균접종_시간_ha당","천공작업_시간_ha당","표고세척_시간_ha당","기타_시간_ha당","내급비","소득","부가가치","직접생산비","간접생산비","생산비 합계_ha당","순수익","가중치"
4,0,0,0,237600,0,0,0,0,154000,0,198400,37,1,266599,6,0.53,0,0.53,0,0,0.53,0,0.53,0,0,0,0,0,0,0,0.4,0,0.4,0,0,0.4,0,0.4,0,0,0,0,0,0,0,35.5,2,312.5,1475000,594000,881000,0,0,0,594000,0,0,0,0,385000,0,496000,559500,253500,2672000,0,0,0,0,0,387716.666666667,144620,532336.666666667,0,864000,0,864000,7308150,6494922.5,0,13803072.5,12253858.1666667,114846.847,232662.099,347508.946,14260,0,0,0,0,14260,16256400,0,16256400,0,0,0,0,1305,0,0,1305,0,0,3125,0,1440,4565,380,0,380,365,365,0,95,0,840,0,0,0,0,0,0,0,75,0,150,432.5,50,0,0,0,0,0,37.5,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8519658.946,4002541.83333333,10497464.3333333,19562008.1666667,1211508.946,20773517.1126667,-4517117.11266667,93.5512820512821
4,0,0,0,237600,0,0,0,0,462000,0,248000,37,1,266599,6,0.56,0,0.56,0,0,0.56,0,0.56,0,0,0,0,0,0,0,0.26,0,0.26,0,0,0.26,0,0.26,0,0,0,0,0,0,0,48,2,500,3644615.38461538,913846.153846154,2730769.23076923,0,0,0,913846.153846154,0,0,0,0,1776923.07692308,0,953846.153846154,1285000,495000,15750000,0,0,0,0,60769.2307692308,409326.282051282,197619.686234818,606945.9682861,0,470769.230769231,0,470769.230769231,21146746.1538462,8828153.84615385,0,29974900,30937083.4298246,225947.108728408,635007.529230769,860954.637959177,27946.1538461538,0,0,0,0,27946.1538461538,47787923.0769231,0,47787923.0769231,0,0,0,0,2007.69230769231,0,0,2007.69230769231,0,0,14423.0769230769,0,2769.23076923077,17192.3076923077,1023.07692307692,569.230769230769,453.846153846154,496.153846153846,496.153846153846,0,219.230769230769,0,1738.46153846154,0,0,0,0,0,0,0,103.846153846154,0,346.153846153846,915.384615384615,96.1538461538461,0,0,0,0,0,88.4615384615385,0,188.461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22478470.0225746,16850839.6470985,25678993.4932524,52083829.5836707,1331723.86872841,53415553.4523991,-5627630.37547605,93.5512820512821
4,0,0,0,248400,0,0,0,474000,0,0,0,38,2,251309,6,0.62,0,0.62,0,0,0.62,0,0.62,0,0,0,0,0,0,0,0.62,0,0.62,0,0,0.62,0,0.62,0,0,0,0,0,0,0,33.6666666666667,1,282.258064516129,1165161.29032258,400645.161290323,764516.129032258,0,0,0,400645.161290323,0,0,0,764516.129032258,0,0,0,907580.64516129,414677.419354839,3945483.87096774,0,0,0,1316129.03225806,660483.870967742,233870.967741935,1127334.46519525,1361205.43293718,0,232258.064516129,0,232258.064516129,17939870.9677419,0,0,17939870.9677419,10022030.5619694,961588.421052632,326732.4,1288320.82105263,16432.2580645161,0,0,0,0,16432.2580645161,19924112.9032258,0,19924112.9032258,0,0,0,0,420.967741935484,0,0,420.967741935484,0,4014.51612903226,0,0,0,4014.51612903226,970.967741935484,535.483870967742,435.483870967742,0,0,0,108.064516129032,0,1079.03225806452,0,0,0,0,0,0,0,83.8709677419355,0,245.161290322581,583.870967741935,45.1612903225806,0,0,0,0,61.2903225806452,0,0,59.6774193548387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19460449.8533107,9902082.34125637,9902082.34125637,27961901.5297114,1520578.88556876,29482480.4152801,-9558367.51205433,42.0476190476191
4,0,0,0,252000,0,0,0,0,0,0,0,37,3,266599,6,1.35,0,1.35,0,0,1.35,0,1.35,0,0,0,0,0,0,0,1.35,0,1.35,0,0,1.35,0,1.35,0,0,0,0,0,0,0,28.5454545454545,2,451.851851851852,186666.666666667,186666.666666667,0,0,0,0,186666.666666667,0,0,0,0,0,0,0,849037.037037037,321259.259259259,4389925.92592593,0,44444.4444444444,0,0,140000,358740.740740741,171801.448064606,530542.188805347,121728.395061728,1268000,0,1268000,5067905.18518518,7719400,0,12787305.1851852,14569602.9172004,217259.079796528,232111.11762963,449370.197426158,25225.1851851852,0,0,0,0,25225.1851851852,32288237.037037,0,32288237.037037,0,0,0,0,322.222222222222,0,0,322.222222222222,0,0,0,0,0,0,193.333333333333,100,93.3333333333333,457.037037037037,259.259259259259,197.777777777778,91.8518518518518,0,742.222222222222,0,0,0,0,0,0,0,33.3333333333333,0,0,657.777777777778,19.2592592592593,0,0,0,0,0,0,0,27.4074074074074,0,0,0,4.44444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6785275.38261134,17718634.1198366,25438034.1198366,19637508.1023856,1717370.19742616,21354878.2998117,10933358.7372253,44.6666666666667
4,0,0,0,25900,0,0,210700,0,0,0,0,36,1,261128,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.17,0,0,0.17,0,0.17,0,0,0.17,0,0,0,0,0,0,34,2,411.764705882353,1391764.70588235,152352.941176471,1239411.76470588,0,0,0,152352.941176471,0,0,1239411.76470588,0,0,0,0,1028235.29411765,1105882.35294118,0,0,17647.0588235294,0,0,0,1097456.8627451,0,1097456.8627451,2174019.60784314,635294.117647059,0,635294.117647059,25126817.6470588,0,0,25126817.6470588,7076133.88235294,292971.923686275,355512.303529412,648484.227215686,9588.23529411765,0,0,900,2727,12315.2352941176,11314117.6470588,8235540,19549657.6470588,0,0,0,0,305.882352941176,0,0,305.882352941176,10000,0,0,0,0,10000,947.058823529412,435.294117647059,511.764705882353,0,0,0,482.352941176471,0,1429.41176470588,0,0,0,0,0,0,0,205.882352941176,0,141.176470588235,582.35294117647,100,0,0,0,0,0,129.411764705882,0,270.588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26410595.9919216,12473523.7647059,12473523.7647059,32202951.5294118,1283778.34486275,33486729.8742745,-13937072.2272157,90.8205128205128
4,0,0,0,25900,0,0,78400,0,0,0,0,37,1,266599,5,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,37,2,400,1043000,259000,784000,0,0,0,259000,0,0,784000,0,0,0,0,1629000,1741000,910000,0,575000,0,0,0,114510,15223.6842105263,129733.684210526,0,0,1751000,1751000,25520880,0,0,25520880,8045332.68421053,28735.6373052632,389594.112,418329.749305263,26080,0,0,0,0,26080,37294400,0,37294400,0,0,0,0,520,0,0,520,3400,0,0,0,0,3400,1210,550,660,0,0,0,310,0,1520,0,0,0,0,0,0,0,250,0,120,690,50,0,0,0,0,0,90,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25939209.7493053,29249067.3157895,31000067.3157895,31815212.6842105,2169329.74930526,33984542.4335158,3309857.56648421,93.5512820512821
4,0,0,0,259200,0,0,842800,0,0,0,0,36,2,261128,6,0.58,0,0.38,0.2,0,0.58,0,0.38,0.2,0,0,0,0,0,0,0.55,0,0.35,0.2,0,0.55,0,0.35,0.2,0,0,0,0,0,0,30,2,310.909090909091,2003636.36363636,471272.727272727,1532363.63636364,0,0,0,471272.727272727,0,0,1532363.63636364,0,0,0,0,348727.272727273,420363.636363636,364000,0,16363.6363636364,0,0,435272.727272727,700007.575757576,174145.636363636,874153.212121212,246363.636363636,1309090.90909091,0,1309090.90909091,9470329.09090909,2140000,120000,11730329.0909091,7132126.72094578,249723.443384242,189951.789818182,439675.233202424,11112.7272727273,0,0,556.363636363636,1685.78181818182,12798.5090909091,10779345.4545455,5091061.09090909,15870406.5454545,0,0,0,0,949.090909090909,0,0,949.090909090909,12363.6363636364,0,0,0,0,12363.6363636364,330.909090909091,125.454545454545,205.454545454545,152.727272727273,76.3636363636364,76.3636363636364,212.727272727273,0,696.363636363636,0,0,0,0,0,0,0,120,0,90.9090909090909,147.272727272727,0,0,0,0,0,0,167.272727272727,0,143.636363636364,0,0,0,27.2727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11316976.9971051,8738279.82450877,10900398.0606061,16700337.5757576,1748766.14229333,18449103.7180509,-2578697.17259637,55.2666666666667
4,0,0,0,270000,0,0,333200,0,0,0,964100,38,3,251309,6,1.98,0.66,1.32,0,0,1.98,0.66,1.32,0,0,0,0,0,0,0,1.98,0.66,1.32,0,0,1.98,0.66,1.32,0,0,0,0,0,0,0,37,2,282.828282828283,791565.656565657,136363.636363636,655202.02020202,0,0,0,136363.636363636,0,0,168282.828282828,0,0,0,486919.191919192,238080.808080808,112727.272727273,865858.585858586,0,3787.87878787879,0,152525.252525253,114545.454545455,167457.912457912,0,167457.912457912,0,136363.636363636,0,136363.636363636,6309148.98989899,0,0,6309148.98989899,2697857.82154882,2917.96632996633,106494.174747475,109412.141077441,15867.6767676768,0,0,0,0,15867.6767676768,16842343.4343434,0,16842343.4343434,0,0,0,0,131.818181818182,0,0,131.818181818182,1717.17171717172,0,0,0,1163.63636363636,2880.80808080808,330.808080808081,173.232323232323,157.575757575758,0,0,0,47.979797979798,0,378.787878787879,0,0,0,0,0,0,0,41.9191919191919,0,78.7878787878788,187.373737373737,14.1414141414141,0,0,0,0,0,26.7676767676768,0,29.7979797979798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554924.76734007,14144485.6127946,14144485.6127946,9007006.81144781,245775.777441077,9252782.58888889,7589560.84545455,53.6
4,0,0,0,277200,0,0,0,0,246400,0,248000,37,1,266599,6,0.34,0,0.34,0,0,0.24,0,0.24,0,0,0.1,0,0.1,0,0,0.34,0,0.34,0,0,0.24,0,0.24,0,0,0.1,0,0.1,0,0,40.5,2,411.764705882353,2269411.76470588,815294.117647059,1454117.64705882,0,0,0,815294.117647059,0,0,0,0,724705.882352941,0,729411.764705882,581176.470588235,328823.529411765,2450000,0,0,0,0,0,619981.37254902,179094.427244582,799075.799793602,0,349411.764705882,360588.235294118,710000,16443652.9411765,387011.764705882,0,16830664.7058824,7442686.56449948,184301.1449742,278504.948235294,462806.093209494,28867.6470588235,0,0,0,0,28867.6470588235,22805441.1764706,0,22805441.1764706,0,0,0,0,1791.17647058824,0,0,1791.17647058824,0,0,5882.35294117647,0,2117.64705882353,8000,844.117647058823,450,394.117647058823,23.5294117647059,23.5294117647059,0,138.235294117647,0,1005.88235294118,0,0,0,0,0,0,0,73.5294117647059,0,176.470588235294,520.588235294118,73.5294117647059,0,0,0,0,0,44.1176470588235,0,117.647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17255870.7990918,15362754.6119711,16110354.6119711,23525751.2703818,1172806.09320949,24698557.3635913,-1893116.18712075,93.5512820512821
4,0,0,0,280800,0,210000,323400,0,0,0,0,33,2,244300,5,3.25,0.24,0.36,1.65,1,3.25,0.24,0.36,1.65,1,0,0,0,0,0,0.59,0.05,0.36,0.08,0.1,0.59,0.05,0.36,0.08,0.1,0,0,0,0,0,41.5,2,159.322033898305,1380000,831864.406779661,548135.593220339,0,0,0,475932.20338983,0,355932.20338983,548135.593220339,0,0,0,0,744915.254237288,148305.084745763,0,0,0,1701694.91525424,0,37457.6271186441,258214.689265537,11235.727029438,269450.416294975,0,1601694.91525424,0,1601694.91525424,1903900,7257413.55932203,35593.220338983,9196906.77966102,11811733.1105162,41534.1766458519,163795.06779661,205329.244442462,0,0,5118.64406779661,0,20218.6440677966,20218.6440677966,0,63890915.2542373,63890915.2542373,0,0,0,0,442.372881355932,0,5932.20338983051,6374.57627118644,4322.03389830508,0,0,0,0,4322.03389830508,127.118644067797,8.47457627118644,118.64406779661,308.474576271186,211.864406779661,96.6101694915254,6.77966101694915,86.4406779661017,528.813559322034,0,0,0,0,0,0,0,64.4067796610169,0,0,283.050847457627,100,0,0,0,0,0,0,0,81.3559322033898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3718321.12649241,52079182.1437211,61066486.8718406,13723030.0773119,1807024.1596967,15530054.2370086,48360861.0172287,23.7777777777778
4,0,0,0,283700,0,0,0,0,0,0,0,37,1,266599,6,0.37,0,0.37,0,0,0.37,0,0.37,0,0,0,0,0,0,0,0.37,0,0.37,0,0,0.37,0,0.37,0,0,0,0,0,0,0,38,2,297.297297297297,766756.756756757,766756.756756757,0,0,0,0,766756.756756757,0,0,0,0,0,0,0,2894864.86486486,583513.513513513,0,0,0,0,0,85135.1351351351,1173324.32432432,88549.0753911807,1261873.39971551,604144.144144144,1155405.40540541,0,1155405.40540541,16334710.8108108,0,0,16334710.8108108,6462886.81412992,274301.943973447,256245.765405405,530547.709378853,16602.7027027027,0,0,0,0,16602.7027027027,19757216.2162162,0,19757216.2162162,0,0,0,0,1362.16216216216,0,0,1362.16216216216,0,0,0,0,0,0,840.540540540541,445.945945945946,394.594594594595,0,0,0,129.72972972973,0,970.27027027027,0,0,0,0,0,0,0,78.3783783783784,0,0,764.864864864865,51.3513513513514,0,0,0,0,0,0,29.7297297297297,45.9459459459459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18020663.9255951,13294329.4020863,13294329.4020863,22797597.6249407,1685953.11478426,24483550.739725,-4726334.52350877,93.5512820512821
4,0,0,0,283700,0,0,0,0,677600,0,0,38,1,251309,6,0.48,0.39,0.09,0,0,0.48,0.39,0.09,0,0,0,0,0,0,0,0.38,0.29,0.09,0,0,0.38,0.29,0.09,0,0,0,0,0,0,0,19.3333333333333,2,1484.21052631579,2529736.84210526,746578.947368421,1783157.89473684,0,0,0,746578.947368421,0,0,0,0,1783157.89473684,0,0,917105.263157895,211315.789473684,4830789.47368421,0,0,0,0,116052.631578947,879259.649122807,70986.8421052632,950246.49122807,0,2673947.36842105,0,2673947.36842105,34000552.6315789,6980315.78947368,0,40980868.4210526,16786871.2807018,81797.4832280702,614864.768421053,696662.251649123,28034.2105263158,0,0,0,0,28034.2105263158,32082815.7894737,0,32082815.7894737,0,0,0,0,915.789473684211,0,0,915.789473684211,0,0,65789.4736842105,0,0,65789.4736842105,1973.68421052632,1402.63157894737,571.052631578947,426.315789473684,247.368421052632,178.947368421053,68.4210526315789,0,2468.42105263158,0,0,0,0,0,0,0,126.315789473684,0,213.157894736842,1531.57894736842,155.263157894737,0,0,52.6315789473684,0,0,360.526315789474,0,28.9473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37371162.2516491,15295944.5087719,22276260.2982456,50787423.9122807,3370609.62007018,54158033.5323509,-22075217.7428772,114.677419354839
4,0,0,0,28800,0,0,357700,0,0,0,0,35,1,268798,5,0.4,0,0.4,0,0,0.4,0,0.4,0,0,0,0,0,0,0,0.4,0,0.4,0,0,0.4,0,0.4,0,0,0,0,0,0,0,13,2,200,966250,72000,894250,0,0,0,72000,0,0,894250,0,0,0,0,146250,98750,0,0,5000,0,0,0,717266.666666667,83000,800266.666666667,0,360000,0,360000,749000,1770120,0,2519120,4055434.66666667,135526.378666667,46318.588,181844.966666667,0,0,4180,0,16511,16511,0,52174760,52174760,0,0,0,0,87.5,0,0,87.5,7225,0,0,0,0,7225,0,0,0,80,80,0,35,17.5,132.5,0,0,0,0,0,0,0,17.5,0,0,35,45,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290844.96666667,48119325.3333333,49889445.3333333,4804434.66666667,541844.966666667,5346279.63333333,46828480.3666667,73.6666666666667
4,0,0,0,288000,0,0,0,0,0,0,1608900,38,1,251309,6,0.49,0,0.49,0,0,0.49,0,0.49,0,0,0,0,0,0,0,0.49,0,0.49,0,0,0.49,0,0.49,0,0,0,0,0,0,0,44,1,297.959183673469,3871224.48979592,587755.102040816,3283469.3877551,0,0,0,587755.102040816,0,0,0,0,0,0,3283469.3877551,791224.489795918,877959.183673469,6083061.2244898,65510.2040816327,0,0,1748979.59183673,874285.714285714,798979.591836735,0,798979.591836735,0,257142.857142857,0,257142.857142857,29209179.5918367,134269.387755102,0,29343448.9795918,15496802.877551,48802.8571428571,541330.604081633,590133.46122449,26820.4081632653,0,0,0,0,26820.4081632653,34546346.9387755,0,34546346.9387755,0,0,0,0,567.34693877551,0,0,567.34693877551,0,0,0,0,8816.32653061224,8816.32653061224,1716.32653061224,912.244897959184,804.081632653061,8.16326530612245,8.16326530612245,0,77.5510204081633,0,1802.04081632653,0,0,0,0,0,0,0,146.938775510204,0,440.816326530612,1010.20408163265,108.163265306122,0,0,0,0,0,0,0,95.9183673469388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30056455.9102041,19049544.0612245,19183813.4489796,44705982.4693878,847276.318367347,45553258.7877551,-11006911.8489796,114.677419354839
4,0,0,0,288000,0,0,0,0,404300,0,0,38,1,251309,6,0.43,0.43,0,0,0,0.43,0.43,0,0,0,0,0,0,0,0,0.43,0.43,0,0,0,0.43,0.43,0,0,0,0,0,0,0,0,35,1,1395.3488372093,1610000,669767.441860465,940232.558139535,0,0,0,669767.441860465,0,0,0,0,940232.558139535,0,0,462093.023255814,348139.534883721,0,0,40697.6744186046,0,0,117209.302325581,977906.976744186,77209.3023255814,1055116.27906977,0,1506976.74418605,0,1506976.74418605,10899927.9069767,0,0,10899927.9069767,3884564.81395349,126409.829457364,167128.03627907,293537.865736434,12490.6976744186,0,0,0,0,12490.6976744186,15238651.1627907,0,15238651.1627907,0,0,0,0,809.302325581395,0,0,809.302325581395,0,0,8720.93023255814,0,0,8720.93023255814,362.790697674419,281.395348837209,81.3953488372093,0,0,0,232.558139534884,0,595.348837209302,0,0,0,0,0,0,0,65.1162790697674,0,32.5581395348837,81.3953488372093,18.6046511627907,0,0,0,0,0,195.348837209302,0,137.209302325581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.1162790697674,12700442.5168992,11354086.3488372,11354086.3488372,14784492.7209302,1800514.60992248,16585007.3308527,-1346356.16806201,114.677419354839
4,0,0,0,297400,0,0,215600,0,0,0,0,33,1,244300,5,1.12,0,0.91,0.17,0.04,0.92,0,0.71,0.17,0.04,0.2,0,0.2,0,0,0.16,0,0.11,0.03,0.02,0.14,0,0.09,0.03,0.02,0.02,0,0.02,0,0,28.6666666666667,2,393.75,3206250,1858750,1347500,0,0,0,1858750,0,0,1347500,0,0,0,0,1166250,580000,0,0,634375,0,0,39375,671833.333333333,78631.5789473684,750464.912280702,0,2981250,643750,3625000,16349418.75,0,0,16349418.75,7264764.9122807,133736.142807018,272498.2925,406234.435307018,0,0,4393.75,0,17355.3125,17355.3125,0,54842787.5,54842787.5,0,0,0,0,1737.5,0,0,1737.5,10625,0,0,0,0,10625,812.5,400,412.5,0,0,0,187.5,0,1000,0,0,0,0,0,0,0,350,0,0,168.75,337.5,0,0,0,0,0,37.5,0,106.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19736903.185307,47578022.5877193,48221772.5877193,22970433.6622807,4031234.43530702,27001668.0975877,27841119.4024123,50.7647058823529
4,0,0,0,30200,0,0,0,0,0,0,36000,37,1,266599,5,0.29,0.14,0.15,0,0,0.29,0.14,0.15,0,0,0,0,0,0,0,0.22,0.07,0.15,0,0,0.22,0.07,0.15,0,0,0,0,0,0,0,20.5,2,545.454545454545,300909.090909091,137272.727272727,163636.363636364,0,0,0,137272.727272727,0,0,0,0,0,0,163636.363636364,2295000,633636.363636364,7938181.81818182,0,0,0,0,184545.454545455,429727.272727273,119138.755980861,548866.028708134,224090.909090909,1820454.54545455,0,1820454.54545455,26516454.5454545,0,0,26516454.5454545,12391828.6650718,186815.522488038,469572.218181818,656387.740669856,25563.6363636364,0,0,0,0,25563.6363636364,36556000,0,36556000,0,0,0,0,236.363636363636,0,0,236.363636363636,0,0,0,0,654.545454545455,654.545454545455,1436.36363636364,813.636363636364,622.727272727273,0,0,0,150,0,1586.36363636364,0,0,0,0,0,0,0,59.0909090909091,0,0,1286.36363636364,45.4545454545455,0,0,0,0,0,54.5454545454545,0,90.9090909090909,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28993296.831579,24164171.3349282,24164171.3349282,38908283.2105263,2476842.2861244,41385125.4966507,-4829125.49665072,93.5512820512821
4,0,0,0,309600,0,0,0,0,0,0,0,37,1,266599,6,0.51,0.05,0.46,0,0,0.51,0.05,0.46,0,0,0,0,0,0,0,0.21,0.03,0.18,0,0,0.21,0.03,0.18,0,0,0,0,0,0,0,21.3333333333333,2,380.952380952381,1474285.71428571,1474285.71428571,0,0,0,0,1474285.71428571,0,0,0,0,0,0,0,1040476.19047619,320476.19047619,7800000,0,0,0,0,0,1739355.55555556,0,1739355.55555556,0,771428.571428571,0,771428.571428571,37291847.6190476,0,0,37291847.6190476,12641192.6507936,95727.1182222222,594295.862857143,690022.981079365,29104.7619047619,0,0,0,0,29104.7619047619,29104761.9047619,0,29104761.9047619,0,0,0,0,8285.71428571428,0,0,8285.71428571428,0,0,0,0,0,0,2057.14285714286,1361.90476190476,695.238095238095,0,0,0,142.857142857143,0,2200,0,0,0,0,0,0,0,266.666666666667,0,857.142857142857,1042.85714285714,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38753299.1715555,16463569.2539683,16463569.2539683,49933040.2698413,1461451.55250794,51394491.8223492,-22289729.9175873,93.5512820512821
4,0,0,0,31000,0,0,0,0,0,0,0,37,1,266599,6,0.17,0,0.17,0,0,0,0,0,0,0,0.17,0,0.17,0,0,0.17,0,0.17,0,0,0,0,0,0,0,0.17,0,0.17,0,0,38,1,235.294117647059,182352.941176471,182352.941176471,0,0,0,0,182352.941176471,0,0,0,0,0,0,0,996470.588235294,0,2062941.17647059,0,0,0,0,74117.6470588235,1933333.33333333,256965.944272446,2190299.27760578,0,0,2575294.11764706,2575294.11764706,4509647.05882353,12648235.2941176,0,17157882.3529412,20996310.0423117,-187672.528379773,253874.682352941,66202.1539731683,16194.1176470588,0,0,0,0,16194.1176470588,23157588.2352941,0,23157588.2352941,0,0,0,0,305.882352941176,0,0,305.882352941176,0,0,0,0,0,0,252.941176470588,252.941176470588,0,782.35294117647,417.647058823529,364.705882352941,0,0,1035.29411764706,0,0,0,0,0,0,0,111.764705882353,0,0,864.705882352941,17.6470588235294,0,0,0,0,0,0,0,41.1764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4575849.2127967,2161278.19298245,17384807.6047472,22930662.9834881,2641496.27162023,25572159.2551084,-2414571.01981424,93.5512820512821
4,0,0,0,31000,0,0,896700,0,0,0,0,36,1,261128,6,0.38,0,0.38,0,0,0.38,0,0.38,0,0,0,0,0,0,0,0.19,0,0.19,0,0,0.19,0,0.19,0,0,0,0,0,0,0,23,2,526.315789473684,4882631.57894737,163157.894736842,4719473.68421053,0,0,0,163157.894736842,0,0,4719473.68421053,0,0,0,0,725789.473684211,826315.789473684,0,0,0,0,0,0,668526.315789474,259156.240601504,927682.556390977,1188596.49122807,521052.631578947,0,521052.631578947,20074115.7894737,1526315.78947368,94736.8421052632,21695168.4210526,10345153.9129415,358082.592918296,348810.825263158,706893.418181454,14210.5263157895,0,0,805.263157894737,2439.94736842105,16650.4736842105,16484210.5263158,7368641.05263158,23852851.5789474,0,0,0,0,915.789473684211,0,0,915.789473684211,17894.7368421053,0,0,0,0,17894.7368421053,710.526315789474,331.578947368421,378.947368421053,94.7368421052632,52.6315789473684,42.1052631578947,415.789473684211,0,1221.05263157895,0,0,0,0,0,0,0,142.105263157895,0,147.368421052632,521.052631578947,173.684210526316,0,0,0,0,0,36.8421052631579,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21390104.4475958,13507697.6660059,15040707.6892231,30507312.3107769,1227946.0497604,31735258.3605373,-7882406.78158997,90.8205128205128
