"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별(통계표기준)","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","기타재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","생감 수량_ha당","반건시 수량_ha당","건시 수량_ha당","감말랭이 수량_ha당","건시 환산 소계 수량_ha당","총 생산량(생감 기준)_ha당","생감 기준평가액_ha당","반건시 (생감 기준)평가액_ha당","건시 (생감 기준) 평가액_ha당","감말랭이(생감 기준) 평가액_ha당","건시 (생감 기준) 소계 평가액_ha당","총 생산액(생감 기준)_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별 및 포장_시간_ha당","수확_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","세척_시간_ha당","운반 및 저장_시간_ha당","기타_시간_ha당","내급비","소득","부가가치","직접생산비","간접생산비","생산비 합계_ha당","순수익","가중치"
4,0,0,0,0,0,0,0,0,0,0,163000,99,1,263340,2,0.23,0,0.23,0,0,0.23,0,0.23,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,31,2,400,1630000,0,1630000,0,0,0,0,0,0,0,0,0,0,1630000,950000,440000,0,0,0,0,0,0,1413266.66666667,147160,1560426.66666667,0,7090000,0,7090000,19398800,0,0,19398800,4843766.66666667,575950.566533333,451738.82,1027689.38653333,13300,0,4680,0,18486,31786,11065600,0,5184809.5,0,5184809.5,16250409.5,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,940,600,340,0,0,0,120,0,1060,0,0,0,0,0,0,0,120,0,60,400,80,0,0,0,0,20,300,0,80,0,0,0,0,0,0,0,0,0,0,0,27516489.3865333,11406642.8333333,11406642.8333333,24242566.6666667,8117689.38653333,32360256.0532,-16109846.5532,135.4
4,0,0,0,0,0,0,0,0,0,0,173000,38,1,260949,2,0.26,0.26,0,0,0,0.26,0.26,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,42,2,168,692000,0,692000,0,0,0,0,0,0,0,0,0,0,692000,720000,184000,528000,0,0,0,0,0,1255040,773696,2028736,302080,908000,0,908000,16760032,3547024,0,20307056,8262789,1145712.62208,451985.7784,1597698.40048,22400,0,0,0,0,22400,39872000,0,0,0,0,39872000,0,0,0,0,0,0,0,0,0,0,0,0,2640,2640,880,576,304,208,104,104,52,0,1140,0,0,0,0,0,0,0,72,0,0,728,12,0,0,0,0,0,268,0,0,0,0,0,0,0,12,0,0,0,0,48,19265730.40048,31609211,35156235,25022821,2505698.40048,27528519.40048,12343480.59952,114.5
4,0,0,0,0,0,0,0,0,0,0,173000,38,1,260949,2,0.31,0.18,0.13,0,0,0.31,0.18,0.13,0,0,0,0,0,0,0,0.31,0.18,0.13,0,0,0.31,0.18,0.13,0,0,0,0,0,0,0,32.5,2,383.870967741935,558064.516129032,0,558064.516129032,0,0,0,0,0,0,0,0,0,0,558064.516129032,787096.774193548,16129.0322580645,425806.451612903,0,16129.0322580645,3458064.51612903,0,364516.129032258,175483.870967742,0,175483.870967742,0,2287096.77419355,0,2287096.77419355,2428554.83870968,7761129.03225806,0,10189683.8709677,13823368.3548387,-47573.5,318682.13,271108.63,7225.8064516129,0,0,0,0,7225.8064516129,12861935.483871,0,0,0,0,12861935.483871,0,0,0,0,0,0,0,0,0,0,0,0,2129.03225806452,2129.03225806452,161.290322580645,0,161.290322580645,183.870967741935,183.870967741935,0,0,170.967741935484,516.129032258065,0,0,0,0,0,0,0,67.741935483871,0,0,232.258064516129,25.8064516129032,0,0,0,0,0,45.1612903225806,0,103.225806451613,0,0,0,0,0,22.5806451612903,0,0,0,0,19.3548387096774,4986760.24290323,-961432.870967742,10257760.6774194,16251923.1935484,2558205.40419355,18810128.5977419,-5948193.11387097,45.3870967741936
4,0,0,0,0,0,0,0,0,0,0,183000,37,1,277908,2,0.17,0.11,0,0,0.06,0.17,0.11,0,0,0.06,0,0,0,0,0,0.17,0.11,0,0,0.06,0.17,0.11,0,0,0.06,0,0,0,0,0,21,2,500,1076470.58823529,0,1076470.58823529,0,0,0,0,0,0,0,0,0,0,1076470.58823529,900000,705882.352941177,3494117.64705882,0,2188235.29411765,0,0,0,2070843.1372549,227801.857585139,2298644.99484004,277411.764705882,1147058.82352941,0,1147058.82352941,13066635.2941176,9502047.05882353,0,22568682.3529412,20720717.7007224,532784.54881321,623307.772941177,1156092.32175439,10294.1176470588,0,0,1388.23529411765,4206.35294117647,14500.4705882353,25014705.8823529,0,0,25827007.0588235,25827007.0588235,50841712.9411765,0,0,0,0,0,0,0,0,0,0,0,0,3882.35294117647,3882.35294117647,652.941176470588,0,652.941176470588,547.058823529412,317.647058823529,229.411764705882,135.294117647059,0,1335.29411764706,0,0,0,0,0,0,0,164.705882352941,0,182.352941176471,729.411764705882,70.5882352941177,0,0,0,0,23.5294117647059,0,0,147.058823529412,0,0,0,0,0,0,0,0,0,0,17.6470588235294,15369786.4394014,30120995.2404541,39623042.2992776,33787352.99484,2303151.1452838,36090504.1401238,14751208.8010526,102.815789473684
4,0,0,0,0,0,0,0,0,0,0,1867000,38,2,260949,2,1.18,0.26,0,0.92,0,1.18,0.26,0,0.92,0,0,0,0,0,0,0.75,0.26,0,0.49,0,0.75,0.26,0,0.49,0,0,0,0,0,0,26,2,280,2489333.33333333,0,2489333.33333333,0,0,0,0,0,0,0,0,0,0,2489333.33333333,3824000,184000,0,0,12000,0,0,80000,645911.111111111,0,645911.111111111,489222.222222222,1466666.66666667,0,1466666.66666667,9049305.33333333,8073929.33333333,332000,17455234.6666667,16215889.2856358,155391.650555556,484498.0452,639889.695755556,14373.3333333333,0,0,0,0,14373.3333333333,25584533.3333333,0,0,0,0,25584533.3333333,0,0,0,0,0,0,0,0,0,0,0,0,11226.6666666667,11226.6666666667,398.666666666667,136,262.666666666667,526.666666666667,268,258.666666666667,105.333333333333,0,1030.66666666667,0,0,0,0,0,0,0,137.333333333333,0,0,540,85.3333333333333,0,0,40,0,0,137.333333333333,0,90.6666666666667,0,0,0,0,0,0,0,0,0,0,0,11331317.4101198,9368644.04769758,17599117.6666667,25440650.3333333,2106556.36242222,27547206.6957556,-1962673.36242222,17.2758620689655
4,0,0,0,0,0,0,0,0,0,0,292000,38,1,260949,2,0.33,0.2,0,0.13,0,0.33,0.2,0,0.13,0,0,0,0,0,0,0.3,0.17,0,0.13,0,0.3,0.17,0,0.13,0,0,0,0,0,0,40,2,283.333333333333,973333.333333333,0,973333.333333333,0,0,0,0,0,0,0,0,0,0,973333.333333333,1423333.33333333,266666.666666667,440000,0,56666.6666666667,1116666.66666667,0,376666.666666667,868000,275940,1143940,283200,950000,0,950000,14540483.3333333,24216900,0,38757383.3333333,30558322.3333333,471281.2169,874725.940833333,1346007.15773333,28000,0,0,0,0,28000,49840000,0,0,0,0,49840000,0,0,0,0,0,0,0,0,0,0,0,0,2866.66666666667,2866.66666666667,560,406.666666666667,153.333333333333,1376.66666666667,723.333333333333,653.333333333333,186.666666666667,0,2123.33333333333,0,0,0,0,0,0,0,120,0,0,1566.66666666667,26.6666666666667,0,0,0,0,0,140,60,180,0,0,0,0,0,10,0,0,0,0,20,16836490.4910667,19281677.6666667,44615244.3333333,45098805.6666667,2296007.15773333,47394812.8244,2445187.17559999,45.3870967741936
4,0,0,0,0,0,0,0,0,0,0,315000,99,2,263340,1,0.79,0,0.79,0,0,0.79,0,0.79,0,0,0,0,0,0,0,0.79,0,0.79,0,0,0.79,0,0.79,0,0,0,0,0,0,0,29,2,126.582278481013,398734.17721519,0,398734.17721519,0,0,0,0,0,0,0,0,0,0,398734.17721519,174683.544303797,173417.721518987,0,0,0,0,0,0,858006.329113924,0,858006.329113924,278670.886075949,1993670.88607595,0,1993670.88607595,3723962.02531646,3374683.5443038,168354.430379747,7267000,5601571.600868,164602.518797468,161478.784177215,326081.302974684,26724.0506329114,0,0,0,0,26724.0506329114,49172253.164557,0,0,0,0,49172253.164557,0,0,0,0,0,0,0,0,0,0,0,0,1088.60759493671,1088.60759493671,103.79746835443,51.8987341772152,51.8987341772152,175.949367088608,10.126582278481,165.822784810127,81.0126582278481,30.379746835443,391.139240506329,0,0,0,0,0,0,0,17.7215189873418,0,0,249.367088607595,30.379746835443,0,0,0,0,30.379746835443,63.2911392405063,0,0,0,0,0,0,0,0,0,0,0,0,0,6132033.24641048,43570681.563689,47025400.5063291,9413852.65822785,2319752.18905063,11733604.8472785,37438648.3172785,17.25
4,0,0,0,0,0,0,0,0,0,0,326000,99,1,263340,2,0.44,0,0.44,0,0,0.22,0,0.22,0,0,0.22,0,0.22,0,0,0.31,0,0.31,0,0,0.22,0,0.22,0,0,0.09,0,0.09,0,0,37,1,354.838709677419,1051612.90322581,0,1051612.90322581,0,0,0,0,0,0,0,0,0,0,1051612.90322581,264516.129032258,196774.193548387,0,0,0,0,0,0,265889.784946237,0,265889.784946237,0,916129.032258064,70967.7419354839,987096.774193548,24948600,4200000,0,29148600,6313100.75268817,34510.3741666667,617829.29,652339.664166667,9032.25806451613,0,1048.38709677419,0,4141.12903225807,13173.3870967742,16619354.8387097,0,7077189.51612903,0,7077189.51612903,23696544.3548387,0,0,0,0,0,0,0,0,0,0,0,0,4193.54838709677,4193.54838709677,1438.70967741935,832.258064516129,606.451612903226,274.193548387097,83.8709677419355,190.322580645161,0,0,1712.90322580645,0,0,0,0,0,0,0,32.258064516129,0,296.774193548387,1225.8064516129,90.3225806451613,0,0,0,0,0,67.741935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,26517068.6964247,17383443.6021505,21654411.344086,31190733.0107527,1639436.43836022,32830169.4491129,-9133625.09427419,46.1666666666667
4,0,0,0,0,0,0,0,0,0,0,326000,99,1,263340,2,0.56,0,0.56,0,0,0.56,0,0.56,0,0,0,0,0,0,0,0.49,0,0.49,0,0,0.49,0,0.49,0,0,0,0,0,0,0,24,2,367.34693877551,665306.12244898,0,665306.12244898,0,0,0,0,0,0,0,0,0,0,665306.12244898,100000,183673.469387755,0,0,0,0,0,0,52122.4489795918,56316.3265306122,108438.775510204,147632.653061224,642857.142857143,0,642857.142857143,5177363.26530612,0,0,5177363.26530612,1468391.02040816,145573.510510204,123445.808571429,269019.319081633,7142.85714285714,0,730.612244897959,361.224489795918,3980.42857142857,11123.2857142857,12457142.8571429,0,6984970.40816327,5404468.7755102,12389439.1836735,24846582.0408163,0,0,0,0,0,0,0,0,0,0,0,0,1755.10204081633,1755.10204081633,232.65306122449,126.530612244898,106.122448979592,0,0,0,48.9795918367347,0,281.632653061225,0,0,0,0,0,0,0,24.4897959183673,0,55.1020408163265,118.367346938776,32.6530612244898,0,0,0,0,10.2040816326531,0,0,40.8163265306122,0,0,0,0,0,0,0,0,0,0,0,6089239.7272449,23378191.0204082,23378191.0204082,6645754.28571429,911876.461938775,7557630.74765306,17288951.2931633,46.1666666666667
4,0,0,0,0,0,0,0,0,0,0,37000,37,1,277908,1,0.49,0,0.49,0,0,0.49,0,0.49,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0.3,0,0.3,0,0,0,0,0,0,0,20,2,233.333333333333,123333.333333333,0,123333.333333333,0,0,0,0,0,0,0,0,0,0,123333.333333333,790000,330000,0,0,0,0,0,0,137145.833333333,0,137145.833333333,0,606666.666666667,0,606666.666666667,21571853.3333333,1586833.33333333,0,23158686.6666667,3245220.5,25404.2888125,491700.703,517104.9918125,37800,0,0,0,0,37800,47628000,0,0,0,0,47628000,0,0,0,0,0,0,0,0,0,0,0,0,366.666666666667,366.666666666667,1053.33333333333,530,523.333333333333,83.3333333333333,83.3333333333333,0,150,0,1286.66666666667,0,0,0,0,0,0,0,80,0,0,956.666666666667,3.33333333333333,0,0,0,0,0,90,0,156.666666666667,0,0,0,0,0,0,0,0,0,0,0,22695624.9918125,44382779.5,45969612.8333333,24817073.8333333,1123771.65847917,25940845.4918125,21687154.5081875,45.4444444444444
4,0,0,0,0,0,0,0,0,0,0,404000,38,1,260949,2,0.35,0.35,0,0,0,0.35,0.35,0,0,0,0,0,0,0,0,0.35,0.35,0,0,0,0.35,0.35,0,0,0,0,0,0,0,0,28.5,2,342.857142857143,1154285.71428571,0,1154285.71428571,0,0,0,0,0,0,0,0,0,0,1154285.71428571,1220000,460000,377142.857142857,0,40000,0,0,431428.571428571,2306142.85714286,78840,2384982.85714286,471785.714285714,2251428.57142857,0,2251428.57142857,15885285.7142857,0,0,15885285.7142857,6800574.71428571,442945.146985714,394298.078571429,837243.225557143,6400,0,0,0,0,6400,11392000,0,0,0,0,11392000,0,0,0,0,0,0,0,0,0,0,0,0,4342.85714285714,4342.85714285714,720,351.428571428571,368.571428571429,0,0,0,154.285714285714,0,874.285714285714,0,0,0,0,0,0,0,125.714285714286,0,0,262.857142857143,45.7142857142857,0,0,0,0,0,302.857142857143,0,120,0,0,0,0,0,17.1428571428571,0,0,0,0,0,18973957.5112714,4591425.28571429,4591425.28571429,22685860.4285714,3088671.79698571,25774532.2255571,-14382532.2255571,45.3870967741936
4,0,0,0,0,0,0,0,0,0,0,43000,49,1,272745,2,0.12,0,0.12,0,0,0.12,0,0.12,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,13,2,200,430000,0,430000,0,0,0,0,0,0,0,0,0,0,430000,380000,33000,590000,0,0,0,0,0,346000,229950,575950,0,400000,0,400000,7624310,0,0,7624310,2281695,486464.82625,182504.7965,668969.62275,4200,0,0,0,0,4200,7728000,0,0,0,0,7728000,0,0,0,0,0,0,0,0,0,0,0,0,4300,4300,390,200,190,0,0,0,40,0,430,0,0,0,0,0,0,0,70,0,0,320,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,8693279.62275,5446305,5446305,9906005,1068969.62275,10974974.62275,-3246974.62275,206.833333333333
4,0,0,0,0,0,0,0,0,0,0,543000,38,1,260949,2,0.81,0.69,0.12,0,0,0.81,0.69,0.12,0,0,0,0,0,0,0,0.27,0.2,0.07,0,0,0.27,0.2,0.07,0,0,0,0,0,0,0,11.6666666666667,2,518.518518518518,2011111.11111111,0,2011111.11111111,0,0,0,0,0,0,0,0,0,0,2011111.11111111,392592.592592593,33333.3333333333,0,0,0,0,0,0,1586990.74074074,0,1586990.74074074,0,1762962.96296296,0,1762962.96296296,9234607.40740741,1251851.85185185,0,10486459.2592593,5536828.62962963,275362.810185185,260408.45037037,535771.260555556,6222.22222222222,0,0,0,0,6222.22222222222,11075555.5555556,0,0,0,0,11075555.5555556,0,0,0,0,0,0,0,0,0,0,0,0,6444.44444444444,6444.44444444444,503.703703703704,251.851851851852,251.851851851852,40.7407407407407,40.7407407407407,0,29.6296296296296,0,574.074074074074,0,0,0,0,0,0,0,74.0740740740741,0,170.37037037037,77.7777777777778,74.0740740740741,0,0,0,0,0,133.333333333333,0,44.4444444444444,0,0,0,0,0,0,0,0,0,0,0,11533341.6309259,5538726.92592592,6790578.77777778,14771436.037037,2298734.22351852,17070170.2605556,-5994614.705,114.5
4,0,0,0,0,0,0,0,0,0,0,577000,38,1,260949,1,0.4,0,0.4,0,0,0.4,0,0.4,0,0,0,0,0,0,0,0.4,0,0.4,0,0,0.4,0,0.4,0,0,0,0,0,0,0,40,2,487.5,1442500,0,1442500,0,0,0,0,0,0,0,0,0,0,1442500,1530000,322500,0,0,62500,3215000,0,0,487200,36309.2105263158,523509.210526316,0,517500,0,517500,25360595,6493825,0,31854420,13850783.2105263,52964.4420328947,774302.438,827266.880032895,43750,0,0,0,0,43750,59500000,0,0,0,0,59500000,0,0,0,0,0,0,0,0,0,0,0,0,5450,5450,1062.5,842.5,220,375,212.5,162.5,250,0,1687.5,0,0,0,0,0,0,0,80,0,0,1222.5,80,0,0,0,0,0,52.5,0,237.5,0,0,0,0,0,0,0,0,0,0,15,26705361.8800329,45649216.7894737,55358041.7894737,39211378.2105263,1344766.88003289,40556145.0905592,18943854.9094408,45.3870967741936
4,0,0,0,0,0,0,0,0,0,0,577000,38,3,260949,2,2.31,0,2.31,0,0,2.31,0,2.31,0,0,0,0,0,0,0,2.31,0,2.31,0,0,2.31,0,2.31,0,0,0,0,0,0,0,61,2,185.281385281385,249783.54978355,0,249783.54978355,0,0,0,0,0,0,0,0,0,0,249783.54978355,141125.541125541,81818.1818181818,57142.8571428571,0,2164.50216450216,0,0,195670.995670996,359125.541125541,0,359125.541125541,95310.2453102453,58441.5584415584,0,58441.5584415584,1964194.80519481,0,0,1964194.80519481,1443090.41414141,41932.1790764791,54241.7937229437,96173.9727994228,1212.12121212121,0,0,0,0,1212.12121212121,2157575.75757576,0,0,0,0,2157575.75757576,0,0,0,0,0,0,0,0,0,0,0,0,943.722943722944,943.722943722944,95.6709956709957,48.4848484848485,47.1861471861472,0,0,0,14.7186147186147,0,110.38961038961,0,0,0,0,0,0,0,9.95670995670996,0,0,11.2554112554113,13.8528138528139,0,0,0,0,0,65.8008658008658,0,6.92640692640693,0,0,0,0,0,2.5974025974026,0,0,0,0,0,2118810.33643579,714485.343434343,714485.343434343,3407285.21933622,154615.531240981,3561900.7505772,-1404324.99300144,3.3
4,0,0,0,0,0,0,0,0,0,0,611000,99,3,263340,2,2.32,0,1.45,0.87,0,2.32,0,1.45,0.87,0,0,0,0,0,0,2.32,0,1.45,0.87,0,2.32,0,1.45,0.87,0,0,0,0,0,0,39,2,99.1379310344828,263362.068965517,0,263362.068965517,0,0,0,0,0,0,0,0,0,0,263362.068965517,65948.275862069,67241.3793103448,0,0,0,0,0,0,272068.965517241,0,272068.965517241,119748.563218391,984482.75862069,0,984482.75862069,1783929.31034483,987931.034482759,64655.1724137931,2836515.51724138,2062684.32400363,77364.9290804598,65146.3049137931,142511.233994253,9655.1724137931,0,0,0,0,9655.1724137931,22496551.7241379,0,0,0,0,22496551.7241379,0,0,0,0,0,0,0,0,0,0,0,0,1405.1724137931,1405.1724137931,39.6551724137931,19.8275862068966,19.8275862068966,101.724137931034,0,101.724137931034,46.1206896551724,0,187.5,0,0,0,0,0,0,0,15.0862068965517,0,0,115.51724137931,13.7931034482759,0,0,0,0,12.0689655172414,31.0344827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,2952534.43872626,20433867.4001343,21444842.4712644,3888224.77011494,1126993.99261494,5015218.76272989,17481332.961408,3.42857142857143
4,0,0,0,0,0,0,0,0,0,0,866000,38,2,260949,2,0.8,0.64,0.16,0,0,0.8,0.64,0.16,0,0,0,0,0,0,0,0.8,0.64,0.16,0,0,0.8,0.64,0.16,0,0,0,0,0,0,0,38.5,2,331.25,1082500,0,1082500,0,0,0,0,0,0,0,0,0,0,1082500,581250,92500,0,0,26250,0,0,0,483104.166666667,67411.9078947368,550516.074561403,0,223750,0,223750,4087766.25,5593275,0,9681041.25,8187240.0745614,-28867.3859507127,230990.3561875,202122.970236787,17517.5,0,0,0,0,17517.5,23823800,0,0,0,0,23823800,0,0,0,0,0,0,0,0,0,0,0,0,4075,4075,88.75,63.75,25,293.75,293.75,0,103.75,0,486.25,0,0,0,0,0,0,0,35,0,0,287.5,30,0,0,0,0,0,22.5,0,100,0,0,0,0,0,0,0,0,0,0,11.25,4513639.22023679,15636559.9254386,21229834.9254386,12275006.3245614,425872.970236787,12700879.2947982,11122920.7052018,17.2758620689655
4,0,0,0,0,0,0,0,0,1036000,0,0,36,3,276084,2,3.45,0,2.6,0.85,0,3.45,0,2.6,0.85,0,0,0,0,0,0,3.45,0,2.6,0.85,0,3.45,0,2.6,0.85,0,0,0,0,0,0,21.6086956521739,2,437.68115942029,300289.855072464,0,300289.855072464,0,0,0,0,0,0,0,0,300289.855072464,0,0,325507.246376812,372753.623188406,0,0,0,431304.347826087,0,874202.898550725,669240.458937198,227974.527078566,897214.986015764,28869.5652173913,248695.652173913,0,248695.652173913,3987243.47826087,2237160.57971015,7246.3768115942,6231650.43478261,5745991.57756665,191232.309008238,171994.524376812,363226.83338505,19478.2608695652,0,0,0,0,19478.2608695652,22594782.6086957,0,0,0,0,22594782.6086957,0,0,0,0,0,0,0,0,0,0,6907.24637681159,0,0,6907.24637681159,46.9565217391304,34.4927536231884,12.463768115942,91.304347826087,52.463768115942,38.8405797101449,129.855072463768,26.0869565217391,294.202898550725,0,0,0,0,0,0,0,35.9420289855072,0,0,150.434782608696,14.7826086956522,0,0,22.0289855072464,0,3.18840579710145,50.7246376811594,0,17.1014492753623,0,0,0,0,0,0,0,0,0,0,0,4603807.86502257,16848791.031129,19519860.4342741,9737876.95703026,611922.485558963,10349799.4425892,12244983.1661064,3.26923076923077
4,0,0,0,0,0,0,0,0,126000,0,0,36,1,276084,2,0.8,0.4,0.4,0,0,0.8,0.4,0.4,0,0,0,0,0,0,0,0.3,0.16,0.14,0,0,0.3,0.16,0.14,0,0,0,0,0,0,0,14.5,2,216.666666666667,420000,0,420000,0,0,0,0,0,0,0,0,420000,0,0,443333.333333333,323333.333333333,906666.666666667,0,0,0,1693333.33333333,0,320927.777777778,0,320927.777777778,0,1053333.33333333,0,1053333.33333333,12529693.3333333,1818986.66666667,0,14348680,6202665.11111111,31772.2065555556,365427.235333333,397199.441888889,6533.33333333333,0,0,0,0,6533.33333333333,19012000,0,0,0,0,19012000,0,0,0,0,0,0,0,0,0,0,3733.33333333333,0,0,3733.33333333333,396.666666666667,396.666666666667,0,106.666666666667,53.3333333333333,53.3333333333333,206.666666666667,0,710,0,0,0,0,0,0,0,60,0,83.3333333333333,210,53.3333333333333,0,0,0,0,0,70,0,136.666666666667,0,0,0,0,0,0,0,0,0,0,96.6666666666667,13980226.1085556,12809334.8888889,14628321.5555556,18732358.4444444,1450532.77522222,20182891.2196667,-1170891.21966667,42.9310344827586
4,0,0,0,0,0,0,0,0,138000,0,383000,38,1,260949,2,0.47,0.13,0.34,0,0,0.26,0.13,0.13,0,0,0.21,0,0.21,0,0,0.47,0.13,0.34,0,0,0.26,0.13,0.13,0,0,0.21,0,0.21,0,0,15.3333333333333,2,446.808510638298,1108510.63829787,0,1108510.63829787,0,0,0,0,0,0,0,0,293617.021276596,0,814893.617021277,659574.468085106,163829.787234043,561702.127659574,0,21276.5957446809,0,0,208510.638297872,236595.744680851,140910.638297872,377506.382978723,669191.489361702,1340425.53191489,1434042.55319149,2774468.08510638,5553185.10638298,2637765.95744681,0,8190951.06382979,8102859.63829787,358664.992510638,219924.259680851,578589.252191489,5957.44680851064,0,0,0,0,5957.44680851064,10604255.3191489,0,0,0,0,10604255.3191489,0,0,0,0,0,0,0,0,0,0,3382.97872340426,0,2744.68085106383,6127.65957446809,165.957446808511,165.957446808511,0,153.191489361702,82.9787234042553,70.2127659574468,100,0,419.148936170213,0,0,0,0,0,0,0,40.4255319148936,0,0,180.851063829787,51.063829787234,0,0,0,0,0,61.7021276595745,0,59.5744680851064,0,0,0,0,0,12.7659574468085,0,0,0,0,12.7659574468085,7472199.89048936,2501395.68085106,6573204.19148936,12222002.1914894,3353057.33729787,15575059.5287872,-4970804.2096383,45.3870967741936
4,0,0,0,0,0,0,0,0,180000,0,289000,38,1,260949,2,0.3,0,0.3,0,0,0.3,0,0.3,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0.3,0,0.3,0,0,0,0,0,0,0,32.5,1,566.666666666667,1563333.33333333,0,1563333.33333333,0,0,0,0,0,0,0,0,600000,0,963333.333333333,700000,193333.333333333,703333.333333333,0,33333.3333333333,0,0,426666.666666667,1282944.44444444,150243.333333333,1433187.77777778,283200,2496666.66666667,0,2496666.66666667,9015643.33333333,5390000,103333.333333333,14508976.6666667,11025999.8665256,418787.708588889,365298.879833333,784086.588422222,17266.6666666667,0,0,0,0,17266.6666666667,30734666.6666667,0,0,0,0,30734666.6666667,0,0,0,0,0,0,0,0,0,0,5300,0,3633.33333333333,8933.33333333333,353.333333333333,353.333333333333,0,133.333333333333,110,23.3333333333333,96.6666666666667,166.666666666667,750,0,0,0,0,0,0,0,83.3333333333333,0,0,156.666666666667,80,0,0,0,0,0,166.666666666667,0,203.333333333333,0,0,0,0,0,40,0,0,0,0,20,12361066.8330077,19708666.800141,25137329.8888889,20106313.4444444,3280753.25508889,23387066.6995333,7347599.96713333,45.3870967741936
