STN,연도,평균기온,최저기온평균,최고기온평균,연강수량,연일조시간,관측일수,평균습도,연일사량,연증발량,연안개시간,지중온도_05m,생육기평균기온,생육기강수량,서리일수,초상서리일수,개화기저온일수,폭염일수,호우일수
211.0,2023,11.849315068493151,6.670247933884298,18.18986301369863,1225.6,1945.3,365,71.14931506849315,0.0,0.0,0.0,,19.210280373831775,1018.0,122,143,3,19,1
211.0,2024,12.528688524590164,7.616438356164384,18.570765027322402,1094.1,1813.5,366,72.0860655737705,0.0,0.0,0.0,,20.083177570093458,970.5,115,131,2,23,0
212.0,2019,12.207397260273972,6.72534435261708,19.022739726027396,871.4,2275.7,365,67.22410958904109,0.0,0.0,0.0,,19.768691588785046,746.1,121,154,8,20,0
212.0,2020,11.621584699453551,6.510743801652893,18.03934426229508,1485.8,2105.5,366,69.12349726775956,0.0,0.0,0.0,,18.434579439252335,1306.0,122,174,15,7,2
212.0,2021,11.78876712328767,6.601917808219177,18.243561643835616,950.3000000000001,2018.8,365,70.0750684931507,0.0,0.0,0.0,,19.036448598130843,764.7,112,136,5,19,1
212.0,2022,11.191780821917808,5.777260273972602,17.734520547945205,1707.7,1963.0,365,68.66082191780822,0.0,0.0,0.0,,19.085981308411217,1565.8,121,147,8,10,5
212.0,2023,12.145205479452056,7.07107438016529,18.498356164383562,1392.4,1989.4,365,70.90246575342466,0.0,0.0,0.0,,19.636915887850467,1145.6,119,144,5,24,0
212.0,2024,12.960655737704919,8.018579234972679,19.14344262295082,1244.7,1959.8,366,71.77049180327869,0.0,0.0,0.0,,20.739719626168224,1081.4,115,132,1,26,1
216.0,2019,9.98054794520548,5.02825484764543,15.683835616438357,1169.8,2102.6,365,67.35205479452055,0.0,0.0,0.0,,16.52710280373832,1040.1,139,162,16,1,3
216.0,2020,9.631420765027322,4.970604395604395,15.049180327868852,1530.1000000000001,2029.0,366,68.33032786885245,0.0,0.0,0.0,,15.721028037383178,1353.0,146,182,20,1,3
216.0,2021,9.690909090909091,4.9082644628099175,15.057417582417582,1207.4,1852.3,365,69.03671232876712,0.0,0.0,0.0,24.3,15.85233644859813,1067.2,128,169,11,0,0
216.0,2022,9.120000000000001,3.9065934065934065,15.034246575342467,1088.9,2084.0,365,65.81753424657535,0.0,0.0,0.0,,16.321028037383176,919.6,144,175,15,2,2
216.0,2023,10.122314049586777,4.882777777777777,15.887397260273971,1525.8,2105.1,365,67.3,0.0,0.0,0.0,,16.772429906542058,1304.5,130,180,19,2,3
216.0,2024,10.731967213114755,5.6234972677595625,16.577322404371586,1327.4,1535.0,366,69.99863387978142,3062.7,845.1,0.0,,18.189252336448597,1134.0,130,157,7,6,1
217.0,2019,11.23945205479452,6.018406593406593,17.94904109589041,798.9,1753.9,365,65.2227397260274,0.0,0.0,0.0,,18.197196261682244,646.0,125,166,15,11,0
217.0,2020,11.154120879120878,6.0720547945205485,17.404918032786885,1305.4,1928.5,366,74.11753424657535,0.0,0.0,0.0,,17.617757009345794,1081.4,125,146,16,11,0
217.0,2021,11.519559228650138,6.335890410958904,17.794246575342466,1112.1,1679.8,365,66.98438356164384,0.0,0.0,0.0,,18.276168224299067,927.5,112,128,7,20,2
217.0,2022,10.935068493150686,5.596143250688706,17.564657534246578,1372.6,1805.9,365,63.020054945054945,0.0,0.0,0.0,,18.574766355140188,1212.0,125,148,8,16,3
217.0,2023,11.456944444444444,5.532963988919668,18.590304709141275,1399.7,1846.5,365,65.68011204481793,0.0,0.0,0.0,,18.68714285714286,1192.0,132,143,9,30,2
217.0,2024,12.270958904109587,6.687603305785124,19.424590163934425,1264.9,1639.1,366,67.47589041095891,0.0,0.0,0.0,,20.02803738317757,1093.2,124,148,7,44,1
221.0,2019,11.183013698630138,5.072176308539945,18.23068493150685,843.0,2207.7,365,66.60082191780822,0.0,0.0,0.0,,18.58411214953271,663.3,146,166,16,12,0
221.0,2020,10.973497267759564,5.511325966850828,17.171584699453554,1551.8,2152.3,366,72.67868852459017,0.0,0.0,0.0,,17.68644859813084,1387.4,143,170,20,3,2
221.0,2021,11.222252747252748,5.743801652892562,17.43917808219178,1162.2,2189.8,365,73.94478021978023,0.0,0.0,0.0,,18.3018779342723,977.2,129,166,11,14,0
221.0,2022,10.54573002754821,4.597252747252748,17.028219178082193,1476.6,2294.0,365,72.77499999999999,0.0,0.0,0.0,,18.2943661971831,1298.9,138,159,12,5,3
221.0,2023,11.609641873278237,5.859615384615385,17.741643835616436,1765.7,2307.8,365,74.51397260273973,0.0,0.0,0.0,,18.78691588785047,1561.6,130,151,11,6,3
221.0,2024,12.41502732240437,7.125136612021858,18.27377049180328,1432.8,2186.9,366,75.77814207650273,0.0,0.0,0.0,,19.91915887850467,1231.7,120,128,2,14,1
226.0,2019,12.213150684931508,6.388088642659279,19.11041095890411,1046.2,2126.8,365,70.57342465753425,0.0,0.0,0.0,,19.261214953271026,863.1,123,149,12,19,1
226.0,2020,11.804383561643837,6.452747252747253,18.008196721311474,1768.8,2059.9,366,74.53005464480874,0.0,0.0,0.0,,18.15467289719626,1550.0,129,182,19,3,5
226.0,2021,12.126027397260273,6.815109890109889,18.437260273972605,1097.7,2067.7,365,75.37808219178082,0.0,0.0,0.0,,18.9107476635514,919.5,107,164,6,10,0
226.0,2022,11.749725274725273,6.131955922865014,17.913698630136988,1043.5,2284.6,365,71.64164383561643,0.0,0.0,0.0,,19.165420560747663,878.8,124,153,8,5,1
226.0,2023,12.64109589041096,7.239285714285714,18.729041095890413,1870.4,2218.1,365,74.13780821917808,0.0,0.0,0.0,,19.578504672897196,1665.1,117,156,7,11,5
226.0,2024,13.448626373626373,8.504371584699454,19.191530054644808,1252.8,2064.8,366,75.53241758241758,0.0,0.0,0.0,,20.666509433962265,1053.2,102,130,1,16,2
232.0,2019,12.111019283746558,6.548333333333334,18.220547945205478,845.6,2256.6,365,68.28034188034188,0.0,0.0,0.0,,18.86214953271028,654.0,118,155,12,9,1
232.0,2020,12.248633879781421,7.0158469945355195,18.01120218579235,1443.5,2185.3,366,74.61284153005464,0.0,0.0,0.0,,18.70280373831776,1247.6,117,149,15,1,1
232.0,2021,12.591506849315067,7.311538461538462,18.515068493150686,1058.9,2177.3,365,75.70165289256198,0.0,0.0,0.0,,19.45981308411215,883.3,100,132,6,14,1
232.0,2022,12.06027397260274,6.548484848484848,18.201095890410958,1080.7,2320.8,365,73.6345205479452,0.0,0.0,0.0,,19.59252336448598,944.5,116,144,8,9,1
232.0,2023,13.118082191780823,7.805509641873279,19.019178082191782,1502.5,2134.1,365,73.48296703296703,0.0,0.0,0.0,,20.162616822429907,1305.6,113,142,6,17,4
232.0,2024,13.875068493150684,8.88082191780822,19.39426229508197,1476.9,2195.4,366,74.74328767123288,0.0,0.0,0.0,,21.148598130841123,1256.3,105,120,1,20,2
234.0,2019,15.423333333333334,9.018032786885247,22.20327868852459,143.8,476.0,61,53.985,0.0,0.0,0.0,,15.423333333333334,143.8,4,9,5,0,0
235.0,2019,13.286027397260273,8.998356164383562,18.211506849315068,821.9,1977.5,365,70.31945205479451,0.0,0.0,0.0,,19.681775700934576,622.1,93,129,6,7,1
235.0,2020,13.09123287671233,9.130327868852458,17.70191256830601,1301.9,1962.5,366,72.75917808219178,0.0,0.0,0.0,,18.998591549295774,1109.3,71,120,5,2,2
235.0,2021,13.829589041095891,9.604931506849315,18.555068493150685,1107.9,2211.8,365,71.5545205479452,0.0,0.0,0.0,,20.22056074766355,848.9,65,111,0,5,1
235.0,2022,13.114794520547944,8.941483516483515,17.93890410958904,1348.2,2172.3,365,70.34684931506848,0.0,0.0,0.0,,19.998130841121498,1236.3,94,118,4,5,5
235.0,2023,13.997260273972604,9.80027397260274,18.822739726027397,1726.7,2255.3,365,71.74986301369863,0.0,0.0,0.0,,20.585981308411213,1522.2,83,116,1,10,5
235.0,2024,14.816120218579234,10.634699453551914,19.78688524590164,1494.3,2163.1,366,74.47349726775956,4720.14,1210.3,0.0,,21.66495327102804,1268.9,74,97,0,30,3
236.0,2019,12.989315068493152,7.524175824175825,19.524109589041096,992.0,2172.6,365,71.87616438356164,0.0,0.0,0.0,,19.92336448598131,774.2,112,142,11,16,1
236.0,2020,12.829508196721312,7.771780821917807,18.939344262295084,1624.8,2081.3,366,75.03879781420765,0.0,0.0,0.0,,19.184579439252335,1388.3,106,161,13,10,2
236.0,2021,13.325824175824177,8.157260273972604,19.52794520547945,1123.4,2113.2,365,75.35192307692307,0.0,0.0,0.0,,20.114485981308412,895.4,88,152,4,21,0
236.0,2022,12.844931506849314,7.408493150684931,19.146575342465752,1301.1,2334.4,365,72.95616438356164,0.0,0.0,0.0,,20.178971962616824,1164.8,114,145,6,14,3
236.0,2023,13.721917808219178,8.474246575342466,19.954246575342466,2165.0,2205.7,365,74.78246575342466,0.0,0.0,0.0,,20.676168224299065,1931.5,108,136,5,20,7
236.0,2024,14.442076502732242,9.523835616438356,20.348087431693987,1432.3,2187.0,366,77.03469945355191,0.0,0.0,0.0,,21.69439252336449,1140.7,93,116,1,39,5
238.0,2019,12.424109589041096,6.692011019283746,19.236986301369864,982.6,2110.6,365,68.68575342465753,0.0,0.0,0.0,,19.30140186915888,820.8,120,144,12,15,0
238.0,2020,12.491530054644807,7.399173553719009,18.690983606557378,1758.2,2062.0,366,73.58169398907104,0.0,0.0,0.0,,18.907943925233646,1522.8,111,148,16,8,3
238.0,2021,12.99532967032967,7.636813186813187,19.279452054794522,1290.1,2119.3,365,73.95808219178082,0.0,0.0,0.0,,19.63317757009346,1101.5,94,158,4,16,2
238.0,2022,12.212672176308539,6.493131868131868,18.715890410958906,948.7,2262.0,365,69.89449035812672,0.0,0.0,0.0,,19.610849056603772,790.3,124,173,9,11,0
238.0,2023,13.014794520547945,7.629558011049724,19.403561643835616,1800.9,2170.2,365,73.10958904109589,0.0,0.0,0.0,,19.905140186915887,1553.8,111,160,6,16,5
238.0,2024,14.074043715846996,8.947945205479453,20.069398907103825,1416.2,2165.5,366,74.59918032786885,0.0,0.0,0.0,,21.33644859813084,1153.3,98,130,1,39,2
239.0,2019,17.211682242990655,12.917674418604651,22.43813953488372,959.3,1221.7,215,73.2448598130841,0.0,0.0,0.0,,22.090849673202616,820.6,32,44,0,11,0
239.0,2020,13.104098360655739,8.609315068493151,18.493989071038254,1685.8,2176.0,366,66.63743169398907,0.0,0.0,0.0,,19.467757009345796,1438.6000000000001,86,152,7,10,1
239.0,2021,13.659504132231405,8.951790633608816,19.037912087912087,1104.6,2179.0,365,66.76602739726027,0.0,0.0,0.0,,20.308878504672897,899.5,76,135,2,16,0
239.0,2022,13.031129476584022,8.128493150684932,18.77664835164835,1222.4,2307.4,365,64.20550964187328,0.0,0.0,0.0,,20.474999999999998,1081.6,104,141,4,15,1
239.0,2023,13.87190082644628,9.255277777777778,19.431129476584022,2103.3,2114.7,365,69.22038567493112,5086.97,1305.5,2.0,,20.674299065420563,1902.1,92,108,2,20,6
239.0,2024,14.523224043715848,10.068306010928962,19.829508196721314,1462.8,2093.5,366,72.24344262295081,5307.83,1341.3,0.0,,21.748130841121498,1218.3999999999999,79,120,0,32,3
243.0,2019,13.72219178082192,9.183287671232877,19.15287671232877,1087.5,2386.6,365,72.44,0.0,0.0,0.0,,20.16915887850467,936.7,89,127,4,17,1
243.0,2020,13.547540983606556,9.400273224043715,18.54808743169399,1694.8,2111.3,366,77.75409836065573,0.0,0.0,0.0,,19.472429906542057,1454.2,74,134,3,4,5
243.0,2021,14.085753424657534,9.698082191780822,19.4521978021978,1354.0,2143.3,365,76.4373595505618,0.0,0.0,0.0,,20.455140186915887,1076.4,60,106,0,12,2
243.0,2022,13.567397260273973,9.145604395604396,18.824657534246576,971.2,2286.7,365,72.98986301369862,0.0,0.0,0.0,,20.48177570093458,764.6,93,127,4,9,2
243.0,2023,14.442582417582418,9.956712328767123,19.570958904109588,1853.6000000000001,2163.9,365,74.7923287671233,0.0,0.0,0.0,,20.955607476635514,1552.7,87,106,1,16,4
243.0,2024,15.1448087431694,10.99016393442623,20.170218579234973,1168.2,2141.3,366,76.30382513661202,0.0,0.0,0.0,,21.896728971962617,822.0,64,96,0,32,2
244.0,2019,12.217534246575342,6.534159779614325,19.186575342465755,1069.7,2095.8,365,72.01780821917808,0.0,0.0,0.0,,18.987383177570095,921.0,123,152,13,10,1
244.0,2020,12.072602739726028,6.969672131147541,17.993715846994537,1869.8,1986.3,366,77.35232876712328,0.0,0.0,0.0,,18.147196261682243,1603.7,115,152,18,0,4
244.0,2021,12.553571428571429,7.214794520547946,18.75095890410959,1259.2,2080.1,365,76.59835164835165,0.0,0.0,0.0,,19.065887850467288,972.3,91,137,8,3,0
244.0,2022,12.085753424657534,6.534065934065934,18.53890410958904,966.6999999999999,2166.9,365,72.25780821917807,0.0,0.0,0.0,,19.19299065420561,754.6,122,151,10,4,0
244.0,2023,13.215934065934066,7.838630136986301,19.33041095890411,1984.4,2069.1,365,74.75287671232877,0.0,0.0,0.0,,19.77523364485981,1692.1,110,128,6,10,7
244.0,2024,13.970218579234974,9.020000000000001,19.85983606557377,1439.8999999999999,2048.2,366,76.95846994535519,0.0,0.0,0.0,,20.945794392523364,1116.5,94,108,1,21,2
245.0,2019,13.32054794520548,8.60986301369863,18.861369863013696,1246.7,2023.6,365,74.96878453038674,0.0,0.0,0.0,,19.730841121495324,1083.5,94,137,6,12,2
245.0,2020,13.17780821917808,8.787704918032787,18.48633879781421,1718.9,1997.8,366,71.69643835616438,0.0,0.0,0.0,,19.23333333333333,1443.7,83,153,7,12,3
245.0,2021,13.84849315068493,9.17123287671233,19.25917808219178,1354.6,2236.0,365,71.18273972602739,0.0,0.0,0.0,,20.296728971962615,1063.0,68,142,1,17,3
245.0,2022,13.306575342465752,8.593698630136986,18.70082191780822,979.3,2363.8,365,69.21534246575342,0.0,0.0,0.0,,20.346728971962616,743.7,96,146,5,10,0
245.0,2023,14.266575342465753,9.579178082191781,19.65150684931507,1937.7,2247.9,365,70.1054794520548,0.0,0.0,0.0,,20.92056074766355,1661.9,88,129,4,18,4
245.0,2024,15.23688524590164,10.66448087431694,20.71639344262295,1226.7,2158.6,366,73.93907103825137,4201.06,1176.4,0.0,,22.258878504672897,906.7,68,99,0,51,2
247.0,2019,13.407438016528925,8.07197802197802,19.649863013698628,1332.8,2315.4,365,67.76859504132231,0.0,0.0,0.0,,20.07336448598131,1177.4,106,142,9,13,2
247.0,2020,13.215426997245178,8.133333333333335,19.10327868852459,2007.2,2162.1,366,73.28071625344352,0.0,0.0,0.0,,19.47476635514019,1801.9,98,123,12,10,3
247.0,2021,13.449311294765842,8.28374655647383,19.59366391184573,1136.8,2214.0,364,73.31101928374656,0.0,0.0,0.0,,20.18443396226415,899.7,90,115,3,15,0
247.0,2022,12.935342465753424,7.5041322314049586,19.18986301369863,811.4,2355.3,365,68.81178082191781,0.0,0.0,0.0,,20.2196261682243,651.0,110,129,7,14,0
247.0,2023,13.833516483516483,8.775414364640884,19.969315068493152,1805.7,2143.6,365,71.64972527472527,0.0,0.0,0.0,,20.71924882629108,1523.6,103,119,6,22,4
247.0,2024,14.815573770491802,9.881147540983607,20.53879781420765,1416.0,2160.4,366,74.1554945054945,0.0,0.0,0.0,,22.03317757009346,1141.3,87,108,0,44,2
248.0,2019,11.502203856749311,5.8046961325966855,18.084657534246574,1262.8,2098.2,365,70.95282485875705,0.0,0.0,0.0,,18.113084112149533,1085.9,131,172,14,5,1
248.0,2020,11.256557377049178,6.07445054945055,17.296994535519126,2126.0,1988.7,366,78.14234972677595,0.0,0.0,0.0,,17.439719626168223,1822.0,129,166,22,1,6
248.0,2021,11.79972299168975,6.118406593406593,17.974246575342466,1345.2,1959.2,365,77.52644628099173,0.0,0.0,0.0,,18.207511737089202,1064.6,120,164,14,1,1
248.0,2022,11.085753424657534,5.151923076923077,17.69150684931507,982.6,2156.4,365,72.16356164383562,0.0,0.0,0.0,,18.36355140186916,758.3,141,154,11,1,0
248.0,2023,12.016712328767124,6.385439560439561,18.38,2168.1,2032.0,365,75.10767123287671,0.0,0.0,0.0,,18.7303738317757,1890.9,123,146,14,6,6
248.0,2024,12.856284153005463,7.616120218579235,18.79808743169399,1644.3,1928.6,366,77.22786885245901,0.0,0.0,0.0,,19.886915887850467,1289.9,107,117,1,7,2
251.0,2019,13.363259668508288,8.364383561643836,18.99041095890411,1121.7,2218.9,365,71.95524861878452,5073.83,1273.9,0.0,,19.687383177570094,982.4,102,137,7,11,3
251.0,2020,13.30327868852459,8.690983606557378,18.690983606557378,1671.7,2110.1,366,71.63469945355192,5221.44,1269.2,0.0,,19.303271028037383,1445.2,82,141,11,14,3
251.0,2021,13.989315068493152,9.159065934065934,19.632876712328766,1174.6,2160.2,365,71.10027397260274,5340.31,1357.5,0.0,,20.438317757009347,1006.2,67,101,2,19,0
251.0,2022,13.363561643835617,8.442032967032967,19.16109589041096,652.8,2291.3,365,71.09013698630137,5537.59,1354.3,0.0,,20.34392523364486,484.9,102,131,6,11,1
251.0,2023,14.167671232876712,9.254520547945205,19.835890410958903,1513.3,1941.0,365,73.68,5233.56,1313.1,0.0,,20.758878504672897,1277.6,93,111,4,20,2
251.0,2024,14.952185792349727,10.285792349726776,20.468852459016393,1136.1,1887.9,366,75.85,5266.26,1325.3,0.0,,21.824299065420558,846.3,76,102,0,44,1
252.0,2019,13.374309392265193,8.714520547945206,18.732876712328768,1205.3,2341.2,365,75.74972375690608,5339.12,1224.8,0.0,,19.75188679245283,1038.6,94,97,8,11,3
252.0,2020,13.343715846994536,9.034246575342467,18.44207650273224,1787.9,2250.8,366,75.84535519125683,5269.95,1251.6,0.0,,19.235981308411215,1544.1000000000001,76,76,8,5,5
252.0,2021,13.976308539944903,9.452472527472526,19.42082191780822,1202.6000000000001,2284.0,365,73.82451790633608,5366.94,1328.7,0.0,,20.399528301886793,921.0,70,50,2,17,1
252.0,2022,13.48958904109589,8.845604395604395,18.81890410958904,802.6999999999999,2457.8,365,71.89342465753424,5679.99,1389.9,0.0,,20.370093457943923,589.6,99,79,6,9,0
252.0,2023,14.153038674033148,9.526648351648351,19.415890410958905,1496.1,2065.2,365,74.26639118457301,5254.91,1309.4,0.0,,20.652358490566037,1263.5,87,79,4,16,2
252.0,2024,14.98224043715847,10.646174863387978,20.03333333333333,1051.7,2079.1,366,76.25382513661202,5253.85,1321.1,0.0,,21.707009345794393,737.6,71,79,0,33,0
253.0,2019,15.619230769230768,11.26986301369863,21.14109589041096,1494.0,2531.1,365,64.67967032967033,4557.41,1354.5,0.0,,21.400467289719625,1291.7,48,111,1,16,5
253.0,2020,14.797267759562843,10.572677595628415,20.193169398907102,1702.5,2362.1,366,66.00054644808743,5349.13,1443.6,0.0,,20.354205607476636,1410.3,45,91,0,11,6
253.0,2021,15.168956043956044,10.806868131868132,20.671232876712327,1552.6,2243.0,365,66.74684931506849,5368.73,1382.6,0.0,,21.14131455399061,1267.8,54,86,0,17,4
253.0,2022,14.942465753424658,10.595890410958905,20.42054794520548,874.0,2439.2,365,61.974794520547945,5688.42,1515.1,0.0,,21.329906542056076,705.3,72,99,0,12,1
253.0,2023,15.528767123287672,11.123561643835616,21.11068493150685,1879.6000000000001,2325.7,365,67.88712328767123,5344.34,1388.1,0.0,,21.52803738317757,1568.0,57,106,0,19,5
253.0,2024,16.145205479452056,11.957650273224044,21.67349726775956,1720.0,2259.0,366,69.4317808219178,5240.89,1385.6,0.0,,22.641784037558686,1346.0,49,94,0,51,2
254.0,2019,13.188919667590028,7.646428571428572,19.548901098901098,1284.2,2296.4,364,73.07839335180056,3677.27,997.6,0.0,,19.725233644859813,1137.6,112,128,11,16,2
254.0,2020,13.043169398907104,8.068767123287671,18.928415300546447,2133.7,2033.1,366,74.51475409836065,5270.98,1307.5,0.0,,19.267289719626167,1889.2,102,134,16,11,4
254.0,2021,13.623626373626374,8.467032967032967,19.872328767123285,1232.6,2109.9,365,75.22115384615384,5458.4,1353.6,0.0,,20.358215962441314,945.8000000000001,84,120,3,20,0
254.0,2022,13.107123287671234,7.6738292011019285,19.44931506849315,877.1,2199.8,365,71.74219178082193,5639.83,1426.3,0.0,,20.373364485981305,655.3,111,140,7,19,0
254.0,2023,13.812602739726028,8.509863013698629,20.005753424657534,2097.3,2071.4,365,74.45972602739725,5387.28,1359.2,0.0,,20.574299065420558,1811.0,108,126,5,27,5
254.0,2024,14.696448087431692,9.74207650273224,20.590437158469946,1399.3,2017.8,366,72.14672131147542,5433.89,1451.9,0.0,,21.851869158878504,1095.5,93,112,0,44,1
255.0,2019,14.28076923076923,9.786575342465753,19.807671232876714,1675.3,2357.4,365,65.7374655647383,3506.08,991.0,0.0,,20.3943661971831,1468.5,78,119,1,11,5
255.0,2020,15.206593406593406,10.84958904109589,20.459999999999997,1798.6,2203.5,366,67.15302197802198,5356.42,1372.5,0.0,,20.98920187793427,1520.2,52,104,0,18,4
255.0,2021,15.810468319559227,11.333791208791208,21.299725274725276,1555.8,2138.3,365,68.65906593406594,5420.38,1374.3,0.0,,21.731603773584908,1241.8,49,112,0,28,3
255.0,2022,15.444657534246575,11.012602739726027,20.804931506849314,996.5,2305.7,365,62.50904109589041,5599.36,1501.6,0.0,,21.845794392523363,839.0,64,109,0,27,1
255.0,2023,16.117808219178084,11.77945205479452,21.33041095890411,2087.0,2147.8,365,67.69342465753424,5121.91,1354.6,0.0,,22.290654205607474,1811.6,53,102,0,28,4
255.0,2024,16.91256830601093,12.759836065573772,22.066120218579236,1852.6000000000001,2145.1,366,68.13743169398907,5217.99,1398.3,0.0,,23.47429906542056,1437.1,35,95,0,59,4
257.0,2019,15.496986301369862,10.65945205479452,21.374520547945206,1536.1,2264.7,365,67.14657534246575,3207.56,1094.8,0.0,,21.35981308411215,1341.1,65,110,2,20,4
257.0,2020,15.075890410958904,10.459016393442623,20.682513661202186,1892.5,2131.8,366,67.65698630136986,5246.76,1474.3,0.0,,20.632242990654206,1590.0,52,95,1,14,7
257.0,2021,15.458356164383563,10.756164383561643,21.13917808219178,1708.2,2131.7,365,69.61506849315069,5481.33,1484.1,0.0,,21.4714953271028,1414.8999999999999,57,98,0,24,2
257.0,2022,15.41923076923077,10.596712328767124,21.26767123287671,932.5,2232.8,365,63.78650137741047,5593.09,1568.2,0.0,,21.82196261682243,764.4,73,112,0,29,1
257.0,2023,16.057142857142857,11.304383561643837,21.796164383561646,2172.0,2163.7,365,68.27362637362637,5283.21,1474.8,0.0,,22.089719626168222,1850.7,63,109,0,32,8
257.0,2024,16.785792349726776,12.290437158469945,22.345901639344262,1669.4,2063.5,366,69.44398907103825,5362.43,1515.9,0.0,,23.27663551401869,1308.6000000000001,49,103,0,61,2
258.0,2019,14.38109589041096,9.332602739726028,19.865479452054792,1527.2,2498.2,365,70.08027397260274,3517.16,1171.6,0.0,,20.28130841121495,1334.7,85,100,5,6,5
258.0,2020,14.612568306010928,9.8275956284153,19.80273224043716,1716.2,2231.1,366,73.16857923497268,5478.84,1482.6,0.0,,20.235046728971962,1508.5,64,85,5,9,6
258.0,2021,15.03178082191781,10.04986301369863,20.533972602739723,1708.3,2348.6,365,73.85479452054794,5776.85,1567.2,0.0,,21.057943925233644,1438.5,67,96,1,7,5
258.0,2022,14.680219780219781,9.692011019283745,20.244505494505493,1056.4,2402.7,365,70.14999999999999,5906.41,1630.4,0.0,,21.180281690140845,788.4,81,112,2,9,3
258.0,2023,15.010989010989011,10.09972602739726,20.521643835616437,2015.6000000000001,2245.8,365,75.86126373626374,5529.35,1435.6,0.0,,21.193427230046947,1689.1000000000001,79,109,4,12,4
258.0,2024,15.831420765027323,11.204918032786885,20.994535519125684,1928.2,2254.8,366,77.87978142076503,5639.98,1442.9,0.0,,22.328504672897196,1487.4,63,87,0,41,6
259.0,2019,14.299725274725276,9.487123287671233,19.88876712328767,1481.6,2306.0,365,69.32472527472528,5164.7699999999995,1342.2,0.0,,20.304225352112677,1318.5,85,139,6,9,3
259.0,2020,14.218579234972678,9.630874316939892,19.481420765027323,1654.4,2196.6,366,70.86908077994428,4965.57,1335.7,0.0,,19.8696261682243,1454.5,69,122,4,7,4
259.0,2021,14.87912087912088,10.043287671232877,20.521095890410958,1494.8,2113.9,365,73.65342465753425,5436.5,1404.3,0.0,,21.06121495327103,1210.6000000000001,66,111,1,10,3
259.0,2022,14.529863013698629,9.544657534246577,20.376986301369865,1033.3,2182.3,365,70.94684931506849,5642.63,1456.7,0.0,,21.10654205607477,800.3,87,127,4,20,2
259.0,2023,15.011506849315069,10.138356164383561,20.670136986301372,1933.3,1999.4,365,75.71287671232876,5180.36,1311.0,0.0,,21.297663551401868,1631.4,78,98,5,18,2
259.0,2024,15.723691460055097,11.18551912568306,21.165846994535517,1823.2,2013.5,366,78.28099173553719,5260.71,1316.1,0.0,,22.317535545023695,1423.2,66,84,0,49,5
260.0,2019,14.20958904109589,8.838356164383562,20.053972602739726,1517.4,2280.1,365,72.35647382920111,0.0,0.0,0.0,,20.315420560747665,1335.6,100,151,9,10,3
260.0,2020,13.703551912568306,8.619672131147542,19.184699453551914,1692.2,2198.6,366,73.80983606557378,0.0,0.0,0.0,,19.321028037383176,1477.8,84,155,14,8,5
260.0,2021,14.274246575342467,9.120054945054944,20.00958904109589,1475.5,2332.5,365,75.36849315068493,0.0,0.0,0.0,,20.46121495327103,1201.6,79,138,5,4,3
260.0,2022,13.917534246575341,8.476648351648352,19.85972602739726,915.9,2410.3,365,71.81270718232044,0.0,0.0,0.0,,20.478037383177572,716.8000000000001,99,150,9,5,3
260.0,2023,14.465659340659341,9.11565934065934,20.35972602739726,1985.1,2233.9,365,76.9401098901099,0.0,0.0,0.0,,20.679906542056074,1706.6,96,132,6,10,4
260.0,2024,15.34016393442623,10.3724043715847,20.835792349726773,1884.0,2240.1,366,77.66338797814207,0.0,0.0,0.0,,21.89485981308411,1521.0,78,102,0,35,5
261.0,2019,13.252747252747254,7.811780821917809,19.112876712328767,1222.0,2305.9,365,76.28489010989011,0.0,0.0,0.0,,19.38262910798122,1074.9,108,147,11,9,2
261.0,2020,13.399725274725276,8.347540983606557,18.85792349726776,1450.3,2181.2,366,76.4510989010989,0.0,0.0,0.0,,19.15990566037736,1298.9,93,140,14,8,4
261.0,2021,13.972328767123287,8.771780821917808,19.706027397260275,1387.9,2346.8,365,76.26082191780822,0.0,0.0,0.0,,20.325700934579437,1106.8,85,123,4,6,2
261.0,2022,13.476601671309194,8.473888888888888,19.251657458563535,794.4,2390.8,362,75.14210526315789,0.0,0.0,0.0,,20.34807692307692,612.6,105,143,9,4,2
261.0,2023,14.553481894150417,9.582548476454294,20.092520775623267,1619.3,2211.3,361,78.45181058495822,0.0,0.0,0.0,,20.841826923076926,1364.6,85,93,5,13,2
261.0,2024,15.562841530054644,10.88688524590164,20.730054644808742,1504.0,2258.8,366,79.26639344262296,0.0,0.0,0.0,,21.999065420560747,1173.5,69,97,0,37,3
262.0,2019,13.905479452054795,8.795890410958904,19.44958904109589,1676.5,2187.3,365,72.24191780821917,0.0,0.0,0.0,,19.799532710280374,1502.6,96,109,4,6,6
262.0,2020,13.611202185792349,8.75464480874317,18.96311475409836,1520.2,2201.3,366,73.34781420765027,0.0,0.0,0.0,,19.248130841121498,1333.1,84,102,6,5,5
262.0,2021,14.377534246575342,9.448626373626373,19.927123287671233,1339.8,2314.2,365,73.06794520547945,0.0,0.0,0.0,,20.35373831775701,1104.8,70,97,1,6,3
262.0,2022,13.964383561643835,8.836164383561643,19.384657534246575,929.7,2353.7,365,69.19917808219178,0.0,0.0,0.0,,20.30560747663551,748.9,92,131,3,0,3
262.0,2023,14.6,9.683287671232877,20.015342465753427,1702.0,2161.2,365,74.91424657534247,0.0,0.0,0.0,,20.437383177570094,1406.9,80,112,4,5,3
